target_y,target_x,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,session_1.thisRepN,session_1.thisTrialN,session_1.thisN,session_1.thisIndex,session_2.thisRepN,session_2.thisTrialN,session_2.thisN,session_2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready.stopped,fix.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,target.started,star.started,fixation_cross_target.started,key_resp.started,star.stopped,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,session_1.key_control2.keys,session_1.key_control2.rt,session_1.key_control2.duration,session_1.key_resp.keys,session_1.key_resp.rt,session_1.key_resp.duration,break_2.started,text.started,key_control3.started,break_2.stopped,key_control3.keys,session_2.key_control2.keys,session_2.key_control2.rt,session_2.key_control2.duration,session_2.key_resp.keys,session_2.key_resp.rt,session_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
10,0.005,8,8,0,up,3.0622632000013255,None,None,,,0,8,8,4,,,,,,,,,1816.4994625,,,,,,,,,,,,1816.4835487000018,1816.4994625,1816.4994625,1819.5641602000032,up,3.0622632000013255,None,1819.564405600002,1819.579365700003,1819.579365700003,1819.579365700003,1819.8791039000025,1822.5766712000004,None,,,,,,,,,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
0.005,-0.31,9,9,0,down,3.6481635000018287,None,space,0.45400379999773577,None,0,9,9,7,,,,,,,,,1822.5932557000015,,,,,,,,,,,,1822.5768289000007,1822.5932557000015,1822.5932557000015,1826.2570760000017,down,3.6481635000018287,None,1826.2573238000004,1826.272782600001,1826.272782600001,1826.272782600001,1826.5726699000006,1826.7397108000005,space,0.45400379999773577,None,,,,,,,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1826.739819100003,1826.7555064000007,1829.7526502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
0.005,-0.31,0,0,0,down,15.128723899997567,None,space,0.4005603000005067,None,,,,,0,0,0,7,,,,,1829.7691685000027,,,,,,,,,,,,1829.7583865000015,1829.7691685000027,1829.7691685000027,1844.9044949000017,,,,1844.9047527000002,1844.9204249000031,1844.9204249000031,1844.9204249000031,1845.2201131000002,1845.3373888000024,,,,down,15.128723899997567,None,space,0.4005603000005067,None,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
0.005,0.31,1,1,0,up,3.303804499999387,None,space,0.2949812999977439,None,,,,,0,1,1,8,,,,,1845.353295500001,,,,,,,,,,,,1845.3375543000002,1845.353295500001,1845.353295500001,1848.6674005000023,,,,1848.6676539,1848.683220400002,1848.683220400002,1848.683220400002,1848.9829372000022,1848.9837404000027,,,,up,3.303804499999387,None,space,0.2949812999977439,None,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
0.31,0.005,2,2,0,down,3.7944410999989486,None,space,0.3720635999998194,None,,,,,0,2,2,3,,,,,1848.9994458,,,,,,,,,,,,1848.983903700002,1848.9994458,1848.9994458,1852.7966121999998,,,,1852.796872400002,1852.8124516000025,1852.8124516000025,1852.8124516000025,1853.1120154000018,1853.1958902000006,,,,down,3.7944410999989486,None,space,0.3720635999998194,None,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
0.005,0.31,3,3,0,up,3.1093027999995684,None,space,0.2556983999966178,None,,,,,0,3,3,6,,,,,1853.2117929000015,,,,,,,,,,,,1853.196055100001,1853.2117929000015,1853.2117929000015,1856.3262757000011,,,,1856.3265294000012,1856.3421261000003,1856.3421261000003,1856.3421261000003,,1856.6090514000025,,,,up,3.1093027999995684,None,space,0.2556983999966178,None,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
0.31,0.005,4,4,0,down,3.7358939000005194,None,space,0.2748260999978811,None,,,,,0,4,4,1,,,,,1856.6250916999998,,,,,,,,,,,,1856.609218200003,1856.6250916999998,1856.6250916999998,1860.3719383000025,,,,1860.3721940000032,1860.3879462000004,1860.3879462000004,1860.3879462000004,1860.6876678000008,1860.6715736000006,,,,down,3.7358939000005194,None,space,0.2748260999978811,None,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
0.005,10,5,5,0,up,2.8336024999989604,None,None,,,,,,,0,5,5,9,,,,,1860.6876678000008,,,,,,,,,,,,1860.6717368999998,1860.6876678000008,1860.6876678000008,1863.5354129000007,,,,1863.535663900002,1863.5514423000022,1863.5514423000022,1863.5514423000022,1863.8510241000004,1866.5484580000011,,,,up,2.8336024999989604,None,None,,,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
0.005,-0.31,6,6,0,down,1.7481015000012121,None,space,0.3128383999974176,None,,,,,0,6,6,5,,,,,1866.5648606000032,,,,,,,,,,,,1866.548628200002,1866.5648606000032,1866.5648606000032,1868.3143745000016,,,,1868.3146257000008,1868.3298160000013,1868.3298160000013,1868.3298160000013,1868.6293241000021,1868.6469283000006,,,,down,1.7481015000012121,None,space,0.3128383999974176,None,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
10,0.005,7,7,0,up,3.0983355999997,None,None,,,,,,,0,7,7,4,,,,,1868.6628218000005,,,,,,,,,,,,1868.6470943000022,1868.6628218000005,1868.6628218000005,1871.7770178000028,,,,1871.7772756000013,1871.7929289000022,1871.7929289000022,1871.7929289000022,1872.0926174000015,1874.7900407000016,,,,up,3.0983355999997,None,None,,,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
-0.31,0.005,8,8,0,down,1.0749047000026621,None,space,0.2650902000023052,None,,,,,0,8,8,2,,,,,1874.8064473000013,,,,,,,,,,,,1874.7902122000014,1874.8064473000013,1874.8064473000013,1875.8895518000027,,,,1875.8898034000013,1875.9052846000013,1875.9052846000013,1875.9052846000013,,1876.172707400001,,,,down,1.0749047000026621,None,space,0.2650902000023052,None,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
-0.31,0.005,9,9,0,up,2.6927127999988443,None,space,0.30941600000005565,None,,,,,0,9,9,0,,,,,1876.1885263000004,,,,,,,,,,,,1876.1728756000011,1876.1885263000004,1876.1885263000004,1878.886488600001,,,,1878.8867384000005,1878.9022054000015,1878.9022054000015,1878.9022054000015,1879.202072,1879.2194871000029,,,,up,2.6927127999988443,None,space,0.30941600000005565,None,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
0.005,-0.31,10,0,1,down,3.925638800003071,None,space,0.37879359999715234,None,,,,,1,0,10,5,,,,,1879.2353526000006,,,,,,,,,,,,1879.2196528000022,1879.2353526000006,1879.2353526000006,1883.1654966000024,,,,1883.1657548000003,1883.1811805000034,1883.1811805000034,1883.1811805000034,1883.480871300002,1883.5651565000007,,,,down,3.925638800003071,None,space,0.37879359999715234,None,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
0.005,0.31,11,1,1,up,2.6763819999978296,None,space,0.3108780999973533,None,,,,,1,1,11,8,,,,,1883.5807206000027,,,,,,,,,,,,1883.5653222,1883.5807206000027,1883.5807206000027,1886.2622686000032,,,,1886.2625219000001,1886.2781490000016,1886.2781490000016,1886.2781490000016,1886.5778555000034,1886.595461500001,,,,up,2.6763819999978296,None,space,0.3108780999973533,None,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
0.005,10,12,2,1,down,3.7581133999992744,None,None,,,,,,,1,2,12,9,,,,,1886.6111391000013,,,,,,,,,,,,1886.5956269000017,1886.6111391000013,1886.6111391000013,1890.3746412,,,,1890.3748914000025,1890.3905553000004,1890.3905553000004,1890.3905553000004,1890.6902106000016,1893.3876417000029,,,,down,3.7581133999992744,None,None,,,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
10,0.005,13,3,1,up,0.005467700000735931,None,None,,,,,,,1,3,13,4,,,,,1893.4041614000016,,,,,,,,,,,,1893.3878055000023,1893.4041614000016,1893.4041614000016,1893.421509900003,,,,1893.4217586000013,1893.4374978000014,1893.4374978000014,1893.4374978000014,1893.7373141000025,1896.4344238000012,,,,up,0.005467700000735931,None,None,,,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
-0.31,0.005,14,4,1,down,10.542306200000894,None,space,0.3888637000018207,None,,,,,1,4,14,0,,,,,1896.4511303,,,,,,,,,,,,1896.4345850000027,1896.4511303,1896.4511303,1907.0077724000002,,,,1907.0080226000027,1907.0234674000021,1907.0234674000021,1907.0234674000021,1907.3231921000006,1907.4239117000034,,,,down,10.542306200000894,None,space,0.3888637000018207,None,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
0.005,0.31,15,5,1,up,2.8971674000022176,None,space,0.30712359999961336,None,,,,,1,5,15,6,,,,,1907.4397048000028,,,,,,,,,,,,1907.4240822000029,1907.4397048000028,1907.4397048000028,1910.3377119000033,,,,1910.337966500003,1910.3534349000001,1910.3534349000001,1910.3534349000001,1910.653140600003,1910.6705886000018,,,,up,2.8971674000022176,None,space,0.30712359999961336,None,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
0.005,-0.31,16,6,1,down,3.963059899997461,None,space,0.28187980000075186,None,,,,,1,6,16,7,,,,,1910.6865279000012,,,,,,,,,,,,1910.6707513000001,1910.6865279000012,1910.6865279000012,1914.666400500002,,,,1914.6666517000012,1914.6823909000013,1914.6823909000013,1914.6823909000013,1914.9821488000016,1914.9663542000017,,,,down,3.963059899997461,None,space,0.28187980000075186,None,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
0.31,0.005,17,7,1,up,2.563046499999473,None,space,0.33913790000224253,None,,,,,1,7,17,1,,,,,1914.9821488000016,,,,,,,,,,,,1914.9665179000003,1914.9821488000016,1914.9821488000016,1917.5470133000017,,,,1917.5472861000017,1917.5626770000017,1917.5626770000017,1917.5626770000017,1917.8623822000009,1917.9132645999998,,,,up,2.563046499999473,None,space,0.33913790000224253,None,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
0.31,0.005,18,8,1,up,15.128787400000874,None,space,0.272022700002708,None,,,,,1,8,18,3,,,,,1917.9289652000007,,,,,,,,,,,,1917.9134304,1917.9289652000007,1917.9289652000007,1933.0643156000006,,,,1933.0645681000024,1933.080362300003,1933.080362300003,1933.080362300003,1933.379852500002,1933.3639946000003,,,,up,15.128787400000874,None,space,0.272022700002708,None,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
-0.31,0.005,19,9,1,down,5.165628099999594,None,space,0.4013917999982368,None,,,,,1,9,19,2,,,,,1933.379852500002,,,,,,,,,,,,1933.3641583000026,1933.379852500002,1933.379852500002,1938.5588106000032,,,,1938.559063800003,1938.5747254000016,1938.5747254000016,1938.5747254000016,1938.874349400001,1938.991614300001,,,,down,5.165628099999594,None,space,0.4013917999982368,None,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
0.31,0.005,20,0,2,up,1.946389899996575,None,space,0.33207709999987856,None,,,,,2,0,20,3,,,,,1939.0075558000026,,,,,,,,,,,,1938.9917804000033,1939.0075558000026,1939.0075558000026,1940.9562761000016,,,,1940.9565264000012,1940.9721850000024,1940.9721850000024,1940.9721850000024,1941.2718054000034,1941.3060203000023,,,,up,1.946389899996575,None,space,0.33207709999987856,None,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
-0.31,0.005,21,1,2,down,4.391643300001306,None,space,0.3219690999976592,None,,,,,2,1,21,2,,,,,1941.3219246000008,,,,,,,,,,,,1941.3061936000013,1941.3219246000008,1941.3219246000008,1945.7182233000021,,,,1945.7184769000014,1945.7339145000005,1945.7339145000005,1945.7339145000005,1946.0337429000028,1946.067683600002,,,,down,4.391643300001306,None,space,0.3219690999976592,None,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
-0.31,0.005,22,2,2,up,3.213727199999994,None,space,0.3022017000002961,None,,,,,2,2,22,0,,,,,1946.083584400003,,,,,,,,,,,,1946.0678492000006,1946.083584400003,1946.083584400003,1949.2980549000022,,,,1949.2983101999998,1949.3140168999998,1949.3140168999998,1949.3140168999998,1949.6132671000014,1949.6306459000007,,,,up,3.213727199999994,None,space,0.3022017000002961,None,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
10,0.005,23,3,2,down,4.187368400002015,None,None,,,,,,,2,3,23,4,,,,,1949.6465517000033,,,,,,,,,,,,1949.6308172999998,1949.6465517000033,1949.6465517000033,1953.8430970000009,,,,1953.8433466000024,1953.8590332000022,1953.8590332000022,1953.8590332000022,1954.1587470000013,1956.8560921000026,,,,down,4.187368400002015,None,None,,,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
0.005,-0.31,24,4,2,up,3.4175691999989795,None,space,0.3242935000016587,None,,,,,2,4,24,7,,,,,1956.8724814000016,,,,,,,,,,,,1956.8562622000027,1956.8724814000016,1956.8724814000016,1960.3030184000017,,,,1960.3032840000014,1960.3190372999998,1960.3190372999998,1960.3190372999998,1960.6186865000018,1960.6526125000019,,,,up,3.4175691999989795,None,space,0.3242935000016587,None,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
0.005,0.31,25,5,2,down,5.372732300002099,None,space,0.3407203999995545,None,,,,,2,5,25,8,,,,,1960.6686880000016,,,,,,,,,,,,1960.6527788000021,1960.6686880000016,1960.6686880000016,1966.047422300002,,,,1966.047674100002,1966.0633085000009,1966.0633085000009,1966.0633085000009,1966.3628226,1966.4135640000022,,,,down,5.372732300002099,None,space,0.3407203999995545,None,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
0.005,-0.31,26,6,2,up,3.7877354999982344,None,space,0.35911829999895417,None,,,,,2,6,26,5,,,,,1966.4294244000012,,,,,,,,,,,,1966.4137300000002,1966.4294244000012,1966.4294244000012,1970.226317800003,,,,1970.2265705000027,1970.2423067000018,1970.2423067000018,1970.2423067000018,1970.5420040999998,1970.609262500002,,,,up,3.7877354999982344,None,space,0.35911829999895417,None,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
0.31,0.005,27,7,2,down,3.7844989000004716,None,space,0.3341292999975849,None,,,,,2,7,27,1,,,,,1970.6252120999998,,,,,,,,,,,,1970.6094276000003,1970.6252120999998,1970.6252120999998,1974.4221589000008,,,,1974.4224108000017,1974.4379885000017,1974.4379885000017,1974.4379885000017,1974.7377274000028,1974.7882567000015,,,,down,3.7844989000004716,None,space,0.3341292999975849,None,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
0.005,0.31,28,8,2,up,3.4056509000001824,None,space,0.3221391000006406,None,,,,,2,8,28,6,,,,,1974.8042240000032,,,,,,,,,,,,1974.7884201000015,1974.8042240000032,1974.8042240000032,1978.218305800001,,,,1978.2185618000003,1978.2341436000024,1978.2341436000024,1978.2341436000024,1978.533767300003,1978.5679268000022,,,,up,3.4056509000001824,None,space,0.3221391000006406,None,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
0.005,10,29,9,2,down,3.7943191999984265,None,None,,,,,,,2,9,29,9,,,,,1978.5836579000024,,,,,,,,,,,,1978.5680908000031,1978.5836579000024,1978.5836579000024,1982.3806479000013,,,,1982.3808973000014,1982.3966224000033,1982.3966224000033,1982.3966224000033,1982.696090700003,1985.3936474000002,,,,down,3.7943191999984265,None,None,,,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
0.005,10,30,0,3,down,4.983930999998847,None,None,,,,,,,3,0,30,9,,,,,1985.4100598000005,,,,,,,,,,,,1985.393810700003,1985.4100598000005,1985.4100598000005,1990.405772500002,,,,1990.4060236000005,1990.4215384000017,1990.4215384000017,1990.4215384000017,1990.7213002000026,1993.4186260000024,,,,down,4.983930999998847,None,None,,,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
-0.31,0.005,31,1,3,up,None,None,space,0.3079275999989477,None,,,,,3,1,31,0,,,,,1993.4352088000014,,,,,,,,,,,,1993.4187883000013,1993.4352088000014,1993.4352088000014,1993.6192373000013,,,,1993.619490000001,1993.6348718000008,1993.6348718000008,1993.6348718000008,1993.9345971000002,1993.9520523000028,,,,up,None,None,space,0.3079275999989477,None,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
0.005,0.31,32,2,3,down,4.4889978999999585,None,space,0.3184698000004573,None,,,,,3,2,32,8,,,,,1993.9680147,,,,,,,,,,,,1993.952219400002,1993.9680147,1993.9680147,1998.4640663999999,,,,1998.4643163,1998.4800207000008,1998.4800207000008,1998.4800207000008,1998.779651500001,1998.813996500001,,,,down,4.4889978999999585,None,space,0.3184698000004573,None,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
0.31,0.005,33,3,3,up,3.125046099998144,None,space,0.3372540999989724,None,,,,,3,3,33,1,,,,,1998.8297276000012,,,,,,,,,,,,1998.814165900003,1998.8297276000012,1998.8297276000012,2001.9605472000003,,,,2001.9608167000006,2001.9763865000023,2001.9763865000023,2001.9763865000023,2002.2761309000016,2002.3266389000019,,,,up,3.125046099998144,None,space,0.3372540999989724,None,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
-0.31,0.005,34,4,3,down,4.442463399998815,None,space,0.5948661000002176,None,,,,,3,4,34,2,,,,,2002.342771800002,,,,,,,,,,,,2002.3268048000027,2002.342771800002,2002.342771800002,2006.7890361000027,,,,2006.789298300002,2006.804804000003,2006.804804000003,2006.804804000003,2007.1044771000015,2007.4049950000008,,,,down,4.442463399998815,None,space,0.5948661000002176,None,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
0.005,-0.31,35,5,3,up,5.981211900001654,None,space,0.3299793000005593,None,,,,,3,5,35,5,,,,,2007.4208367000028,,,,,,,,,,,,2007.4051611000032,2007.4208367000028,2007.4208367000028,2013.4155671000008,,,,2013.415818100002,2013.4315295000015,2013.4315295000015,2013.4315295000015,2013.731163200002,2013.7652510000007,,,,up,5.981211900001654,None,space,0.3299793000005593,None,,,,,,,,,,,,P108,001,2024-11-15_14h26.54.645,posner_endo_new1,2024.2.4,60.0932647478556,2024-11-15 14h27.02.635362 +0000,
