target_y,target_x,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,session_1.thisRepN,session_1.thisTrialN,session_1.thisN,session_1.thisIndex,session_2.thisRepN,session_2.thisTrialN,session_2.thisN,session_2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready.stopped,fix.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,target.started,star.started,fixation_cross_target.started,key_resp.started,star.stopped,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,key_resp.stopped,session_1.key_control2.keys,session_1.key_control2.rt,session_1.key_control2.duration,session_1.key_resp.keys,session_1.key_resp.rt,session_1.key_resp.duration,break_2.started,text.started,key_control3.started,break_2.stopped,key_control3.keys,session_2.key_control2.keys,session_2.key_control2.rt,session_2.key_control2.duration,session_2.key_resp.keys,session_2.key_resp.rt,session_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
10,0.005,8,8,0,down,6.776682199997595,None,None,,,0,8,8,4,,,,,,,,,5579.686796900001,,,,,,,,,,,,5579.671172999999,5579.686796900001,5579.686796900001,5586.4642652,down,6.776682199997595,None,5586.464534800001,5586.479856099999,5586.479856099999,5586.479856099999,5586.779692700002,5589.4770376000015,None,,,5587.478891300001,,,,,,,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
0.31,0.005,9,9,0,up,0.2825373000014224,None,space,0.33064899999953923,None,0,9,9,1,,,,,,,,,5589.493596200002,,,,,,,,,,,,5589.4772008,5589.493596200002,5589.493596200002,5589.777554100001,up,0.2825373000014224,None,5589.777812,5589.793238800001,5589.793238800001,5589.793238800001,5590.092794299999,5590.126927099998,space,0.33064899999953923,None,,,,,,,,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5590.127034000001,5590.1429245,5593.139704100002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
-0.31,0.005,0,0,0,down,25.35346479999862,None,space,0.34251399999993737,None,,,,,0,0,0,0,,,,,5593.158995000002,,,,,,,,,,,,5593.148019100001,5593.158995000002,5593.158995000002,5618.514870899999,,,,5618.515150300002,5618.530580999999,5618.530580999999,5618.530580999999,5618.830198200001,5618.8807892,,,,,down,25.35346479999862,None,space,0.34251399999993737,None,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
0.005,0.31,1,1,0,up,4.51929349999773,None,space,0.32291559999794117,None,,,,,0,1,1,1,,,,,5618.8966857999985,,,,,,,,,,,,5618.880957400001,5618.8966857999985,5618.8966857999985,5623.426300499999,,,,5623.426560600001,5623.442140800002,5623.442140800002,5623.442140800002,5623.7418975,5623.775820999999,,,,,up,4.51929349999773,None,space,0.32291559999794117,None,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
0.31,0.005,2,2,0,down,7.488111099999514,None,space,0.34422450000056415,None,,,,,0,2,2,2,,,,,5623.791856200001,,,,,,,,,,,,5623.775985100001,5623.791856200001,5623.791856200001,5631.2850196,,,,5631.285278300002,5631.300767799999,5631.300767799999,5631.300767799999,5631.600474499999,5631.651119099999,,,,,down,7.488111099999514,None,space,0.34422450000056415,None,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
0.31,0.005,3,3,0,up,5.388407800001005,None,space,0.3596326999977464,None,,,,,0,3,3,3,,,,,5631.6670863,,,,,,,,,,,,5631.6512821,5631.6670863,5631.6670863,5637.062253600001,,,,5637.062514599998,5637.078130999998,5637.078130999998,5637.078130999998,5637.377804399999,5637.445329400001,,,,,up,5.388407800001005,None,space,0.3596326999977464,None,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
-0.31,0.005,4,4,0,down,8.36295379999865,None,space,0.3574622999985877,None,,,,,0,4,4,4,,,,,5637.461097700001,,,,,,,,,,,,5637.4454928999985,5637.461097700001,5637.461097700001,5645.836573500001,,,,5645.836832699999,5645.852409300001,5645.852409300001,5645.852409300001,5646.152280599999,5646.219646900001,,,,,down,8.36295379999865,None,space,0.3574622999985877,None,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
0.005,-0.31,5,5,0,up,4.580641900000046,None,space,0.45641450000039185,None,,,,,0,5,5,5,,,,,5646.235350899999,,,,,,,,,,,,5646.2198107,5646.235350899999,5646.235350899999,5650.831512100001,,,,5650.831770500001,5650.847318799999,5650.847318799999,5650.847318799999,5651.147103300002,5651.3144904,,,,,up,4.580641900000046,None,space,0.45641450000039185,None,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
0.005,-0.31,6,6,0,down,8.333710099999735,None,space,0.32113919999756035,None,,,,,0,6,6,6,,,,,5651.3301729999985,,,,,,,,,,,,5651.3146533,5651.3301729999985,5651.3301729999985,5659.6727943000005,,,,5659.673060100002,5659.6882893,5659.6882893,5659.6882893,5659.9879736,5660.0222111,,,,,down,8.333710099999735,None,space,0.32113919999756035,None,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
10,0.005,7,7,0,up,4.714528200001951,None,None,,,,,,,0,7,7,7,,,,,5660.0378165,,,,,,,,,,,,5660.022374600001,5660.0378165,5660.0378165,5664.767082499999,,,,5664.767342800002,5664.783172399999,5664.783172399999,5664.783172399999,5665.082896700002,5667.780104199999,,,,5665.798679799998,up,4.714528200001951,None,None,,,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
-0.31,0.005,8,8,0,down,5.107262799996533,None,space,0.33129079999707756,None,,,,,0,8,8,8,,,,,5667.796703299999,,,,,,,,,,,,5667.7802639,5667.796703299999,5667.796703299999,5672.9089423000005,,,,5672.9092055,5672.924675800001,5672.924675800001,5672.924675800001,5673.2242805999995,5673.258674000001,,,,,down,5.107262799996533,None,space,0.33129079999707756,None,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
0.005,0.31,9,9,0,up,4.0780114000008325,None,space,0.5981558000021323,None,,,,,0,9,9,9,,,,,5673.274292400001,,,,,,,,,,,,5673.2588378,5673.274292400001,5673.274292400001,5677.354375499999,,,,5677.3546336,5677.3703246000005,5677.3703246000005,5677.3703246000005,5677.6697915,5677.970534,,,,,up,4.0780114000008325,None,space,0.5981558000021323,None,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
0.005,-0.31,10,10,0,down,7.469206199999462,None,space,0.36110460000054445,None,,,,,0,10,10,10,,,,,5677.986238000001,,,,,,,,,,,,5677.970698599998,5677.986238000001,5677.986238000001,5685.462972400001,,,,5685.4633455,5685.478483700001,5685.478483700001,5685.478483700001,5685.7782763,5685.846055000002,,,,,down,7.469206199999462,None,space,0.36110460000054445,None,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
0.005,0.31,11,11,0,up,4.555573199999344,None,space,0.3659564000008686,None,,,,,0,11,11,11,,,,,5685.8614732999995,,,,,,,,,,,,5685.846291900001,5685.8614732999995,5685.8614732999995,5690.424543000001,,,,5690.424899199999,5690.440112699998,5690.440112699998,5690.440112699998,5690.739805699999,5690.807562400001,,,,,up,4.555573199999344,None,space,0.3659564000008686,None,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
10,0.005,12,12,0,down,7.944577099999151,None,None,,,,,,,0,12,12,12,,,,,5690.822982599999,,,,,,,,,,,,5690.807810999999,5690.822982599999,5690.822982599999,5698.782613200001,,,,5698.7829704,5698.7982367,5698.7982367,5698.7982367,5699.097842800002,5701.795247800001,,,,5699.813838400001,down,7.944577099999151,None,None,,,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
0.31,0.005,13,13,0,up,2.556188700000348,None,space,0.31831360000069253,None,,,,,0,13,13,13,,,,,5701.8117327,,,,,,,,,,,,5701.7954694,5701.8117327,5701.8117327,5704.376965899999,,,,5704.377322100001,5704.3925003,5704.3925003,5704.3925003,5704.692203400002,5704.726633999999,,,,,up,2.556188700000348,None,space,0.31831360000069253,None,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
10,0.005,14,14,0,down,18.92166290000023,None,None,,,,,,,0,14,14,14,,,,,5704.7420901000005,,,,,,,,,,,,5704.726881400002,5704.7420901000005,5704.7420901000005,5723.6738315,,,,5723.674186200002,5723.6893998999985,5723.6893998999985,5723.6893998999985,5723.989126100001,5726.6865827,,,,5724.688548400001,down,18.92166290000023,None,None,,,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
-0.31,0.005,15,15,0,up,1.200659900001483,None,space,0.3789684000003035,None,,,,,0,15,15,15,,,,,5726.703031500001,,,,,,,,,,,,5726.6867447,5726.703031500001,5726.703031500001,5727.919201500001,,,,5727.919460699999,5727.935035400002,5727.935035400002,5727.935035400002,5728.234769800001,5728.3188507999985,,,,,up,1.200659900001483,None,space,0.3789684000003035,None,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
0.005,-0.31,16,16,0,down,7.360951700000442,None,space,0.33298029999787104,None,,,,,0,16,16,16,,,,,5728.334726100002,,,,,,,,,,,,5728.319022299998,5728.334726100002,5728.334726100002,5735.711294699999,,,,5735.711553199999,5735.727108899999,5735.727108899999,5735.727108899999,5736.026772000001,5736.061071799999,,,,,down,7.360951700000442,None,space,0.33298029999787104,None,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
0.005,0.31,17,17,0,up,6.043278199998895,None,space,0.3596996999986004,None,,,,,0,17,17,17,,,,,5736.0766974,,,,,,,,,,,,5736.0612354,5736.0766974,5736.0766974,5742.121541500001,,,,5742.1217989,5742.137209199998,5742.137209199998,5742.137209199998,5742.4368087,5742.504369300001,,,,,up,6.043278199998895,None,space,0.3596996999986004,None,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
-0.31,0.005,18,18,0,down,10.64768019999974,None,space,0.5261127000012493,None,,,,,0,18,18,18,,,,,5742.520182799999,,,,,,,,,,,,5742.504534899999,5742.520182799999,5742.520182799999,5753.176838799998,,,,5753.177098100001,5753.192371500001,5753.192371500001,5753.192371500001,5753.4922587,5753.726188299999,,,,,down,10.64768019999974,None,space,0.5261127000012493,None,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
10,0.005,19,19,0,up,5.321352699997078,None,None,,,,,,,0,19,19,19,,,,,5753.742002200001,,,,,,,,,,,,5753.726357300002,5753.742002200001,5753.742002200001,5759.070497699999,,,,5759.0707551999985,5759.086629699999,5759.086629699999,5759.086629699999,5759.3861937,5762.0834975,,,,5760.102226999999,up,5.321352699997078,None,None,,,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
0.005,0.31,20,20,0,down,6.61165869999968,None,space,0.35652480000135256,None,,,,,0,20,20,20,,,,,5762.100167299999,,,,,,,,,,,,5762.083659799999,5762.100167299999,5762.100167299999,5768.727468100002,,,,5768.727737599998,5768.743378200001,5768.743378200001,5768.743378200001,5769.043009100002,5769.110540599999,,,,,down,6.61165869999968,None,space,0.35652480000135256,None,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
0.005,-0.31,21,21,0,up,3.8418447000003653,None,space,0.4619032000009611,None,,,,,0,21,21,21,,,,,5769.126310700001,,,,,,,,,,,,5769.1107051,5769.126310700001,5769.126310700001,5772.973088999999,,,,5772.973351299999,5772.9890333,5772.9890333,5772.9890333,5773.2886593,5773.4559548,,,,,up,3.8418447000003653,None,space,0.4619032000009611,None,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
0.005,0.31,22,22,0,down,5.824117800002568,None,space,0.5033954999998969,None,,,,,0,22,22,22,,,,,5773.471978500002,,,,,,,,,,,,5773.4561189000015,5773.471978500002,5773.471978500002,5779.299985099999,,,,5779.300264599999,5779.315763499999,5779.315763499999,5779.315763499999,5779.6154909,5779.832701200001,,,,,down,5.824117800002568,None,space,0.5033954999998969,None,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
0.31,0.005,23,23,0,up,3.766972800000076,None,space,0.4523568000004161,None,,,,,0,23,23,23,,,,,5779.848688999999,,,,,,,,,,,,5779.832864799999,5779.848688999999,5779.848688999999,5783.6288198,,,,5783.629083899999,5783.644872299999,5783.644872299999,5783.644872299999,5783.9442447,5784.111521700001,,,,,up,3.766972800000076,None,space,0.4523568000004161,None,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
0.005,0.31,24,24,0,down,8.416332799999509,None,space,0.5003207000008842,None,,,,,0,24,24,24,,,,,5784.127537200002,,,,,,,,,,,,5784.111685399999,5784.127537200002,5784.127537200002,5792.553081800001,,,,5792.553370000001,5792.5688715,5792.5688715,5792.5688715,5792.868485300001,5793.085876699999,,,,,down,8.416332799999509,None,space,0.5003207000008842,None,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
0.31,0.005,25,25,0,up,3.753519399997458,None,space,0.4677728999995452,None,,,,,0,25,25,25,,,,,5793.101693500001,,,,,,,,,,,,5793.0860422000005,5793.101693500001,5793.101693500001,5796.865342699999,,,,5796.8656013,5796.881149699999,5796.881149699999,5796.881149699999,5797.180881600001,5797.364864200001,,,,,up,3.753519399997458,None,space,0.4677728999995452,None,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
10,0.005,26,26,0,down,7.3791242000006605,None,None,,,,,,,0,26,26,26,,,,,5797.3805273,,,,,,,,,,,,5797.365027100001,5797.3805273,5797.3805273,5804.7738364,,,,5804.774095299999,5804.7898768999985,5804.7898768999985,5804.7898768999985,5805.0893474,5807.786798900001,,,,5805.8054137,down,7.3791242000006605,None,None,,,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
10,0.005,27,27,0,up,0.26073180000094,None,None,,,,,,,0,27,27,27,,,,,5807.8032907000015,,,,,,,,,,,,5807.7869646,5807.8032907000015,5807.8032907000015,5808.070353200001,,,,5808.0706107000005,5808.086337600002,5808.086337600002,5808.086337600002,5808.385940700002,5811.0835013,,,,5809.085371699999,up,0.26073180000094,None,None,,,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
0.005,-0.31,28,28,0,down,5.163898400001926,None,space,0.4137518999996246,None,,,,,0,28,28,28,,,,,5811.099892099999,,,,,,,,,,,,5811.083673500001,5811.099892099999,5811.099892099999,5816.2787111,,,,5816.2789723999995,5816.294572800001,5816.294572800001,5816.294572800001,5816.594346999998,5816.7120478,,,,,down,5.163898400001926,None,space,0.4137518999996246,None,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
0.31,0.005,29,29,0,up,3.4087577999998757,None,space,0.46387350000077276,None,,,,,0,29,29,29,,,,,5816.7274751,,,,,,,,,,,,5816.7122131,5816.7274751,5816.7274751,5820.1413913,,,,5820.1416500999985,5820.157336699998,5820.157336699998,5820.157336699998,5820.457390200001,5820.6243168,,,,,up,3.4087577999998757,None,space,0.46387350000077276,None,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
10,0.005,30,30,0,down,7.45581619999939,None,None,,,,,,,0,30,30,30,,,,,5820.6401682,,,,,,,,,,,,5820.6244811,5820.6401682,5820.6401682,5828.100003300002,,,,5828.1002659000005,5828.115727699998,5828.115727699998,5828.115727699998,5828.415391800001,5831.112921799999,,,,5829.114768200001,down,7.45581619999939,None,None,,,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
0.31,0.005,31,31,0,up,0.670240700001159,None,space,0.42256540000016685,None,,,,,0,31,31,31,,,,,5831.129317499999,,,,,,,,,,,,5831.113083,5831.129317499999,5831.129317499999,5831.8127141,,,,5831.8129727999985,5831.8288503,5831.8288503,5831.8288503,5832.128401800001,5832.262490699999,,,,,up,0.670240700001159,None,space,0.42256540000016685,None,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
0.31,0.005,32,32,0,down,5.442017600002146,None,space,0.43853370000215364,None,,,,,0,32,32,32,,,,,5832.278104500001,,,,,,,,,,,,5832.262658200001,5832.278104500001,5832.278104500001,5837.723353699999,,,,5837.723609699999,5837.739294899999,5837.739294899999,5837.739294899999,5838.039085799999,5838.189782900001,,,,,down,5.442017600002146,None,space,0.43853370000215364,None,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
10,0.005,33,33,0,up,4.034879099999671,None,None,,,,,,,0,33,33,33,,,,,5838.2053681,,,,,,,,,,,,5838.189947300001,5838.2053681,5838.2053681,5842.252054500001,,,,5842.252311699998,5842.2678901,5842.2678901,5842.2678901,5842.5677153,5845.265031999999,,,,5843.266965999999,up,4.034879099999671,None,None,,,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
0.005,-0.31,34,34,0,down,5.1663068999987445,None,space,0.44066920000113896,None,,,,,0,34,34,34,,,,,5845.2815548,,,,,,,,,,,,5845.265193300002,5845.2815548,5845.2815548,5850.460375899998,,,,5850.460635300002,5850.476381600001,5850.476381600001,5850.476381600001,5850.776016399999,5850.926517799999,,,,,down,5.1663068999987445,None,space,0.44066920000113896,None,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
-0.31,0.005,35,35,0,up,4.193282600001112,None,space,0.3973684999982652,None,,,,,0,35,35,35,,,,,5850.942420399999,,,,,,,,,,,,5850.926691000001,5850.942420399999,5850.942420399999,5855.138986000002,,,,5855.139242599998,5855.154734399999,5855.154734399999,5855.154734399999,5855.4546138000005,5855.5552075999985,,,,,up,4.193282600001112,None,space,0.3973684999982652,None,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
-0.31,0.005,36,36,0,down,6.925044499999785,None,space,0.6693068999993557,None,,,,,0,36,36,36,,,,,5855.571159499999,,,,,,,,,,,,5855.5553736,5855.571159499999,5855.571159499999,5862.498111100002,,,,5862.498375399999,5862.513853799999,5862.513853799999,5862.513853799999,5862.8136137,5863.1974138000005,,,,,down,6.925044499999785,None,space,0.6693068999993557,None,,,,,,,,,,,,P127,001,2024-11-21_11h30.10.426,posner_endo_new1,2024.2.4,60.17343186501619,2024-11-21 11h30.19.865600 +0000,
