target_y,target_x,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,session_1.thisRepN,session_1.thisTrialN,session_1.thisN,session_1.thisIndex,session_2.thisRepN,session_2.thisTrialN,session_2.thisN,session_2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready.stopped,fix.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,target.started,star.started,fixation_cross_target.started,key_resp.started,star.stopped,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,key_resp.stopped,session_1.key_control2.keys,session_1.key_control2.rt,session_1.key_control2.duration,session_1.key_resp.keys,session_1.key_resp.rt,session_1.key_resp.duration,break_2.started,text.started,key_control3.started,break_2.stopped,key_control3.keys,session_2.key_control2.keys,session_2.key_control2.rt,session_2.key_control2.duration,session_2.key_resp.keys,session_2.key_resp.rt,session_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.005,0.31,8,8,0,up,2.8229585999979463,None,space,0.4431765000008454,None,0,8,8,8,,,,,,,,,442.3284791999977,,,,,,,,,,,,442.31278159999783,442.3284791999977,442.3284791999977,445.15934279999783,up,2.8229585999979463,None,445.1596043999998,445.1755856999989,445.1755856999989,445.1755856999989,445.475383099998,445.6259140999973,space,0.4431765000008454,None,,,,,,,,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
10,0.005,9,9,0,down,6.093144700000266,None,None,,,0,9,9,4,,,,,,,,,445.6421115999983,,,,,,,,,,,,445.62607979999666,445.6421115999983,445.6421115999983,451.736696699998,down,6.093144700000266,None,451.73694859999887,451.7520059999988,451.7520059999988,451.7520059999988,452.05192069999976,454.74913039999956,None,,,452.7673382999965,,,,,,,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.7492401999989,454.76585239999986,457.74616499999684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
-0.31,0.005,0,0,0,up,17.674591599999985,None,space,0.35570930000176304,None,,,,,0,0,0,0,,,,,457.7651236999991,,,,,,,,,,,,457.75445679999757,457.7651236999991,457.7651236999991,475.44566439999835,,,,475.44592609999745,475.4613271999988,475.4613271999988,475.4613271999988,475.7609922999982,475.8285543999991,,,,,up,17.674591599999985,None,space,0.35570930000176304,None,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
0.005,-0.31,1,1,0,down,4.011295899999823,None,space,0.33279749999928754,None,,,,,0,1,1,1,,,,,475.84410699999717,,,,,,,,,,,,475.82872139999745,475.84410699999717,475.84410699999717,479.8575807999987,,,,479.8578424999978,479.87380069999926,479.87380069999926,479.87380069999926,480.17275649999647,480.2074117999982,,,,,down,4.011295899999823,None,space,0.33279749999928754,None,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
10,0.005,2,2,0,up,3.904484399998182,None,None,,,,,,,0,2,2,2,,,,,480.22300969999924,,,,,,,,,,,,480.2075757999992,480.22300969999924,480.22300969999924,484.13673109999945,,,,484.1369992999971,484.1524049999971,484.1524049999971,484.1524049999971,484.45224769999913,487.1494986999969,,,,485.15145929999926,up,3.904484399998182,None,None,,,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
0.005,-0.31,3,3,0,down,3.5053843000023335,None,space,0.33853390000149375,None,,,,,0,3,3,3,,,,,487.1659323999993,,,,,,,,,,,,487.14966149999964,487.1659323999993,487.1659323999993,490.6799131999978,,,,490.6801662999969,490.6955424999978,490.6955424999978,490.6955424999978,490.9955654999976,491.0461624999989,,,,,down,3.5053843000023335,None,space,0.33853390000149375,None,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
0.005,-0.31,4,4,0,up,4.809575399998721,None,space,0.39336440000261064,None,,,,,0,4,4,4,,,,,491.0623343999978,,,,,,,,,,,,491.04633419999664,491.0623343999978,491.0623343999978,495.87461469999835,,,,495.8748730999978,495.8903771999976,495.8903771999976,495.8903771999976,496.19016649999685,496.2906238999967,,,,,up,4.809575399998721,None,space,0.39336440000261064,None,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
0.005,-0.31,5,5,0,down,3.5166021999975783,None,space,0.36320859999977984,None,,,,,0,5,5,5,,,,,496.30663339999955,,,,,,,,,,,,496.2907903999985,496.30663339999955,496.30663339999955,499.837254799997,,,,499.8375168999992,499.8530957999974,499.8530957999974,499.8530957999974,500.152788899999,500.22015869999814,,,,,down,3.5166021999975783,None,space,0.36320859999977984,None,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
0.005,0.31,6,6,0,up,3.1799190000019735,None,space,0.3433388000012201,None,,,,,0,6,6,6,,,,,500.23590449999756,,,,,,,,,,,,500.2203260999995,500.23590449999756,500.23590449999756,503.4169211999979,,,,503.4171695999976,503.4325467999988,503.4325467999988,503.4325467999988,503.73246259999723,503.7832746999993,,,,,up,3.1799190000019735,None,space,0.3433388000012201,None,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
0.005,0.31,7,7,0,down,6.376776999997674,None,space,0.4225592000002507,None,,,,,0,7,7,7,,,,,503.7991800999989,,,,,,,,,,,,503.7834449999973,503.7991800999989,503.7991800999989,510.17677959999855,,,,510.17704689999664,510.19264989999647,510.19264989999647,510.19264989999647,510.4922540999978,510.62563919999957,,,,,down,6.376776999997674,None,space,0.4225592000002507,None,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
-0.31,0.005,8,8,0,up,3.58992230000149,None,space,0.48325999999724445,None,,,,,0,8,8,8,,,,,510.64211649999925,,,,,,,,,,,,510.6258067999988,510.64211649999925,510.64211649999925,514.2391401999994,,,,514.2393944999967,514.2550108999967,514.2550108999967,514.2550108999967,514.5546244999969,514.739071699998,,,,,up,3.58992230000149,None,space,0.48325999999724445,None,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
-0.31,0.005,9,9,0,down,3.7566275999997742,None,space,0.37069440000050236,None,,,,,0,9,9,9,,,,,514.7543275999997,,,,,,,,,,,,514.7392373999974,514.7543275999997,514.7543275999997,518.5181341999996,,,,518.5183877999989,518.5339537999971,518.5339537999971,518.5339537999971,518.8336072999991,518.9178210999999,,,,,down,3.7566275999997742,None,space,0.37069440000050236,None,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
-0.31,0.005,10,10,0,up,3.4341090000016266,None,space,0.32999220000056084,None,,,,,0,10,10,10,,,,,518.9335087,,,,,,,,,,,,518.9179860999975,518.9335087,518.9335087,522.3810130999991,,,,522.3812793999969,522.3968130999965,522.3968130999965,522.3968130999965,522.6963129999967,522.7305671999966,,,,,up,3.4341090000016266,None,space,0.32999220000056084,None,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
-0.31,0.005,11,11,0,down,4.324873800000205,None,space,0.35262239999792655,None,,,,,0,11,11,11,,,,,522.7464540999972,,,,,,,,,,,,522.7307350999981,522.7464540999972,522.7464540999972,527.0761231999968,,,,527.0763821,527.0919250999978,527.0919250999978,527.0919250999978,527.3916394999978,527.458732799998,,,,,down,4.324873800000205,None,space,0.35262239999792655,None,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
0.005,-0.31,12,12,0,up,3.0846769000017957,None,space,0.3034957000018039,None,,,,,0,12,12,12,,,,,527.4746570999996,,,,,,,,,,,,527.4589035999998,527.4746570999996,527.4746570999996,530.572655699998,,,,530.5729107999978,530.5885936999985,530.5885936999985,530.5885936999985,530.8880419999987,530.9054199999991,,,,,up,3.0846769000017957,None,space,0.3034957000018039,None,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
0.005,-0.31,13,13,0,down,6.438732399998116,None,space,0.3193154999971739,None,,,,,0,13,13,13,,,,,530.9211309999991,,,,,,,,,,,,530.9055950999973,530.9211309999991,530.9211309999991,537.365773999998,,,,537.3660347999976,537.381426099997,537.381426099997,537.381426099997,537.6810767999996,537.7152970999996,,,,,down,6.438732399998116,None,space,0.3193154999971739,None,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
-0.31,0.005,14,14,0,up,2.9243698000027507,None,space,0.3460688000013761,None,,,,,0,14,14,14,,,,,537.7306759999992,,,,,,,,,,,,537.7154675999991,537.7306759999992,537.7306759999992,540.6618999999992,,,,540.6621558999977,540.6779128999988,540.6779128999988,540.6779128999988,540.9777205999999,541.0286263999988,,,,,up,2.9243698000027507,None,space,0.3460688000013761,None,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
10,0.005,15,15,0,down,4.746917000000394,None,None,,,,,,,0,15,15,15,,,,,541.0442607999976,,,,,,,,,,,,541.0287903999997,541.0442607999976,541.0442607999976,545.8070038999977,,,,545.8072672999988,545.822822099999,545.822822099999,545.822822099999,546.1225371,548.8200152999998,,,,546.8219471999982,down,4.746917000000394,None,None,,,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
0.005,0.31,16,16,0,up,0.2906152999967162,None,space,0.3434411000016553,None,,,,,0,16,16,16,,,,,548.8364423999992,,,,,,,,,,,,548.8201782999968,548.8364423999992,548.8364423999992,549.1367530999996,,,,549.1370131999975,549.1526645999984,549.1526645999984,549.1526645999984,549.452379899998,549.5031307999998,,,,,up,0.2906152999967162,None,space,0.3434411000016553,None,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
0.005,-0.31,17,17,0,down,10.592352800002118,None,space,0.2836615000014717,None,,,,,0,17,17,17,,,,,549.5191655999988,,,,,,,,,,,,549.5032991999979,549.5191655999988,549.5191655999988,560.1258768999978,,,,560.1261318999968,560.1419283999967,560.1419283999967,560.1419283999967,560.4412416999985,560.4421152999967,,,,,down,10.592352800002118,None,space,0.2836615000014717,None,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
10,0.005,18,18,0,up,3.9338443000015104,None,None,,,,,,,0,18,18,18,,,,,560.4578363,,,,,,,,,,,,560.4422809999996,560.4578363,560.4578363,564.4045030999987,,,,564.4047584999971,564.4205053999976,564.4205053999976,564.4205053999976,564.7201241999974,567.417425399999,,,,565.4195002999986,up,3.9338443000015104,None,None,,,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
10,0.005,19,19,0,down,1.014431000003242,None,None,,,,,,,0,19,19,19,,,,,567.4339936999968,,,,,,,,,,,,567.4175875999972,567.4339936999968,567.4339936999968,568.4507441999995,,,,568.451000099998,568.466488099999,568.466488099999,568.466488099999,568.7659886999973,571.4632692999985,,,,569.4652284999975,down,1.014431000003242,None,None,,,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
0.005,0.31,20,20,0,up,6.263283600001159,None,space,0.3456901999998081,None,,,,,0,20,20,20,,,,,571.4801396999974,,,,,,,,,,,,571.4634326999985,571.4801396999974,571.4801396999974,577.7576316999985,,,,577.7578834999986,577.7735527999976,577.7735527999976,577.7735527999976,578.0731182999989,578.1242026999971,,,,,up,6.263283600001159,None,space,0.3456901999998081,None,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
0.005,-0.31,21,21,0,down,4.155966599999374,None,space,0.36247179999918444,None,,,,,0,21,21,21,,,,,578.1399029999993,,,,,,,,,,,,578.1243773999995,578.1399029999993,578.1399029999993,582.3028589999994,,,,582.303121099998,582.3189970999993,582.3189970999993,582.3189970999993,582.6181294999988,582.6859665999982,,,,,down,4.155966599999374,None,space,0.36247179999918444,None,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
0.005,-0.31,22,22,0,up,3.4341456000001926,None,space,0.3299806999966677,None,,,,,0,22,22,22,,,,,582.701811699997,,,,,,,,,,,,582.686139399997,582.701811699997,582.701811699997,586.1491018999986,,,,586.1493658999971,586.1650807999977,586.1650807999977,586.1650807999977,586.4643862999983,586.4987485999991,,,,,up,3.4341456000001926,None,space,0.3299806999966677,None,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
10,0.005,23,23,0,down,3.7410861999996996,None,None,,,,,,,0,23,23,23,,,,,586.5146686999979,,,,,,,,,,,,586.4989200999989,586.5146686999979,586.5146686999979,590.2615972999993,,,,590.261854299999,590.2772823999985,590.2772823999985,590.2772823999985,590.5772242999992,593.2744121999967,,,,591.2763298999998,down,3.7410861999996996,None,None,,,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
10,0.005,24,24,0,up,1.4125921000013477,None,None,,,,,,,0,24,24,24,,,,,593.291015499999,,,,,,,,,,,,593.2745722,593.291015499999,593.291015499999,594.706656899998,,,,594.7069258999982,594.7229698999981,594.7229698999981,594.7229698999981,595.0225683999997,597.7197306999988,,,,595.7384992999978,up,1.4125921000013477,None,None,,,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
0.005,0.31,25,25,0,down,2.775321000000986,None,space,0.42240250000031665,None,,,,,0,25,25,25,,,,,597.7366468999971,,,,,,,,,,,,597.7198933999971,597.7366468999971,597.7366468999971,600.5177163999979,,,,600.5179762999978,600.5336473999996,600.5336473999996,600.5336473999996,600.8334287999969,600.9673883999967,,,,,down,2.775321000000986,None,space,0.42240250000031665,None,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
0.31,0.005,26,26,0,up,2.6324702000019897,None,space,0.37351309999939986,None,,,,,0,26,26,26,,,,,600.9833937999974,,,,,,,,,,,,600.9675618999972,600.9833937999974,600.9833937999974,603.6313138999976,,,,603.6315754999996,603.6470824999997,603.6470824999997,603.6470824999997,603.9466404999985,604.0310367999991,,,,,up,2.6324702000019897,None,space,0.37351309999939986,None,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
-0.31,0.005,27,27,0,down,3.729636100000789,None,space,0.3868949000025168,None,,,,,0,27,27,27,,,,,604.0463683999988,,,,,,,,,,,,604.0312047999978,604.0463683999988,604.0463683999988,607.7770901999975,,,,607.7773435999989,607.7928055999982,607.7928055999982,607.7928055999982,608.0925085999988,608.1933606999992,,,,,down,3.729636100000789,None,space,0.3868949000025168,None,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
0.005,-0.31,28,28,0,up,6.510264900000038,None,space,0.3805343999993056,None,,,,,0,28,28,28,,,,,608.2090669999998,,,,,,,,,,,,608.1935350999993,608.2090669999998,608.2090669999998,614.7201246999975,,,,614.7203799999988,614.7357537999997,614.7357537999997,614.7357537999997,615.0355335999993,615.1195450999985,,,,,up,6.510264900000038,None,space,0.3805343999993056,None,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
0.005,-0.31,29,29,0,down,5.1682461999989755,None,space,0.2868750999987242,None,,,,,0,29,29,29,,,,,615.1351509999986,,,,,,,,,,,,615.1197113999988,615.1351509999986,615.1351509999986,620.3142740999974,,,,620.3145369999984,620.3300030999999,620.3300030999999,620.3300030999999,620.6297903999985,620.6306487999973,,,,,down,5.1682461999989755,None,space,0.2868750999987242,None,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
10,0.005,30,30,0,up,5.009251700001187,None,None,,,,,,,0,30,30,30,,,,,620.6463519999998,,,,,,,,,,,,620.6308125999967,620.6463519999998,620.6463519999998,625.6590156999991,,,,625.6592732999998,625.6746903999992,625.6746903999992,625.6746903999992,625.9742124999975,628.6716191999985,,,,626.6902962999993,up,5.009251700001187,None,None,,,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
0.005,-0.31,31,31,0,down,2.144068099998549,None,space,0.3235132000008889,None,,,,,0,31,31,31,,,,,628.687992799998,,,,,,,,,,,,628.6717793999997,628.687992799998,628.687992799998,630.8367429999998,,,,630.8370165999986,630.8527145999979,630.8527145999979,630.8527145999979,631.1522761999986,631.1860643999971,,,,,down,2.144068099998549,None,space,0.3235132000008889,None,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
0.31,0.005,32,32,0,up,4.917863400001806,None,space,0.42050920000110636,None,,,,,0,32,32,32,,,,,631.2021741999997,,,,,,,,,,,,631.1862270999991,631.2021741999997,631.2021741999997,636.1312420999966,,,,636.1314935999981,636.1471469999997,636.1471469999997,636.1471469999997,636.446862599998,636.5810093999971,,,,,up,4.917863400001806,None,space,0.42050920000110636,None,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
0.005,-0.31,33,33,0,down,20.95455840000068,None,space,0.2689853000010771,None,,,,,0,33,33,33,,,,,636.5968040999978,,,,,,,,,,,,636.5811843999982,636.5968040999978,636.5968040999978,657.5596355999987,,,,657.5598971,657.5751303999969,657.5751303999969,657.5751303999969,657.875002599998,657.8592714999977,,,,,down,20.95455840000068,None,space,0.2689853000010771,None,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
10,0.005,34,34,0,up,4.860612799999217,None,None,,,,,,,0,34,34,34,,,,,657.875002599998,,,,,,,,,,,,657.8594362999975,657.875002599998,657.875002599998,662.7378125999967,,,,662.7380732999991,662.7534033999982,662.7534033999982,662.7534033999982,663.053143699999,665.7505928999999,,,,663.7691999999988,up,4.860612799999217,None,None,,,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
0.31,0.005,35,35,0,down,0.8891841999975441,None,space,0.5545898000018497,None,,,,,0,35,35,35,,,,,665.7668438000001,,,,,,,,,,,,665.7507553999967,665.7668438000001,665.7668438000001,666.666902099998,,,,666.6671594999971,666.6827715,666.6827715,666.6827715,666.9823904999976,667.2497076,,,,,down,0.8891841999975441,None,space,0.5545898000018497,None,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
0.31,0.005,36,36,0,up,3.0305948999994143,None,space,0.4238119999972696,None,,,,,0,36,36,36,,,,,667.2653501999994,,,,,,,,,,,,667.2498718999996,667.2653501999994,667.2653501999994,670.2967364999968,,,,670.2969989999983,670.3122575999987,670.3122575999987,670.3122575999987,670.6120779999983,670.7460395999988,,,,,up,3.0305948999994143,None,space,0.4238119999972696,None,,,,,,,,,,,,P138,001,2024-12-13_13h46.35.076,posner_endo_new1,2024.2.4,60.067527915541184,2024-12-13 13h46.42.369581 +0000,
