target_y,target_x,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,session_1.thisRepN,session_1.thisTrialN,session_1.thisN,session_1.thisIndex,session_2.thisRepN,session_2.thisTrialN,session_2.thisN,session_2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready.stopped,fix.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,target.started,star.started,fixation_cross_target.started,key_resp.started,star.stopped,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,key_resp.stopped,session_1.key_control2.keys,session_1.key_control2.rt,session_1.key_control2.duration,session_1.key_resp.keys,session_1.key_resp.rt,session_1.key_resp.duration,break_2.started,text.started,key_control3.started,break_2.stopped,key_control3.keys,session_2.key_control2.keys,session_2.key_control2.rt,session_2.key_control2.duration,session_2.key_resp.keys,session_2.key_resp.rt,session_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,0.0074583000000529864,0.029211900000063906,0.029211900000063906,588.7686268,up,588.7271131000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P134,001,2024-12-12_12h50.06.670,posner_endo_new1,2024.2.4,59.978539678444044,2024-12-12 12h50.15.163974 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.7687064999998,588.7822173000002,591.7766804999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P134,001,2024-12-12_12h50.06.670,posner_endo_new1,2024.2.4,59.978539678444044,2024-12-12 12h50.15.163974 +0000,
-0.31,0.005,0,0,0,up,4.455896299999949,None,space,0.47146010000005845,None,0,0,0,0,,,,,,,,,591.7959732000002,,,,,,,,,,,,591.7858475,591.7959732000002,591.7959732000002,596.2564915,up,4.455896299999949,None,596.2567627000001,596.2720539,596.2720539,596.2720539,596.5718638999999,596.7557543999999,space,0.47146010000005845,None,,,,,,,,,,,,,,,,,,,P134,001,2024-12-12_12h50.06.670,posner_endo_new1,2024.2.4,59.978539678444044,2024-12-12 12h50.15.163974 +0000,
0.005,-0.31,1,1,0,down,3.784501199999795,None,space,0.3449785000002521,None,0,1,1,7,,,,,,,,,596.7715332,,,,,,,,,,,,596.7559170000002,596.7715332,596.7715332,600.5689375999998,down,3.784501199999795,None,600.5691849000002,600.5843774000002,600.5843774000002,600.5843774000002,600.8840816,600.9349083999998,space,0.3449785000002521,None,,,,,,,,,,,,,,,,,,,P134,001,2024-12-12_12h50.06.670,posner_endo_new1,2024.2.4,59.978539678444044,2024-12-12 12h50.15.163974 +0000,
-0.31,0.005,2,2,0,up,5.326947399999881,None,space,0.29492069999969317,None,0,2,2,2,,,,,,,,,600.9504393,,,,,,,,,,,,600.9350692999999,600.9504393,600.9504393,606.2796101000001,up,5.326947399999881,None,606.2798547,606.2952023,606.2952023,606.2952023,606.5950151,606.5959226000002,space,0.29492069999969317,None,,,,,,,,,,,,,,,,,,,P134,001,2024-12-12_12h50.06.670,posner_endo_new1,2024.2.4,59.978539678444044,2024-12-12 12h50.15.163974 +0000,
0.31,0.005,3,3,0,down,17.35274359999994,None,space,0.42703179999989516,None,0,3,3,1,,,,,,,,,606.6114402999999,,,,,,,,,,,,606.5960811000002,606.6114402999999,606.6114402999999,623.9782813999998,down,17.35274359999994,None,623.9786661999999,623.9938330000002,623.9938330000002,623.9938330000002,624.2937324000002,624.4279551000002,space,0.42703179999989516,None,,,,,,,,,,,,,,,,,,,P134,001,2024-12-12_12h50.06.670,posner_endo_new1,2024.2.4,59.978539678444044,2024-12-12 12h50.15.163974 +0000,
0.005,0.31,4,4,0,up,8.552573200000097,None,space,0.41186930000003485,None,0,4,4,8,,,,,,,,,624.4432005000001,,,,,,,,,,,,624.4282208000002,624.4432005000001,624.4432005000001,633.0024983999999,up,8.552573200000097,None,633.0028851,633.017818,633.017818,633.017818,633.3175041000002,633.4354605999999,space,0.41186930000003485,None,,,,,,,,,,,,,,,,,,,P134,001,2024-12-12_12h50.06.670,posner_endo_new1,2024.2.4,59.978539678444044,2024-12-12 12h50.15.163974 +0000,
0.005,10,5,5,0,down,4.241689699999824,None,None,,,0,5,5,9,,,,,,,,,633.4509135000001,,,,,,,,,,,,633.4357292000002,633.4509135000001,633.4509135000001,637.6977976999999,down,4.241689699999824,None,637.6981781000002,637.7129968000002,637.7129968000002,637.7129968000002,638.0126791,640.7103488,None,,,638.7120483000001,,,,,,,,,,,,,,,,,,P134,001,2024-12-12_12h50.06.670,posner_endo_new1,2024.2.4,59.978539678444044,2024-12-12 12h50.15.163974 +0000,
0.005,0.31,6,6,0,down,4.509109600000102,None,space,0.3891887999998289,None,0,6,6,6,,,,,,,,,640.7267543,,,,,,,,,,,,640.7105961,640.7267543,640.7267543,645.2400623999999,down,4.509109600000102,None,645.2404438000001,645.2553868000002,645.2553868000002,645.2553868000002,645.5550897,645.6562270000002,space,0.3891887999998289,None,,,,,,,,,,,,,,,,,,,P134,001,2024-12-12_12h50.06.670,posner_endo_new1,2024.2.4,59.978539678444044,2024-12-12 12h50.15.163974 +0000,
10,0.005,7,7,0,up,2.532045300000391,None,None,,,0,7,7,4,,,,,,,,,645.6716807,,,,,,,,,,,,645.6564894,645.6716807,645.6716807,648.2202325999999,up,2.532045300000391,None,648.2206144999998,648.2356384000002,648.2356384000002,648.2356384000002,648.5354568,651.2328196999999,None,,,649.2512086999998,,,,,,,,,,,,,,,,,,P134,001,2024-12-12_12h50.06.670,posner_endo_new1,2024.2.4,59.978539678444044,2024-12-12 12h50.15.163974 +0000,
0.005,-0.31,8,8,0,down,1.4345425999999861,None,space,0.3421587999996518,None,0,8,8,5,,,,,,,,,651.2492911000002,,,,,,,,,,,,651.2330699000001,651.2492911000002,651.2492911000002,652.6991639,down,1.4345425999999861,None,652.6995445,652.7145505999999,652.7145505999999,652.7145505999999,653.0141434999998,653.0656359000002,space,0.3421587999996518,None,,,,,,,,,,,,,,,,,,,P134,001,2024-12-12_12h50.06.670,posner_endo_new1,2024.2.4,59.978539678444044,2024-12-12 12h50.15.163974 +0000,
0.31,0.005,9,9,0,up,2.6518482000001313,None,space,0.31410280000000057,None,0,9,9,3,,,,,,,,,653.0807707000001,,,,,,,,,,,,653.0659053000002,653.0807707000001,653.0807707000001,655.7457499,up,2.6518482000001313,None,655.7461341000001,655.7613134000001,655.7613134000001,655.7613134000001,656.0610066000002,656.0788667999998,space,0.31410280000000057,None,,,,,,,,,,,,,,,,,,,P134,001,2024-12-12_12h50.06.670,posner_endo_new1,2024.2.4,59.978539678444044,2024-12-12 12h50.15.163974 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.0790407000002,656.0944554999999,659.0915173000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P134,001,2024-12-12_12h50.06.670,posner_endo_new1,2024.2.4,59.978539678444044,2024-12-12 12h50.15.163974 +0000,
-0.31,0.005,0,0,0,up,17.761016600000403,None,space,0.32106100000009974,None,,,,,0,0,0,0,,,,,659.1234563999999,,,,,,,,,,,,659.1137821,659.1234563999999,659.1234563999999,676.8907311,,,,676.8910797999999,676.9063743999998,676.9063743999998,676.9063743999998,677.2061328000002,677.2405569999999,,,,,up,17.761016600000403,None,space,0.32106100000009974,None,,,,,,,,,,,,P134,001,2024-12-12_12h50.06.670,posner_endo_new1,2024.2.4,59.978539678444044,2024-12-12 12h50.15.163974 +0000,
