target_y,target_x,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,session_1.thisRepN,session_1.thisTrialN,session_1.thisN,session_1.thisIndex,session_2.thisRepN,session_2.thisTrialN,session_2.thisN,session_2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready.stopped,fix.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,target.started,star.started,fixation_cross_target.started,key_resp.started,star.stopped,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,session_1.key_control2.keys,session_1.key_control2.rt,session_1.key_control2.duration,session_1.key_resp.keys,session_1.key_resp.rt,session_1.key_resp.duration,break_2.started,text.started,key_control3.started,break_2.stopped,key_control3.keys,session_2.key_control2.keys,session_2.key_control2.rt,session_2.key_control2.duration,session_2.key_resp.keys,session_2.key_resp.rt,session_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,0.007467299999916577,0.026241900000059104,0.026241900000059104,810.2717279999997,up,810.2328528000007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P104,001,2024-11-15_09h38.40.725,posner_endo_new1,2024.2.4,60.07369841327046,2024-11-15 09h38.47.287665 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.2718285999999,810.2836015000003,813.2783810999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P104,001,2024-11-15_09h38.40.725,posner_endo_new1,2024.2.4,60.07369841327046,2024-11-15 09h38.47.287665 +0000,
10,0.005,0,0,0,up,1.2129464999998163,None,None,,,0,0,0,4,,,,,,,,,813.3024630999998,,,,,,,,,,,,813.2930058000002,813.3024630999998,813.3024630999998,814.5284075999998,up,1.2129464999998163,None,814.5288933000002,814.5439616000003,814.5439616000003,814.5439616000003,814.8432813,817.5407230999999,None,,,,,,,,,,,,,,,,,,,,P104,001,2024-11-15_09h38.40.725,posner_endo_new1,2024.2.4,60.07369841327046,2024-11-15 09h38.47.287665 +0000,
0.005,-0.31,1,1,0,down,0.7104446000003009,None,space,0.49064890000045125,None,0,1,1,7,,,,,,,,,817.5571672000005,,,,,,,,,,,,817.5410060000004,817.5571672000005,817.5571672000005,818.2742856000004,down,0.7104446000003009,None,818.2747267000004,818.2897471000006,818.2897471000006,818.2897471000006,818.5894690000005,818.7905504999999,space,0.49064890000045125,None,,,,,,,,,,,,,,,,,,P104,001,2024-11-15_09h38.40.725,posner_endo_new1,2024.2.4,60.07369841327046,2024-11-15 09h38.47.287665 +0000,
-0.31,0.005,2,2,0,up,2.5176805999999488,None,space,0.5230516999999963,None,0,2,2,0,,,,,,,,,818.8058884000002,,,,,,,,,,,,818.7908508,818.8058884000002,818.8058884000002,821.3379101,up,2.5176805999999488,None,821.3383460000005,821.3533569000001,821.3533569000001,821.3533569000001,821.6530088,821.8874014000003,space,0.5230516999999963,None,,,,,,,,,,,,,,,,,,P104,001,2024-11-15_09h38.40.725,posner_endo_new1,2024.2.4,60.07369841327046,2024-11-15 09h38.47.287665 +0000,
0.005,0.31,3,3,0,down,3.2685842999999295,None,space,0.42944290000014007,None,0,3,3,8,,,,,,,,,821.9026598,,,,,,,,,,,,821.8876989,821.9026598,821.9026598,825.1839362000001,down,3.2685842999999295,None,825.1843785000001,825.1993582000005,825.1993582000005,825.1993582000005,825.4989003999999,825.6331129,space,0.42944290000014007,None,,,,,,,,,,,,,,,,,,P104,001,2024-11-15_09h38.40.725,posner_endo_new1,2024.2.4,60.07369841327046,2024-11-15 09h38.47.287665 +0000,
0.005,-0.31,4,4,0,up,1.9703335999993215,None,space,0.8472001999998611,None,0,4,4,5,,,,,,,,,825.6488082000005,,,,,,,,,,,,825.6333178000004,825.6488082000005,825.6488082000005,827.6309932000004,up,1.9703335999993215,None,827.6313187000005,827.6467634999999,827.6467634999999,827.6467634999999,827.9464109999999,828.4968816999999,space,0.8472001999998611,None,,,,,,,,,,,,,,,,,,P104,001,2024-11-15_09h38.40.725,posner_endo_new1,2024.2.4,60.07369841327046,2024-11-15 09h38.47.287665 +0000,
0.005,0.31,5,5,0,down,2.363040600000204,None,space,0.403752600000189,None,0,5,5,6,,,,,,,,,828.5125104999997,,,,,,,,,,,,828.4970893,828.5125104999997,828.5125104999997,830.8777098,down,2.363040600000204,None,830.878017,830.8934862000006,830.8934862000006,830.8934862000006,831.1931333000002,831.3105268999998,space,0.403752600000189,None,,,,,,,,,,,,,,,,,,P104,001,2024-11-15_09h38.40.725,posner_endo_new1,2024.2.4,60.07369841327046,2024-11-15 09h38.47.287665 +0000,
0.005,10,6,6,0,up,3.005554700000175,None,None,,,0,6,6,9,,,,,,,,,831.3263005999997,,,,,,,,,,,,831.3107301,831.3263005999997,831.3263005999997,834.3409419999998,up,3.005554700000175,None,834.3412484999999,834.3566906000005,834.3566906000005,834.3566906000005,834.6562930999999,837.3536678999999,None,,,,,,,,,,,,,,,,,,,,P104,001,2024-11-15_09h38.40.725,posner_endo_new1,2024.2.4,60.07369841327046,2024-11-15 09h38.47.287665 +0000,
0.31,0.005,7,7,0,down,0.5928395999999339,None,space,0.3039751999995133,None,0,7,7,1,,,,,,,,,837.3702417000004,,,,,,,,,,,,837.3538709000004,837.3702417000004,837.3702417000004,837.9707273000004,down,0.5928395999999339,None,837.9710363000004,837.9861311000004,837.9861311000004,837.9861311000004,838.2861739,838.3033500000001,space,0.3039751999995133,None,,,,,,,,,,,,,,,,,,P104,001,2024-11-15_09h38.40.725,posner_endo_new1,2024.2.4,60.07369841327046,2024-11-15 09h38.47.287665 +0000,
