target_y,target_x,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,session_1.thisRepN,session_1.thisTrialN,session_1.thisN,session_1.thisIndex,session_2.thisRepN,session_2.thisTrialN,session_2.thisN,session_2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready.stopped,fix.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,target.started,star.started,fixation_cross_target.started,key_resp.started,star.stopped,key_resp.stopped,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,session_1.key_control2.keys,session_1.key_control2.rt,session_1.key_control2.duration,session_1.key_resp.keys,session_1.key_resp.rt,session_1.key_resp.duration,break_2.started,text.started,key_control3.started,break_2.stopped,key_control3.keys,session_2.key_control2.keys,session_2.key_control2.rt,session_2.key_control2.duration,session_2.key_resp.keys,session_2.key_resp.rt,session_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,0.007632799999555573,0.020024200000079873,0.020024200000079873,1445.4775178,up,1445.4478489000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P113,001,2024-11-19_10h15.00.081,posner_endo_new1,2024.2.4,60.06283774090029,2024-11-19 10h29.28.518993 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445.4775794999996,1445.4932291999994,1448.4905638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P113,001,2024-11-19_10h15.00.081,posner_endo_new1,2024.2.4,60.06283774090029,2024-11-19 10h29.28.518993 +0000,
0.005,10,0,0,0,down,2.1659686000002694,None,None,,,0,0,0,9,,,,,,,,,1448.5092237999997,,,,,,,,,,,,1448.4989568,1448.5092237999997,1448.5092237999997,1450.6886335999998,down,2.1659686000002694,None,1450.6888977999997,1450.7046572,1450.7046572,1450.7046572,1451.0043606,1451.7203377999995,1453.7015752999996,None,,,,,,,,,,,,,,,,,,,,P113,001,2024-11-19_10h15.00.081,posner_endo_new1,2024.2.4,60.06283774090029,2024-11-19 10h29.28.518993 +0000,
0.005,-0.31,1,1,0,down,1.3654544000000897,None,space,0.5167632000002413,None,0,1,1,5,,,,,,,,,1453.7181730000002,,,,,,,,,,,,1453.7017256999998,1453.7181730000002,1453.7181730000002,1455.1008118999998,down,1.3654544000000897,None,1455.1010514,1455.1168140999998,1455.1168140999998,1455.1168140999998,1455.4159871000002,,1455.6504218999999,space,0.5167632000002413,None,,,,,,,,,,,,,,,,,,P113,001,2024-11-19_10h15.00.081,posner_endo_new1,2024.2.4,60.06283774090029,2024-11-19 10h29.28.518993 +0000,
10,0.005,2,2,0,up,1.9530119000000923,None,None,,,0,2,2,4,,,,,,,,,1455.6659085000001,,,,,,,,,,,,1455.6505697000002,1455.6659085000001,1455.6659085000001,1457.6317259999996,up,1.9530119000000923,None,1457.6319631999995,1457.6473975999997,1457.6473975999997,1457.6473975999997,1457.9470534000002,1458.6461309999995,1460.6446262,None,,,,,,,,,,,,,,,,,,,,P113,001,2024-11-19_10h15.00.081,posner_endo_new1,2024.2.4,60.06283774090029,2024-11-19 10h29.28.518993 +0000,
0.005,0.31,3,3,0,up,1.7985956999991686,None,space,0.4231042000001253,None,0,3,3,8,,,,,,,,,1460.6607194999997,,,,,,,,,,,,1460.6447724,1460.6607194999997,1460.6607194999997,1462.4600237999994,up,1.7985956999991686,None,1462.4602632999995,1462.4758845999995,1462.4758845999995,1462.4758845999995,1462.7755209999996,,1462.9095914,space,0.4231042000001253,None,,,,,,,,,,,,,,,,,,P113,001,2024-11-19_10h15.00.081,posner_endo_new1,2024.2.4,60.06283774090029,2024-11-19 10h29.28.518993 +0000,
-0.31,0.005,4,4,0,down,1.7340604000000894,None,space,0.687007900000026,None,0,4,4,0,,,,,,,,,1462.9253465000002,,,,,,,,,,,,1462.9097411000002,1462.9253465000002,1462.9253465000002,1464.6743017999997,down,1.7340604000000894,None,1464.6745432999996,1464.6905405999996,1464.6905405999996,1464.6905405999996,1465.0065803999996,,1465.3903364999996,space,0.687007900000026,None,,,,,,,,,,,,,,,,,,P113,001,2024-11-19_10h15.00.081,posner_endo_new1,2024.2.4,60.06283774090029,2024-11-19 10h29.28.518993 +0000,
-0.31,0.005,5,5,0,up,1.5408631000000241,None,space,0.3724768000001859,None,0,5,5,2,,,,,,,,,1465.4062155000001,,,,,,,,,,,,1465.3904837999999,1465.4062155000001,1465.4062155000001,1466.9553391,up,1.5408631000000241,None,1466.9555762999998,1466.9711569,1466.9711569,1466.9711569,1467.2711319,,1467.3547989999997,space,0.3724768000001859,None,,,,,,,,,,,,,,,,,,P113,001,2024-11-19_10h15.00.081,posner_endo_new1,2024.2.4,60.06283774090029,2024-11-19 10h29.28.518993 +0000,
0.31,0.005,6,6,0,down,1.7931149999994886,None,space,0.38585860000057437,None,0,6,6,3,,,,,,,,,1467.3708467999995,,,,,,,,,,,,1467.3549558999994,1467.3708467999995,1467.3708467999995,1469.1696110000003,down,1.7931149999994886,None,1469.1698458,1469.1856375999996,1469.1856375999996,1469.1856375999996,1469.4856019999997,,1469.5859891,space,0.38585860000057437,None,,,,,,,,,,,,,,,,,,P113,001,2024-11-19_10h15.00.081,posner_endo_new1,2024.2.4,60.06283774090029,2024-11-19 10h29.28.518993 +0000,
0.005,0.31,7,7,0,up,1.5930299000001469,None,space,0.3632817999996405,None,0,7,7,6,,,,,,,,,1469.6019828999997,,,,,,,,,,,,1469.5861366999998,1469.6019828999997,1469.6019828999997,1471.2007624999997,up,1.5930299000001469,None,1471.2010012,1471.2170832000002,1471.2170832000002,1471.2170832000002,1471.5162890000001,,1471.5840028000002,space,0.3632817999996405,None,,,,,,,,,,,,,,,,,,P113,001,2024-11-19_10h15.00.081,posner_endo_new1,2024.2.4,60.06283774090029,2024-11-19 10h29.28.518993 +0000,
