target_y,target_x,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,session_1.thisRepN,session_1.thisTrialN,session_1.thisN,session_1.thisIndex,session_2.thisRepN,session_2.thisTrialN,session_2.thisN,session_2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready.stopped,fix.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,target.started,star.started,fixation_cross_target.started,key_resp.started,star.stopped,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,key_resp.stopped,session_1.key_control2.keys,session_1.key_control2.rt,session_1.key_control2.duration,session_1.key_resp.keys,session_1.key_resp.rt,session_1.key_resp.duration,break_2.started,text.started,key_control3.started,break_2.stopped,key_control3.keys,key_control3.rt,key_control3.duration,session_2.key_control2.keys,session_2.key_control2.rt,session_2.key_control2.duration,session_2.key_resp.keys,session_2.key_resp.rt,session_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-0.31,0.005,42,42,0,down,4.12184630000047,None,space,0.7555480000009993,None,,,,,,,,,0,42,42,42,2997.441559900002,,,,,,,,,,,,2997.425529600001,2997.441559900002,2997.441559900002,3001.5713159000006,,,,3001.571562199999,3001.587168099999,3001.587168099999,3001.587168099999,3001.8867735999993,3002.3535580999996,,,,,,,,,,,,,,,,,,down,4.12184630000047,None,space,0.7555480000009993,None,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.005,0.31,43,43,0,up,1.7857939999994414,None,space,0.6848098999980721,None,,,,,,,,,0,43,43,43,3002.3695816,,,,,,,,,,,,3002.3537190999996,3002.3695816,3002.3695816,3004.1687681000003,,,,3004.1690297999994,3004.1844070000006,3004.1844070000006,3004.1844070000006,3004.4841994000017,3004.884632199999,,,,,,,,,,,,,,,,,,up,1.7857939999994414,None,space,0.6848098999980721,None,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.005,0.31,44,44,0,down,3.9587241999979597,None,space,0.5988004999999248,None,,,,,,,,,0,44,44,44,3004.9006818000016,,,,,,,,,,,,3004.884791200002,3004.9006818000016,3004.9006818000016,3008.863977699999,,,,3008.8642282,3008.879849699999,3008.879849699999,3008.879849699999,3009.1794383000015,3009.4801492000006,,,,,,,,,,,,,,,,,,down,3.9587241999979597,None,space,0.5988004999999248,None,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
-0.31,0.005,45,45,0,up,3.9638091000015265,None,space,0.5337206000003789,None,,,,,,,,,0,45,45,45,3009.4957534999994,,,,,,,,,,,,3009.4803084000014,3009.4957534999994,3009.4957534999994,3013.4754900000007,,,,3013.4757353999994,3013.491672600001,3013.491672600001,3013.491672600001,3013.7915261999988,3014.041908700001,,,,,,,,,,,,,,,,,,up,3.9638091000015265,None,space,0.5337206000003789,None,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.005,0.31,46,46,0,down,3.673060799999803,None,space,0.5221802999985812,None,,,,,,,,,0,46,46,46,3014.0579548999995,,,,,,,,,,,,3014.042068499999,3014.0579548999995,3014.0579548999995,3017.7380085000004,,,,3017.738258600002,3017.754108600002,3017.754108600002,3017.754108600002,3018.053514200001,3018.287342800002,,,,,,,,,,,,,,,,,,down,3.673060799999803,None,space,0.5221802999985812,None,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.31,0.005,47,47,0,up,3.651485499998671,None,space,0.5681604999990668,None,,,,,,,,,0,47,47,47,3018.303546700001,,,,,,,,,,,,3018.287504,3018.303546700001,3018.303546700001,3021.966975200001,,,,3021.9672183000002,3021.9829455,3021.9829455,3021.9829455,3022.2826047000017,3022.566603700001,,,,,,,,,,,,,,,,,,up,3.651485499998671,None,space,0.5681604999990668,None,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.31,0.005,48,48,0,down,3.8844537000004493,None,space,0.416831499998807,None,,,,,,,,,0,48,48,48,3022.5823315000016,,,,,,,,,,,,3022.5667691000017,3022.5823315000016,3022.5823315000016,3026.4792393999996,,,,3026.479487299999,3026.4951820000024,3026.4951820000024,3026.4951820000024,3026.7948180999992,3026.9285882000004,,,,,,,,,,,,,,,,,,down,3.8844537000004493,None,space,0.416831499998807,None,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.31,0.005,49,49,0,up,3.0913222999988648,None,space,0.5081849999987753,None,,,,,,,,,0,49,49,49,3026.944640599999,,,,,,,,,,,,3026.9287487,3026.944640599999,3026.944640599999,3030.042100999999,,,,3030.042343500001,3030.0580496000002,3030.0580496000002,3030.0580496000002,3030.3576679,3030.5749159000006,,,,,,,,,,,,,,,,,,up,3.0913222999988648,None,space,0.5081849999987753,None,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.005,-0.31,50,50,0,down,11.29997000000003,None,space,0.516004700002668,None,,,,,,,,,0,50,50,50,3030.5909809000004,,,,,,,,,,,,3030.5750813000013,3030.5909809000004,3030.5909809000004,3041.896669400001,,,,3041.8969159000007,3041.912687,3041.912687,3041.912687,3042.2123307,3042.429489500002,,,,,,,,,,,,,,,,,,down,11.29997000000003,None,space,0.516004700002668,None,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
10,0.005,51,51,0,up,3.8052619000009145,None,None,,,,,,,,,,,0,51,51,51,3042.4455275,,,,,,,,,,,,3042.4296546000005,3042.4455275,3042.4455275,3046.2589431000015,,,,3046.259198399999,3046.274739799999,3046.274739799999,3046.274739799999,3046.5744756999993,3049.271965600001,,,,3047.2738457000014,,,,,,,,,,,,,,up,3.8052619000009145,None,None,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.31,0.005,52,52,0,down,0.6836747999986983,None,space,0.5103605000003881,None,,,,,,,,,0,52,52,52,3049.288391500002,,,,,,,,,,,,3049.2721351,3049.288391500002,3049.288391500002,3049.9885402,,,,3049.988800700001,3050.004593400001,3050.004593400001,3050.004593400001,3050.303993900001,3050.5213293000015,,,,,,,,,,,,,,,,,,down,0.6836747999986983,None,space,0.5103605000003881,None,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
-0.31,0.005,53,53,0,up,2.6823293999987072,None,space,0.5315097999991849,None,,,,,,,,,0,53,53,53,3050.536998899999,,,,,,,,,,,,3050.5215045000004,3050.536998899999,3050.536998899999,3053.2353957000014,,,,3053.2356636000004,3053.251134599999,3053.251134599999,3053.251134599999,3053.5507851,3053.7847753000024,,,,,,,,,,,,,,,,,,up,2.6823293999987072,None,space,0.5315097999991849,None,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.005,0.31,54,54,0,down,3.5062987999990582,None,space,0.5364388000016334,None,,,,,,,,,0,54,54,54,3053.8004745,,,,,,,,,,,,3053.784951900001,3053.8004745,3053.8004745,3057.3146006999996,,,,3057.314856000001,3057.330178700002,3057.330178700002,3057.330178700002,3057.6299349,3057.8804292000023,,,,,,,,,,,,,,,,,,down,3.5062987999990582,None,space,0.5364388000016334,None,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
-0.31,0.005,55,55,0,up,9.362770399999135,None,space,0.5176448999991408,None,,,,,,,,,0,55,55,55,3057.8962856,,,,,,,,,,,,3057.8805901000014,3057.8962856,3057.8962856,3067.2709300999995,,,,3067.2712023999993,3067.286837200001,3067.286837200001,3067.286837200001,3067.586487299999,3067.8204345000013,,,,,,,,,,,,,,,,,,up,9.362770399999135,None,space,0.5176448999991408,None,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.005,0.31,56,56,0,down,3.1432352000010724,None,space,0.8669479000018327,None,,,,,,,,,0,56,56,56,3067.8362240999995,,,,,,,,,,,,3067.8206056000017,3067.8362240999995,3067.8362240999995,3070.9838732999997,,,,3070.984128,3070.9996845000023,3070.9996845000023,3070.9996845000023,3071.299340900001,3071.882762000001,,,,,,,,,,,,,,,,,,down,3.1432352000010724,None,space,0.8669479000018327,None,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.31,0.005,57,57,0,up,2.3522855999981402,None,space,0.5165449999985867,None,,,,,,,,,0,57,57,57,3071.8986984000003,,,,,,,,,,,,3071.8829337999996,3071.8986984000003,3071.8986984000003,3074.2636494,,,,3074.2639132000004,3074.2795250000017,3074.2795250000017,3074.2795250000017,3074.579373700002,3074.8132226000016,,,,,,,,,,,,,,,,,,up,2.3522855999981402,None,space,0.5165449999985867,None,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
10,0.005,58,58,0,down,3.902673299999151,None,None,,,,,,,,,,,0,58,58,58,3074.8290815,,,,,,,,,,,,3074.813388800001,3074.8290815,3074.8290815,3078.7424281999993,,,,3078.7426914999996,3078.7582851000006,3078.7582851000006,3078.7582851000006,3079.0580477000003,3081.7554894000023,,,,3079.757238500002,,,,,,,,,,,,,,down,3.902673299999151,None,None,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
10,0.005,59,59,0,up,1.0948387999997067,None,None,,,,,,,,,,,0,59,59,59,3081.7720020000015,,,,,,,,,,,,3081.7556554000003,3081.7720020000015,3081.7720020000015,3082.871473700001,,,,3082.871740499999,3082.887531700002,3082.887531700002,3082.887531700002,3083.187115500001,3085.8846587000007,,,,3083.9031853000015,,,,,,,,,,,,,,up,1.0948387999997067,None,None,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
