target_y,target_x,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,session_1.thisRepN,session_1.thisTrialN,session_1.thisN,session_1.thisIndex,session_2.thisRepN,session_2.thisTrialN,session_2.thisN,session_2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready.stopped,fix.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,target.started,star.started,fixation_cross_target.started,key_resp.started,star.stopped,key_resp.stopped,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,session_1.key_control2.keys,session_1.key_control2.rt,session_1.key_control2.duration,session_1.key_resp.keys,session_1.key_resp.rt,session_1.key_resp.duration,break_2.started,text.started,key_control3.started,break_2.stopped,key_control3.keys,session_2.key_control2.keys,session_2.key_control2.rt,session_2.key_control2.duration,session_2.key_resp.keys,session_2.key_resp.rt,session_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,0.007438699999994469,0.020309199999999805,0.020309199999999805,659.5976626,up,659.5637115,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P136,001,2024-12-13_09h06.39.729,posner_endo_new1,2024.2.4,60.024838278080566,2024-12-13 09h06.49.012723 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.5977156,659.612025,662.609274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P136,001,2024-12-13_09h06.39.729,posner_endo_new1,2024.2.4,60.024838278080566,2024-12-13 09h06.49.012723 +0000,
10,0.005,0,0,0,up,1.5322781999999506,None,None,,,0,0,0,4,,,,,,,,,662.6282464999999,,,,,,,,,,,,662.6184266,662.6282464999999,662.6282464999999,664.1748481999999,up,1.5322781999999506,None,664.1751323,664.190798,664.190798,664.190798,664.4904136,665.2063099,667.1879692,None,,,,,,,,,,,,,,,,,,,,P136,001,2024-12-13_09h06.39.729,posner_endo_new1,2024.2.4,60.024838278080566,2024-12-13 09h06.49.012723 +0000,
0.005,-0.31,1,1,0,down,4.628086400000029,None,space,0.49168919999999616,None,0,1,1,7,,,,,,,,,667.2043303,,,,,,,,,,,,667.1881342,667.2043303,667.2043303,671.834058,down,4.628086400000029,None,671.8345028,671.8491745,671.8491745,671.8491745,672.1488581,,672.3501001999999,space,0.49168919999999616,None,,,,,,,,,,,,,,,,,,P136,001,2024-12-13_09h06.39.729,posner_endo_new1,2024.2.4,60.024838278080566,2024-12-13 09h06.49.012723 +0000,
0.31,0.005,2,2,0,up,3.6112763999999515,None,space,0.29211880000002566,None,0,2,2,3,,,,,,,,,672.3653078,,,,,,,,,,,,672.3503929999999,672.3653078,672.3653078,675.9800033,up,3.6112763999999515,None,675.9804422,675.9949365,675.9949365,675.9949365,676.2946059,,676.2962382,space,0.29211880000002566,None,,,,,,,,,,,,,,,,,,P136,001,2024-12-13_09h06.39.729,posner_endo_new1,2024.2.4,60.024838278080566,2024-12-13 09h06.49.012723 +0000,
0.005,-0.31,3,3,0,down,3.6644354999999678,None,space,0.4156282999999803,None,0,3,3,5,,,,,,,,,676.3112728,,,,,,,,,,,,676.2965599,676.3112728,676.3112728,679.9926568999999,down,3.6644354999999678,None,679.9930898,680.0075118,680.0075118,680.0075118,680.3071898,,680.4252755,space,0.4156282999999803,None,,,,,,,,,,,,,,,,,,P136,001,2024-12-13_09h06.39.729,posner_endo_new1,2024.2.4,60.024838278080566,2024-12-13 09h06.49.012723 +0000,
0.005,0.31,4,4,0,up,3.9513375000000224,None,space,0.3770331000000624,None,0,4,4,6,,,,,,,,,680.440397,,,,,,,,,,,,680.4255757999999,680.440397,680.440397,684.4044522,up,3.9513375000000224,None,684.4048862999999,684.4196722,684.4196722,684.4196722,684.7198132,,684.8038596,space,0.3770331000000624,None,,,,,,,,,,,,,,,,,,P136,001,2024-12-13_09h06.39.729,posner_endo_new1,2024.2.4,60.024838278080566,2024-12-13 09h06.49.012723 +0000,
-0.31,0.005,5,5,0,down,7.188844599999925,None,space,0.4758628999999246,None,0,5,5,0,,,,,,,,,684.8197704,,,,,,,,,,,,684.8040503,684.8197704,684.8197704,692.0134408,down,7.188844599999925,None,692.0137361,692.0290397,692.0290397,692.0290397,692.3288347,,692.5131058,space,0.4758628999999246,None,,,,,,,,,,,,,,,,,,P136,001,2024-12-13_09h06.39.729,posner_endo_new1,2024.2.4,60.024838278080566,2024-12-13 09h06.49.012723 +0000,
0.005,10,6,6,0,up,4.559979099999964,None,None,,,0,6,6,9,,,,,,,,,692.5287694,,,,,,,,,,,,692.5132956,692.5287694,692.5287694,697.0915732999999,up,4.559979099999964,None,697.0918707,697.1067416999999,697.1067416999999,697.1067416999999,697.4071045,698.1062706,700.1042553,None,,,,,,,,,,,,,,,,,,,,P136,001,2024-12-13_09h06.39.729,posner_endo_new1,2024.2.4,60.024838278080566,2024-12-13 09h06.49.012723 +0000,
0.31,0.005,7,7,0,down,2.879124000000047,None,space,0.2779106000000411,None,0,7,7,1,,,,,,,,,700.1210599,,,,,,,,,,,,700.1044424,700.1210599,700.1210599,703.0024678999999,down,2.879124000000047,None,703.0027598,703.0178125,703.0178125,703.0178125,703.3177215,,703.3018489,space,0.2779106000000411,None,,,,,,,,,,,,,,,,,,P136,001,2024-12-13_09h06.39.729,posner_endo_new1,2024.2.4,60.024838278080566,2024-12-13 09h06.49.012723 +0000,
-0.31,0.005,8,8,0,up,5.515014500000007,None,space,0.3342264000000341,None,0,8,8,2,,,,,,,,,703.3177215,,,,,,,,,,,,703.3020392,703.3177215,703.3177215,708.8465484999999,up,5.515014500000007,None,708.8468434,708.8619944,708.8619944,708.8619944,709.1616240999999,,709.2124406,space,0.3342264000000341,None,,,,,,,,,,,,,,,,,,P136,001,2024-12-13_09h06.39.729,posner_endo_new1,2024.2.4,60.024838278080566,2024-12-13 09h06.49.012723 +0000,
0.005,0.31,9,9,0,down,4.88371810000001,None,space,0.36836860000005345,None,0,9,9,8,,,,,,,,,709.2283344,,,,,,,,,,,,709.2126429,709.2283344,709.2283344,714.1241031,down,4.88371810000001,None,714.1244124,714.1398556,714.1398556,714.1398556,714.439495,,714.5235477,space,0.36836860000005345,None,,,,,,,,,,,,,,,,,,P136,001,2024-12-13_09h06.39.729,posner_endo_new1,2024.2.4,60.024838278080566,2024-12-13 09h06.49.012723 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.5236754,714.5393842999999,717.5364002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P136,001,2024-12-13_09h06.39.729,posner_endo_new1,2024.2.4,60.024838278080566,2024-12-13 09h06.49.012723 +0000,
-0.31,0.005,0,0,0,up,26.452566300000058,None,space,0.4205425000000105,None,,,,,0,0,0,0,,,,,717.5559883,,,,,,,,,,,,717.5474515999999,717.5559883,717.5559883,744.0102269,,,,744.0105023,744.0255307,744.0255307,744.0255307,744.3255448,,744.4595945,,,,up,26.452566300000058,None,space,0.4205425000000105,None,,,,,,,,,,,,P136,001,2024-12-13_09h06.39.729,posner_endo_new1,2024.2.4,60.024838278080566,2024-12-13 09h06.49.012723 +0000,
0.005,-0.31,1,1,0,down,7.07629559999998,None,space,0.3224890000000187,None,,,,,0,1,1,1,,,,,744.4755023,,,,,,,,,,,,744.4597621,744.4755023,744.4755023,751.5525822999999,,,,751.5528367,751.5681726,751.5681726,751.5681726,751.8680156,,751.9019944,,,,down,7.07629559999998,None,space,0.3224890000000187,None,,,,,,,,,,,,P136,001,2024-12-13_09h06.39.729,posner_endo_new1,2024.2.4,60.024838278080566,2024-12-13 09h06.49.012723 +0000,
10,0.005,2,2,0,up,4.155276100000037,None,None,,,,,,,0,2,2,2,,,,,751.9179223,,,,,,,,,,,,751.902161,751.9179223,751.9179223,756.081097,,,,756.0813534,756.0968664,756.0968664,756.0968664,756.3964926,757.0959917,759.0939386,,,,up,4.155276100000037,None,None,,,,,,,,,,,,,,P136,001,2024-12-13_09h06.39.729,posner_endo_new1,2024.2.4,60.024838278080566,2024-12-13 09h06.49.012723 +0000,
