target_y,target_x,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,session_1.thisRepN,session_1.thisTrialN,session_1.thisN,session_1.thisIndex,session_2.thisRepN,session_2.thisTrialN,session_2.thisN,session_2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready.stopped,fix.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,target.started,star.started,fixation_cross_target.started,key_resp.started,star.stopped,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,session_1.key_control2.keys,session_1.key_control2.rt,session_1.key_control2.duration,session_1.key_resp.keys,session_1.key_resp.rt,session_1.key_resp.duration,break_2.started,text.started,key_control3.started,break_2.stopped,key_control3.keys,session_2.key_control2.keys,session_2.key_control2.rt,session_2.key_control2.duration,session_2.key_resp.keys,session_2.key_resp.rt,session_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.31,0.005,8,8,0,down,12.544104799999332,None,space,0.5079497000006086,None,0,8,8,1,,,,,,,,,3058.4209918000015,,,,,,,,,,,,3058.405502700003,3058.4209918000015,3058.4209918000015,3070.9757248000024,down,12.544104799999332,None,3070.9759935,3070.9917991,3070.9917991,3070.9917991,3071.2912301000033,3071.508166900003,space,0.5079497000006086,None,,,,,,,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
-0.31,0.005,9,9,0,up,3.712689500000124,None,space,0.4816090999993321,None,0,9,9,2,,,,,,,,,3071.524387900001,,,,,,,,,,,,3071.508345000002,3071.524387900001,3071.524387900001,3075.2378714000006,up,3.712689500000124,None,3075.238151100002,3075.2539988000026,3075.2539988000026,3075.2539988000026,3075.5536962000006,3075.7375942000035,space,0.4816090999993321,None,,,,,,,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3075.7377146,3075.753493700002,3078.7505599000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
0.31,0.005,0,0,0,up,14.892416000002413,None,space,0.46108040000035544,None,,,,,0,0,0,3,,,,,3078.7682389,,,,,,,,,,,,3078.7576324,3078.7682389,3078.7682389,3093.669323600003,,,,3093.6696010000014,3093.6850010000016,3093.6850010000016,3093.6850010000016,3093.984949900001,3094.1518435000035,,,,up,14.892416000002413,None,space,0.46108040000035544,None,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
0.005,-0.31,1,1,0,down,4.3084256000001915,None,space,0.4112700000005134,None,,,,,0,1,1,5,,,,,3094.168087500002,,,,,,,,,,,,3094.1520305000013,3094.168087500002,3094.168087500002,3098.4812662000004,,,,3098.4815486000007,3098.496421900003,3098.496421900003,3098.496421900003,3098.7965012000022,3098.913624300003,,,,down,4.3084256000001915,None,space,0.4112700000005134,None,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
-0.31,0.005,2,2,0,up,5.458947799997986,None,space,0.4411416000002646,None,,,,,0,2,2,2,,,,,3098.929602400003,,,,,,,,,,,,3098.9138151000006,3098.929602400003,3098.929602400003,3104.391663600003,,,,3104.391936600001,3104.4074473,3104.4074473,3104.4074473,3104.706746900003,3104.8576999000034,,,,up,5.458947799997986,None,space,0.4411416000002646,None,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
0.005,-0.31,3,3,0,down,3.930807700002333,None,space,0.41485259999899426,None,,,,,0,3,3,7,,,,,3104.873737500002,,,,,,,,,,,,3104.857891200001,3104.873737500002,3104.873737500002,3108.819892800002,,,,3108.8201670000017,3108.836412800003,3108.836412800003,3108.836412800003,3109.1358980000005,3109.2532336000004,,,,down,3.930807700002333,None,space,0.41485259999899426,None,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
0.005,10,4,4,0,up,6.321004199999152,None,None,,,,,,,0,4,4,9,,,,,3109.269216300003,,,,,,,,,,,,3109.2534180000002,3109.269216300003,3109.269216300003,3115.5968632000004,,,,3115.597133700001,3115.612635700003,3115.612635700003,3115.612635700003,3115.912196100002,3118.6095896000006,,,,up,6.321004199999152,None,None,,,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
10,0.005,5,5,0,down,1.9709056000028795,None,None,,,,,,,0,5,5,4,,,,,3118.6263991000014,,,,,,,,,,,,3118.6097678000006,3118.6263991000014,3118.6263991000014,3120.608182400003,,,,3120.6084678000007,3120.6243894,3120.6243894,3120.6243894,3120.9236055,3123.621129000003,,,,down,1.9709056000028795,None,None,,,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
-0.31,0.005,6,6,0,up,4.311155400002463,None,space,0.4223035999966669,None,,,,,0,6,6,0,,,,,3123.6378324000034,,,,,,,,,,,,3123.621307200003,3123.6378324000034,3123.6378324000034,3127.950887400002,,,,3127.951164000002,3127.966682800001,3127.966682800001,3127.966682800001,3128.266169100003,3128.4004281000016,,,,up,4.311155400002463,None,space,0.4223035999966669,None,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
0.005,0.31,7,7,0,down,4.636937699997361,None,space,0.4257246999986819,None,,,,,0,7,7,6,,,,,3128.4162859000025,,,,,,,,,,,,3128.4006141000027,3128.4162859000025,3128.4162859000025,3133.062124600001,,,,3133.0624040000002,3133.078085600002,3133.078085600002,3133.078085600002,3133.377795700002,3133.511687600003,,,,down,4.636937699997361,None,space,0.4257246999986819,None,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
0.31,0.005,8,8,0,up,6.221869199998764,None,space,0.44389419999788515,None,,,,,0,8,8,1,,,,,3133.5276362000004,,,,,,,,,,,,3133.5118812,3133.5276362000004,3133.5276362000004,3139.755048500003,,,,3139.755321200002,3139.7714237,3139.7714237,3139.7714237,3140.070829700002,3140.2217955000015,,,,up,6.221869199998764,None,space,0.44389419999788515,None,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
0.005,0.31,9,9,0,down,3.6961783999977342,None,space,0.44569829999818467,None,,,,,0,9,9,8,,,,,3140.237034200003,,,,,,,,,,,,3140.2219786000023,3140.237034200003,3140.237034200003,3143.934516000001,,,,3143.9347927000017,3143.950185200003,3143.950185200003,3143.950185200003,3144.250187900001,3144.400396300003,,,,down,3.6961783999977342,None,space,0.44569829999818467,None,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
0.31,0.005,10,0,1,up,6.892639900001086,None,space,0.48950759999934235,None,,,,,1,0,10,3,,,,,3144.416450300003,,,,,,,,,,,,3144.400590000001,3144.416450300003,3144.416450300003,3151.3103104,,,,3151.3105927000033,3151.326068100003,3151.326068100003,3151.326068100003,3151.6257974,3151.8261802000015,,,,up,6.892639900001086,None,space,0.48950759999934235,None,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
-0.31,0.005,11,1,1,down,5.083435600001394,None,space,0.44490050000240444,None,,,,,1,1,11,0,,,,,3151.8421100000014,,,,,,,,,,,,3151.8263644000035,3151.8421100000014,3151.8421100000014,3156.9380543000007,,,,3156.9383265000033,3156.953675800003,3156.953675800003,3156.953675800003,3157.2533573,3157.4038481000025,,,,down,5.083435600001394,None,space,0.44490050000240444,None,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
0.005,0.31,12,2,1,up,6.625692800000252,None,space,0.3703423000006296,None,,,,,1,2,12,6,,,,,3157.4198851,,,,,,,,,,,,3157.404038300003,3157.4198851,3157.4198851,3164.047049800003,,,,3164.0473217,3164.0630371000007,3164.0630371000007,3164.0630371000007,3164.362761200002,3164.4470538000023,,,,up,6.625692800000252,None,space,0.3703423000006296,None,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
0.005,0.31,13,3,1,down,4.918566099997406,None,space,0.5044832000021415,None,,,,,1,3,13,8,,,,,3164.4628811000002,,,,,,,,,,,,3164.4472368000024,3164.4628811000002,3164.4628811000002,3169.3915433,,,,3169.3918144000017,3169.4077034,3169.4077034,3169.4077034,3169.707546700003,3169.9245563000004,,,,down,4.918566099997406,None,space,0.5044832000021415,None,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
0.005,-0.31,14,4,1,up,6.489274999999907,None,space,0.5009671000007074,None,,,,,1,4,14,5,,,,,3169.9402990000017,,,,,,,,,,,,3169.9247429000025,3169.9402990000017,3169.9402990000017,3176.4342325000034,,,,3176.4345170000015,3176.450510400002,3176.450510400002,3176.450510400002,3176.7499792000017,3176.9672807000024,,,,up,6.489274999999907,None,space,0.5009671000007074,None,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
0.31,0.005,15,5,1,down,4.525488700001006,None,space,0.456021599999076,None,,,,,1,5,15,1,,,,,3176.983363700001,,,,,,,,,,,,3176.9674642000027,3176.983363700001,3176.983363700001,3181.5126149000025,,,,3181.5128903000004,3181.5286459000017,3181.5286459000017,3181.5286459000017,3181.8278616000025,3181.995442000003,,,,down,4.525488700001006,None,space,0.456021599999076,None,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
10,0.005,16,6,1,up,8.137334900002315,None,None,,,,,,,1,6,16,4,,,,,3182.0115877000026,,,,,,,,,,,,3181.995626300002,3182.0115877000026,3182.0115877000026,3190.153607100001,,,,3190.153890900001,3190.1697029000024,3190.1697029000024,3190.1697029000024,3190.469186800001,3193.1665667000016,,,,up,8.137334900002315,None,None,,,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
0.005,-0.31,17,7,1,down,1.5663075999982539,None,space,0.4508763999983785,None,,,,,1,7,17,7,,,,,3193.1833705000026,,,,,,,,,,,,3193.166745600003,3193.1833705000026,3193.1833705000026,3194.7659108000007,,,,3194.7661873000034,3194.7818807000003,3194.7818807000003,3194.7818807000003,3195.081466300002,3195.248640400001,,,,down,1.5663075999982539,None,space,0.4508763999983785,None,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
-0.31,0.005,18,8,1,up,6.804796600001282,None,space,0.4193641999991087,None,,,,,1,8,18,2,,,,,3195.2644774,,,,,,,,,,,,3195.2488342000033,3195.2644774,3195.2644774,3202.074806800003,,,,3202.075082700001,3202.0909336000004,3202.0909336000004,3202.0909336000004,3202.3905704000026,3202.5246656000018,,,,up,6.804796600001282,None,space,0.4193641999991087,None,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
0.005,10,19,9,1,down,4.489217499998631,None,None,,,,,,,1,9,19,9,,,,,3202.5401813000026,,,,,,,,,,,,3202.5248551000004,3202.5401813000026,3202.5401813000026,3207.036500600003,,,,3207.036770900002,3207.052436400001,3207.052436400001,3207.052436400001,3207.3520584000034,3210.049718100003,,,,down,4.489217499998631,None,None,,,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
10,0.005,20,0,2,up,4.898902400000225,None,None,,,,,,,2,0,20,4,,,,,3210.066063600003,,,,,,,,,,,,3210.0498960000004,3210.066063600003,3210.066063600003,3214.9786422000034,,,,3214.9789122,3214.9940416000027,3214.9940416000027,3214.9940416000027,3215.2942575000015,3217.9912225000007,,,,up,4.898902400000225,None,None,,,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
0.005,-0.31,21,1,2,down,2.477033899998787,None,space,0.4618005999982415,None,,,,,2,1,21,5,,,,,3218.0079711000035,,,,,,,,,,,,3217.9914119000023,3218.0079711000035,3218.0079711000035,3220.489772000001,,,,3220.4900522000025,3220.505534300002,3220.505534300002,3220.505534300002,3220.8050398000014,3220.9726483000013,,,,down,2.477033899998787,None,space,0.4618005999982415,None,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
0.005,0.31,22,2,2,up,8.024585899998783,None,space,0.43154370000047493,None,,,,,2,2,22,6,,,,,3220.9880685000026,,,,,,,,,,,,3220.972836300003,3220.9880685000026,3220.9880685000026,3229.014321900002,,,,3229.0146036000006,3229.0298526000006,3229.0298526000006,3229.0298526000006,3229.329747800002,3229.463828600001,,,,up,8.024585899998783,None,space,0.43154370000047493,None,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
0.005,10,23,3,2,down,4.325915599998552,None,None,,,,,,,2,3,23,9,,,,,3229.479430800002,,,,,,,,,,,,3229.4640105000035,3229.479430800002,3229.479430800002,3233.808946600002,,,,3233.8092222000014,3233.8250964,3233.8250964,3233.8250964,3234.124613400003,3236.8222155000003,,,,down,4.325915599998552,None,None,,,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
0.005,0.31,24,4,2,up,5.63019709999935,None,space,0.42692600000009406,None,,,,,2,4,24,8,,,,,3236.8385853,,,,,,,,,,,,3236.8223972000014,3236.8385853,3236.8385853,3242.4836829000014,,,,3242.4839704000005,3242.4995985000023,3242.4995985000023,3242.4995985000023,3242.799124600002,3242.933442400001,,,,up,5.63019709999935,None,space,0.42692600000009406,None,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
0.31,0.005,25,5,2,down,4.61554939999769,None,space,0.5015062999991642,None,,,,,2,5,25,3,,,,,3242.9492210000026,,,,,,,,,,,,3242.9336288000013,3242.9492210000026,3242.9492210000026,3247.578529300001,,,,3247.5787984000017,3247.594123400002,3247.594123400002,3247.594123400002,3247.893887600003,3248.1114540000017,,,,down,4.61554939999769,None,space,0.5015062999991642,None,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
-0.31,0.005,26,6,2,up,7.2616194000002,None,space,0.37751850000131526,None,,,,,2,6,26,2,,,,,3248.1271874000013,,,,,,,,,,,,3248.111651700001,3248.1271874000013,3248.1271874000013,3255.403964000001,,,,3255.404234900001,3255.4195827000003,3255.4195827000003,3255.4195827000003,3255.719770200001,3255.8036465000005,,,,up,7.2616194000002,None,space,0.37751850000131526,None,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
0.31,0.005,27,7,2,down,4.59428939999998,None,space,0.3793310000000929,None,,,,,2,7,27,1,,,,,3255.819064800002,,,,,,,,,,,,3255.803833500002,3255.819064800002,3255.819064800002,3260.415218600003,,,,3260.4154963,3260.4313134000004,3260.4313134000004,3260.4313134000004,3260.7307556000014,3260.815042600003,,,,down,4.59428939999998,None,space,0.3793310000000929,None,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
0.005,-0.31,28,8,2,up,7.910776499997155,None,space,0.3744001000013668,None,,,,,2,8,28,7,,,,,3260.830442000002,,,,,,,,,,,,3260.8152283000018,3260.830442000002,3260.830442000002,3268.756957200003,,,,3268.7572277,3268.772470600001,3268.772470600001,3268.772470600001,3269.0725242000008,3269.156333900002,,,,up,7.910776499997155,None,space,0.3744001000013668,None,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
-0.31,0.005,29,9,2,down,3.6985994999995455,None,space,0.4593557999978657,None,,,,,2,9,29,0,,,,,3269.171833800003,,,,,,,,,,,,3269.1565181000005,3269.171833800003,3269.171833800003,3272.8860232000006,,,,3272.8862966000015,3272.9017685,3272.9017685,3272.9017685,3273.2010539000003,3273.368901400001,,,,down,3.6985994999995455,None,space,0.4593557999978657,None,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
-0.31,0.005,30,0,3,up,7.988997299999028,None,space,0.4080275000014808,None,,,,,3,0,30,0,,,,,3273.3846299000033,,,,,,,,,,,,3273.3690853000007,3273.3846299000033,3273.3846299000033,3281.377338100003,,,,3281.377623700002,3281.3926699000003,3281.3926699000003,3281.3926699000003,3281.692470000002,3281.810260500002,,,,up,7.988997299999028,None,space,0.4080275000014808,None,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
0.005,-0.31,31,1,3,down,4.666668199999549,None,space,0.44733410000117146,None,,,,,3,1,31,7,,,,,3281.826037300001,,,,,,,,,,,,3281.810445400002,3281.826037300001,3281.826037300001,3286.505428700002,,,,3286.5057056000005,3286.5211127000002,3286.5211127000002,3286.5211127000002,3286.8207468,3286.971199900003,,,,down,4.666668199999549,None,space,0.44733410000117146,None,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
10,0.005,32,2,3,up,8.473597399999562,None,None,,,,,,,3,2,32,4,,,,,3286.987491900003,,,,,,,,,,,,3286.9713875000016,3286.987491900003,3286.987491900003,3295.4632131000035,,,,3295.463507100001,3295.478541100001,3295.478541100001,3295.478541100001,3295.7780520000015,3298.4755869,,,,up,8.473597399999562,None,None,,,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
0.005,0.31,33,3,3,down,1.2965649000034318,None,space,0.44127690000095754,None,,,,,3,3,33,6,,,,,3298.4923830000007,,,,,,,,,,,,3298.4757680000002,3298.4923830000007,3298.4923830000007,3299.7915687000022,,,,3299.7918665000034,3299.8077032,3299.8077032,3299.8077032,3300.1071104000002,3300.2577801000007,,,,down,1.2965649000034318,None,space,0.44127690000095754,None,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
0.005,-0.31,34,4,3,up,6.130651300001773,None,space,0.3757551999988209,None,,,,,3,4,34,5,,,,,3300.273943600001,,,,,,,,,,,,3300.2579640000004,3300.273943600001,3300.273943600001,3306.418623100002,,,,3306.4189006000015,3306.434079900002,3306.434079900002,3306.434079900002,3306.7339799,3306.817664800001,,,,up,6.130651300001773,None,space,0.3757551999988209,None,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
0.31,0.005,35,5,3,down,5.523379400001431,None,space,0.44458379999923636,None,,,,,3,5,35,3,,,,,3306.8339872000033,,,,,,,,,,,,3306.8178627000016,3306.8339872000033,3306.8339872000033,3312.362514700002,,,,3312.3629446000014,3312.377723200003,3312.377723200003,3312.377723200003,3312.6776194000013,3312.8286431000015,,,,down,5.523379400001431,None,space,0.44458379999923636,None,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
0.005,10,36,6,3,down,13.63273560000016,None,None,,,,,,,3,6,36,9,,,,,3312.8441504,,,,,,,,,,,,3312.8288619000014,3312.8441504,3312.8441504,3326.4813288000005,,,,3326.4816732,3326.496646900003,3326.496646900003,3326.496646900003,3326.7966787000005,3329.4939300000005,,,,down,13.63273560000016,None,None,,,,,,,,,,,,,,P107,001,2024-11-15_13h13.15.754,posner_endo_new1,2024.2.4,60.13833018807161,2024-11-15 13h13.23.229925 +0000,
