target_y,target_x,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,session_1.thisRepN,session_1.thisTrialN,session_1.thisN,session_1.thisIndex,session_2.thisRepN,session_2.thisTrialN,session_2.thisN,session_2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready.stopped,fix.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,target.started,star.started,fixation_cross_target.started,key_resp.started,star.stopped,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,session_1.key_control2.keys,session_1.key_control2.rt,session_1.key_control2.duration,session_1.key_resp.keys,session_1.key_resp.rt,session_1.key_resp.duration,break_2.started,text.started,key_control3.started,break_2.stopped,key_control3.keys,session_2.key_control2.keys,session_2.key_control2.rt,session_2.key_control2.duration,session_2.key_resp.keys,session_2.key_resp.rt,session_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.31,0.005,8,8,0,up,1.0608751999999413,None,space,0.4067083999999568,None,0,8,8,3,,,,,,,,,503.4093865,,,,,,,,,,,,503.39294899999993,503.4093865,503.4093865,504.4755514,up,1.0608751999999413,None,504.4757945,504.4915095,504.4915095,504.4915095,504.7911709,504.90829099999996,space,0.4067083999999568,None,,,,,,,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
0.005,-0.31,9,9,0,down,11.874610400000051,None,space,0.35540789999993194,None,0,9,9,7,,,,,,,,,504.92448619999993,,,,,,,,,,,,504.9084472999999,504.92448619999993,504.92448619999993,516.8137616,down,11.874610400000051,None,516.8143374,516.8286068,516.8286068,516.8286068,517.1282759999999,517.1966824,space,0.35540789999993194,None,,,,,,,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.1969535999999,517.2115497,520.2086429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
0.005,-0.31,0,0,0,up,0.5728820000000496,None,space,0.3943556000000399,None,,,,,0,0,0,5,,,,,520.2342103,,,,,,,,,,,,520.2253916999999,520.2342103,520.2342103,520.8097698,,,,520.8103704,520.8245514,520.8245514,520.8245514,521.124226,521.2258186,,,,up,0.5728820000000496,None,space,0.3943556000000399,None,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
10,0.005,1,1,0,down,4.173512200000005,None,None,,,,,,,0,1,1,4,,,,,521.240739,,,,,,,,,,,,521.226223,521.240739,521.240739,525.4210840999999,,,,525.4214806,525.4367487,525.4367487,525.4367487,525.7362926,528.4336910999999,,,,down,4.173512200000005,None,None,,,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
0.31,0.005,2,2,0,up,0.1247829000000138,None,space,0.3131611999999677,None,,,,,0,2,2,1,,,,,528.4503905,,,,,,,,,,,,528.4338687,528.4503905,528.4503905,528.5844566,,,,528.5847286999999,528.6003066,528.6003066,528.6003066,528.8998323,528.916967,,,,up,0.1247829000000138,None,space,0.3131611999999677,None,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
0.31,0.005,3,3,0,down,3.505068100000017,None,space,0.3138522000000421,None,,,,,0,3,3,3,,,,,528.9331493,,,,,,,,,,,,528.9171465,528.9331493,528.9331493,532.4471113,,,,532.4473851,532.4629696,532.4629696,532.4629696,532.7626389999999,532.7800599999999,,,,down,3.505068100000017,None,space,0.3138522000000421,None,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
-0.31,0.005,4,4,0,up,3.1071801000000505,None,space,0.3050982000000886,None,,,,,0,4,4,0,,,,,532.7956204,,,,,,,,,,,,532.7802388,532.7956204,532.7956204,535.9100960999999,,,,535.9103686999999,535.9260283,535.9260283,535.9260283,536.2258826,536.2431821,,,,up,3.1071801000000505,None,space,0.3050982000000886,None,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
0.005,10,5,5,0,down,3.2192778000001,None,None,,,,,,,0,5,5,9,,,,,536.2590858,,,,,,,,,,,,536.2433624,536.2590858,536.2590858,539.4898044,,,,539.4900772999999,539.5056635,539.5056635,539.5056635,539.8054224,542.5028592,,,,down,3.2192778000001,None,None,,,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
0.005,0.31,6,6,0,up,0.7276737000000821,None,space,0.2847637999999506,None,,,,,0,6,6,6,,,,,542.519354,,,,,,,,,,,,542.5030349,542.519354,542.519354,543.252761,,,,543.2530446,543.2686514,543.2686514,543.2686514,543.5682307,543.5690744999999,,,,up,0.7276737000000821,None,space,0.2847637999999506,None,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
0.005,0.31,7,7,0,down,3.3512084999999843,None,space,0.3735255999999936,None,,,,,0,7,7,8,,,,,543.5849264,,,,,,,,,,,,543.5692478,543.5849264,543.5849264,546.9485757,,,,546.9488451,546.9647593999999,546.9647593999999,546.9647593999999,547.2643412,547.3484295999999,,,,down,3.3512084999999843,None,space,0.3735255999999936,None,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
0.005,-0.31,8,8,0,up,3.0349802000000636,None,space,0.29655509999997776,None,,,,,0,8,8,7,,,,,547.3643751,,,,,,,,,,,,547.3486085999999,547.3643751,547.3643751,550.4119135,,,,550.4121878,550.4279329,550.4279329,550.4279329,550.727319,550.7282278,,,,up,3.0349802000000636,None,space,0.29655509999997776,None,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
-0.31,0.005,9,9,0,down,3.2466236999999865,None,space,0.4373158000000785,None,,,,,0,9,9,2,,,,,550.7442123999999,,,,,,,,,,,,550.7284062,550.7442123999999,550.7442123999999,553.9916572,,,,553.9919477999999,554.0073638,554.0073638,554.0073638,554.3072313,554.4576621,,,,down,3.2466236999999865,None,space,0.4373158000000785,None,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
10,0.005,10,0,1,up,3.085611800000038,None,None,,,,,,,1,0,10,4,,,,,554.4736229,,,,,,,,,,,,554.457845,554.4736229,554.4736229,557.5710746999999,,,,557.5713638999999,557.5873687,557.5873687,557.5873687,557.8868348,560.5842316,,,,up,3.085611800000038,None,None,,,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
-0.31,0.005,11,1,1,down,0.7496540999999297,None,space,0.313004400000068,None,,,,,1,1,11,2,,,,,560.6005875999999,,,,,,,,,,,,560.5844202,560.6005875999999,560.6005875999999,561.3510322,,,,561.3513133,561.3666029999999,561.3666029999999,561.3666029999999,561.6664241,561.6840255999999,,,,down,0.7496540999999297,None,space,0.313004400000068,None,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
0.005,-0.31,12,2,1,up,3.9466692000000876,None,space,0.3278590999999551,None,,,,,1,2,12,5,,,,,561.6997142,,,,,,,,,,,,561.6842051,561.6997142,561.6997142,565.6630921999999,,,,565.6633706,565.6789391,565.6789391,565.6789391,565.9787504,566.0123873,,,,up,3.9466692000000876,None,space,0.3278590999999551,None,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
0.31,0.005,13,3,1,down,3.521864599999958,None,space,0.33214270000007673,None,,,,,1,3,13,1,,,,,566.0286292,,,,,,,,,,,,566.0125666,566.0286292,566.0286292,569.5590202999999,,,,569.5592951,569.5748761,569.5748761,569.5748761,569.8745941999999,569.9088686,,,,down,3.521864599999958,None,space,0.33214270000007673,None,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
0.31,0.005,14,4,1,up,3.402387900000008,None,space,0.31149760000005244,None,,,,,1,4,14,3,,,,,569.9242095,,,,,,,,,,,,569.909052,569.9242095,569.9242095,573.3383633999999,,,,573.3386475,573.3543917,573.3543917,573.3543917,573.6540529,573.6717692,,,,up,3.402387900000008,None,space,0.31149760000005244,None,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
0.005,-0.31,15,5,1,down,3.0708889,None,space,0.34334209999997256,None,,,,,1,5,15,7,,,,,573.6873143,,,,,,,,,,,,573.6719559,573.6873143,573.6873143,576.7684101,,,,576.7686818999999,576.7842383,576.7842383,576.7842383,577.0839053,577.1343671,,,,down,3.0708889,None,space,0.34334209999997256,None,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
0.005,10,16,6,1,up,3.177020099999936,None,None,,,,,,,1,6,16,9,,,,,577.15055,,,,,,,,,,,,577.1345643,577.15055,577.15055,580.331274,,,,580.33156,580.3471549999999,580.3471549999999,580.3471549999999,580.6468589,583.3441646,,,,up,3.177020099999936,None,None,,,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
-0.31,0.005,17,7,1,down,1.133017300000006,None,space,0.3324788999999555,None,,,,,1,7,17,0,,,,,583.3611571,,,,,,,,,,,,583.3443378999999,583.3611571,583.3611571,584.5103726,,,,584.5106409,584.5263679999999,584.5263679999999,584.5263679999999,584.8261061,584.8602083999999,,,,down,1.133017300000006,None,space,0.3324788999999555,None,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
0.005,0.31,18,8,1,up,4.290161399999988,None,space,0.34687159999998585,None,,,,,1,8,18,6,,,,,584.8761526,,,,,,,,,,,,584.8603959,584.8761526,584.8761526,589.1718728,,,,589.1721466,589.1882095,589.1882095,589.1882095,589.4880056999999,589.5388064,,,,up,4.290161399999988,None,space,0.34687159999998585,None,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
0.005,0.31,19,9,1,down,3.917179600000054,None,space,0.38211730000000443,None,,,,,1,9,19,8,,,,,589.5541033,,,,,,,,,,,,589.5389839999999,589.5541033,589.5541033,593.484241,,,,593.4845161999999,593.5005385,593.5005385,593.5005385,593.8002143,593.8843994,,,,down,3.917179600000054,None,space,0.38211730000000443,None,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
-0.31,0.005,20,0,2,up,4.027245100000073,None,space,0.40791669999998703,None,,,,,2,0,20,0,,,,,593.9001055,,,,,,,,,,,,593.884591,593.9001055,593.9001055,597.9300115,,,,597.9302799,597.9459026999999,597.9459026999999,597.9459026999999,598.2456873,598.3624449,,,,up,4.027245100000073,None,space,0.40791669999998703,None,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
0.005,0.31,21,1,2,down,3.7718611999999894,None,space,0.3614429999998947,None,,,,,2,1,21,6,,,,,598.3788956999999,,,,,,,,,,,,598.3626234,598.3788956999999,598.3788956999999,602.1589814,,,,602.1592502,602.1749781999999,602.1749781999999,602.1749781999999,602.4745839999999,602.5420729,,,,down,3.7718611999999894,None,space,0.3614429999998947,None,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
0.005,-0.31,22,2,2,up,4.264569700000038,None,space,0.3571120999999948,None,,,,,2,2,22,5,,,,,602.5579366999999,,,,,,,,,,,,602.5422516,602.5579366999999,602.5579366999999,606.8374179,,,,606.8376797,606.8534085,606.8534085,606.8534085,607.1531553,607.2204742,,,,up,4.264569700000038,None,space,0.3571120999999948,None,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
0.005,0.31,23,3,2,down,3.7221711999999343,None,space,0.34053959999994277,None,,,,,2,3,23,8,,,,,607.2365778,,,,,,,,,,,,607.2206351,607.2365778,607.2365778,610.96695,,,,610.9674438,610.9821211999999,610.9821211999999,610.9821211999999,611.2818394,611.3332171,,,,down,3.7221711999999343,None,space,0.34053959999994277,None,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
0.005,10,24,4,2,up,2.802520399999935,None,None,,,,,,,2,4,24,9,,,,,611.3484718,,,,,,,,,,,,611.3335558,611.3484718,611.3484718,614.1636404,,,,614.1641460999999,614.1788789999999,614.1788789999999,614.1788789999999,614.4790259,617.1763515,,,,up,2.802520399999935,None,None,,,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
0.005,-0.31,25,5,2,down,1.1896427000000358,None,space,0.25811739999994643,None,,,,,2,5,25,7,,,,,617.1928507,,,,,,,,,,,,617.176567,617.1928507,617.1928507,618.3925101,,,,618.3928463999999,618.4083611,618.4083611,618.4083611,,618.675663,,,,down,1.1896427000000358,None,space,0.25811739999994643,None,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
0.31,0.005,26,6,2,up,4.539462300000082,None,space,0.32236690000002,None,,,,,2,6,26,1,,,,,618.6913746,,,,,,,,,,,,618.6758926,618.6913746,618.6913746,623.2376342,,,,623.2380003,623.2532506,623.2532506,623.2532506,623.5529548,623.5873296,,,,up,4.539462300000082,None,space,0.32236690000002,None,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
0.31,0.005,27,7,2,down,4.219592699999907,None,space,0.38616720000004534,None,,,,,2,7,27,3,,,,,623.6029055,,,,,,,,,,,,623.587577,623.6029055,623.6029055,627.8329620999999,,,,627.8333011,627.8485941,627.8485941,627.8485941,628.1482863,628.2491494,,,,down,4.219592699999907,None,space,0.38616720000004534,None,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
10,0.005,28,8,2,up,3.1822884000000613,None,None,,,,,,,2,8,28,4,,,,,628.2647336,,,,,,,,,,,,628.2493753,628.2647336,628.2647336,631.4626062,,,,631.4629444,631.478207,631.478207,631.478207,631.7775737,634.4752788,,,,up,3.1822884000000613,None,None,,,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
-0.31,0.005,29,9,2,down,0.5393723999999338,None,space,0.2847033000000465,None,,,,,2,9,29,2,,,,,634.4919120999999,,,,,,,,,,,,634.4754955,634.4919120999999,634.4919120999999,635.0421328,,,,635.0424843,635.0579702,635.0579702,635.0579702,635.3572436,635.3582933,,,,down,0.5393723999999338,None,space,0.2847033000000465,None,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
-0.31,0.005,30,0,3,up,5.04014559999996,None,space,0.34857420000003003,None,,,,,3,0,30,0,,,,,635.3742404999999,,,,,,,,,,,,635.358514,635.3742404999999,635.3742404999999,640.4202018999999,,,,640.4205557,640.43578,640.43578,640.43578,640.7352129999999,640.7863539,,,,up,5.04014559999996,None,space,0.34857420000003003,None,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
0.005,10,31,1,3,down,3.3575700999999754,None,None,,,,,,,3,1,31,9,,,,,640.801976,,,,,,,,,,,,640.7865803,640.801976,640.801976,644.1664485,,,,644.1667951,644.1819145,644.1819145,644.1819145,644.4815785999999,647.1789619,,,,down,3.3575700999999754,None,None,,,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
0.005,0.31,32,2,3,down,2.6673266999999896,None,space,0.4082809000000225,None,,,,,3,2,32,6,,,,,647.1955307,,,,,,,,,,,,647.1791777,647.1955307,647.1955307,649.8770714999999,,,,649.8774096999999,649.8928091,649.8928091,649.8928091,650.1923737,650.3100997,,,,down,2.6673266999999896,None,space,0.4082809000000225,None,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
-0.31,0.005,33,3,3,up,3.752965300000028,None,space,0.38433229999998275,None,,,,,3,3,33,2,,,,,650.3255494,,,,,,,,,,,,650.3103295,650.3255494,650.3255494,654.0891686,,,,654.0895211,654.1051150999999,654.1051150999999,654.1051150999999,654.4047446,654.5057603,,,,up,3.752965300000028,None,space,0.38433229999998275,None,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
0.31,0.005,34,4,3,down,2.95754050000005,None,space,0.32549489999996695,None,,,,,3,4,34,3,,,,,654.5212399999999,,,,,,,,,,,,654.505998,654.5212399999999,654.5212399999999,657.485896,,,,657.4862388,657.5012528,657.5012528,657.5012528,657.8012875,657.8357214,,,,down,2.95754050000005,None,space,0.32549489999996695,None,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
0.31,0.005,35,5,3,up,2.7231041000000005,None,space,0.37163359999999557,None,,,,,3,5,35,1,,,,,657.8511539,,,,,,,,,,,,657.8359631999999,657.8511539,657.8511539,660.5828482,,,,660.5831968,660.5984092,660.5984092,660.5984092,660.897957,660.982488,,,,up,2.7231041000000005,None,space,0.37163359999999557,None,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
10,0.005,36,6,3,down,3.0566321999999673,None,None,,,,,,,3,6,36,4,,,,,660.9979187,,,,,,,,,,,,660.9827219,660.9979187,660.9979187,664.0625494999999,,,,664.0628866999999,664.0782310999999,664.0782310999999,664.0782310999999,664.3779536999999,667.0753751999999,,,,down,3.0566321999999673,None,None,,,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
0.005,-0.31,37,7,3,up,0.3070189999999684,None,space,0.3252288999999564,None,,,,,3,7,37,5,,,,,667.091791,,,,,,,,,,,,667.0755948999999,667.091791,667.091791,667.4091046,,,,667.4094506,667.4247955,667.4247955,667.4247955,667.7245262,667.7587368999999,,,,up,0.3070189999999684,None,space,0.3252288999999564,None,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
0.005,-0.31,38,8,3,down,4.344913999999903,None,space,0.3445368000000144,None,,,,,3,8,38,7,,,,,667.7743992,,,,,,,,,,,,667.7589742,667.7743992,667.7743992,672.1211794,,,,672.1215298999999,672.1366131,672.1366131,672.1366131,672.4363536,672.4871676,,,,down,4.344913999999903,None,space,0.3445368000000144,None,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
0.005,0.31,39,9,3,up,3.0639289000000645,None,space,0.35886100000004717,None,,,,,3,9,39,8,,,,,672.5028874,,,,,,,,,,,,672.4873981999999,672.5028874,672.5028874,675.5678042999999,,,,675.568143,675.583169,675.583169,675.583169,675.8827732999999,675.9504011,,,,up,3.0639289000000645,None,space,0.35886100000004717,None,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
0.005,0.31,40,0,4,down,2.8491526999999905,None,space,0.302650500000027,None,,,,,4,0,40,6,,,,,675.9659459,,,,,,,,,,,,675.9506304,675.9659459,675.9659459,678.8308486,,,,678.8311995,678.8464180999999,678.8464180999999,678.8464180999999,679.1459553,679.1638704999999,,,,down,2.8491526999999905,None,space,0.302650500000027,None,,,,,,,,,,,,P101,001,2024-11-12_14h20.12.744,posner_endo_new1,2024.2.4,60.041092123453396,2024-11-12 14h20.19.836295 +0000,
