target_y,target_x,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,session_1.thisRepN,session_1.thisTrialN,session_1.thisN,session_1.thisIndex,session_2.thisRepN,session_2.thisTrialN,session_2.thisN,session_2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready.stopped,fix.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,target.started,star.started,fixation_cross_target.started,key_resp.started,star.stopped,key_resp.stopped,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,session_1.key_control2.keys,session_1.key_control2.rt,session_1.key_control2.duration,session_1.key_resp.keys,session_1.key_resp.rt,session_1.key_resp.duration,break_2.started,text.started,key_control3.started,break_2.stopped,key_control3.keys,session_2.key_control2.keys,session_2.key_control2.rt,session_2.key_control2.duration,session_2.key_resp.keys,session_2.key_resp.rt,session_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.31,0.005,2,2,0,down,3.987333699998999,None,space,0.5451799000002211,None,,,,,0,2,2,2,,,,,2676.5504149999997,,,,,,,,,,,,2676.5344329,2676.5504149999997,2676.5504149999997,2680.5468622999997,,,,2680.547124999999,2680.5628961,2680.5628961,2680.5628961,2680.8625954,,2681.112765600001,,,,down,3.987333699998999,None,space,0.5451799000002211,None,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
0.31,0.005,3,3,0,up,3.9288727000002837,None,space,0.3745333999995637,None,,,,,0,3,3,3,,,,,2681.1285310999992,,,,,,,,,,,,2681.1129356,2681.1285310999992,2681.1285310999992,2685.059093,,,,2685.0593551,2685.0750692,2685.0750692,2685.0750692,2685.3747432,,2685.4585430999996,,,,up,3.9288727000002837,None,space,0.3745333999995637,None,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
-0.31,0.005,4,4,0,down,4.854973499999687,None,space,0.4191121000003477,None,,,,,0,4,4,4,,,,,2685.4745623,,,,,,,,,,,,2685.4587145000005,2685.4745623,2685.4745623,2690.3373403000005,,,,2690.337597399999,2690.353022699999,2690.353022699999,2690.353022699999,2690.6525881,,2690.7865456,,,,down,4.854973499999687,None,space,0.4191121000003477,None,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
0.005,-0.31,5,5,0,up,4.9356676999996125,None,space,0.41338850000101957,None,,,,,0,5,5,5,,,,,2690.8024845,,,,,,,,,,,,2690.7867162000002,2690.8024845,2690.8024845,2695.7481255000002,,,,2695.7483938999994,2695.763560199999,2695.763560199999,2695.763560199999,2696.0636639000004,,2696.1811091,,,,up,4.9356676999996125,None,space,0.41338850000101957,None,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
0.005,-0.31,6,6,0,down,3.869240099998933,None,space,0.45416169999953127,None,,,,,0,6,6,6,,,,,2696.1969331,,,,,,,,,,,,2696.1812793999998,2696.1969331,2696.1969331,2700.0775797999995,,,,2700.0780921000005,2700.0925501,2700.0925501,2700.0925501,2700.3925954999995,,2700.5602536999995,,,,down,3.869240099998933,None,space,0.45416169999953127,None,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
10,0.005,7,7,0,up,3.0664624000000913,None,None,,,,,,,0,7,7,7,,,,,2700.5758045000002,,,,,,,,,,,,2700.5604989000003,2700.5758045000002,2700.5758045000002,2703.6570773000003,,,,2703.6574351,2703.6725979000003,2703.6725979000003,2703.6725979000003,2703.9722084000005,2704.6882692,2706.6697733,,,,up,3.0664624000000913,None,None,,,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
-0.31,0.005,8,8,0,down,3.0674804000009317,None,space,0.42950200000086625,None,,,,,0,8,8,8,,,,,2706.686164999999,,,,,,,,,,,,2706.670006800001,2706.686164999999,2706.686164999999,2709.7674454999997,,,,2709.7678039,2709.7830656999995,2709.7830656999995,2709.7830656999995,2710.0827721999995,,2710.217086299999,,,,down,3.0674804000009317,None,space,0.42950200000086625,None,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
0.005,0.31,9,9,0,up,2.6896935000004305,None,space,0.36886020000019926,None,,,,,0,9,9,9,,,,,2710.2325562000005,,,,,,,,,,,,2710.2173330000005,2710.2325562000005,2710.2325562000005,2712.9309288999993,,,,2712.931291000001,2712.9463431999993,2712.9463431999993,2712.9463431999993,2713.2461934000003,,2713.3305923999997,,,,up,2.6896935000004305,None,space,0.36886020000019926,None,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
0.005,-0.31,10,10,0,down,2.3593507000005047,None,space,0.3531995999983337,None,,,,,0,10,10,10,,,,,2713.346034,,,,,,,,,,,,2713.3308357000005,2713.346034,2713.346034,2715.7115212999997,,,,2715.7118862999996,2715.7270799,2715.7270799,2715.7270799,2716.026755000001,,2716.0942245999995,,,,down,2.3593507000005047,None,space,0.3531995999983337,None,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
0.005,0.31,11,11,0,up,2.5480981999990036,None,space,0.36107169999922917,None,,,,,0,11,11,11,,,,,2716.1098408,,,,,,,,,,,,2716.0944689999997,2716.1098408,2716.1098408,2718.6749020999996,,,,2718.6752615000005,2718.6906203,2718.6906203,2718.6906203,2718.9902992999996,,2719.0578750999994,,,,up,2.5480981999990036,None,space,0.36107169999922917,None,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
10,0.005,12,12,0,down,2.560469000000012,None,None,,,,,,,0,12,12,12,,,,,2719.0734617,,,,,,,,,,,,2719.0581261000007,2719.0734617,2719.0734617,2721.6387293000007,,,,2721.6390897,2721.654273599999,2721.654273599999,2721.654273599999,2721.9538617,2722.669915300001,2724.6513773999995,,,,down,2.560469000000012,None,None,,,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
0.31,0.005,13,13,0,up,0.3105448999995133,None,space,0.36746970000058354,None,,,,,0,13,13,13,,,,,2724.6678095999996,,,,,,,,,,,,2724.6516126000006,2724.6678095999996,2724.6678095999996,2724.9852353000006,,,,2724.9855917999994,2725.000819499999,2725.000819499999,2725.000819499999,2725.3005520999995,,2725.3848543999993,,,,up,0.3105448999995133,None,space,0.36746970000058354,None,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
10,0.005,14,14,0,down,2.875019000000975,None,None,,,,,,,0,14,14,14,,,,,2725.4003587000007,,,,,,,,,,,,2725.3851082,2725.4003587000007,2725.4003587000007,2728.2819218999994,,,,2728.2823028000003,2728.2974959000003,2728.2974959000003,2728.2974959000003,2728.596991300001,2729.3130397999994,2731.294537399999,,,,down,2.875019000000975,None,None,,,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
-0.31,0.005,15,15,0,down,3.6429949999983364,None,space,0.448808299999655,None,,,,,0,15,15,15,,,,,2731.3109299999996,,,,,,,,,,,,2731.2947710000008,2731.3109299999996,2731.3109299999996,2734.9583483000006,,,,2734.9587063,2734.9739265000007,2734.9739265000007,2734.9739265000007,2735.2736535000004,,2735.4247307999995,,,,down,3.6429949999983364,None,space,0.448808299999655,None,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
0.005,-0.31,16,16,0,up,2.7456361999993533,None,space,0.3306620000003022,None,,,,,0,16,16,16,,,,,2735.4400910999993,,,,,,,,,,,,2735.4249784999993,2735.4400910999993,2735.4400910999993,2738.188548,,,,2738.1889068,2738.203998499999,2738.203998499999,2738.203998499999,2738.5036693,,2738.5381951,,,,up,2.7456361999993533,None,space,0.3306620000003022,None,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
0.005,0.31,17,17,0,down,2.440813799999887,None,space,0.32546759999968344,None,,,,,0,17,17,17,,,,,2738.5536567,,,,,,,,,,,,2738.5384417000005,2738.5536567,2738.5536567,2741.0023055,,,,2741.002688299999,2741.0178613000007,2741.0178613000007,2741.0178613000007,2741.3175262000004,,2741.3523693999996,,,,down,2.440813799999887,None,space,0.32546759999968344,None,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
-0.31,0.005,18,18,0,up,3.178453200000149,None,space,0.38646780000090075,None,,,,,0,18,18,18,,,,,2741.3674680999993,,,,,,,,,,,,2741.3526205,2741.3674680999993,2741.3674680999993,2744.5485649,,,,2744.5489271999995,2744.5642093999995,2744.5642093999995,2744.5642093999995,2744.8637486999996,,2744.9648122,,,,up,3.178453200000149,None,space,0.38646780000090075,None,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
10,0.005,19,19,0,down,3.8535976000002847,None,None,,,,,,,0,19,19,19,,,,,2744.9804077999997,,,,,,,,,,,,2744.9650550000006,2744.9804077999997,2744.9804077999997,2748.8442348999997,,,,2748.8445895000004,2748.8597443,2748.8597443,2748.8597443,2749.159501100001,2749.8586379000008,2751.8568883000007,,,,down,3.8535976000002847,None,None,,,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
0.005,0.31,20,20,0,up,2.264558999999281,None,space,0.3735023999997793,None,,,,,0,20,20,20,,,,,2751.8732963,,,,,,,,,,,,2751.8571243000006,2751.8732963,2751.8732963,2754.1389579999995,,,,2754.1393121,2754.1543793,2754.1543793,2754.1543793,2754.454156399999,,2754.5383275000004,,,,up,2.264558999999281,None,space,0.3735023999997793,None,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
0.005,-0.31,21,21,0,down,4.432329400000526,None,space,0.36218539999936183,None,,,,,0,21,21,21,,,,,2754.5538841,,,,,,,,,,,,2754.5385831000003,2754.5538841,2754.5538841,2759.000547400001,,,,2759.0009035000003,2759.0160273,2759.0160273,2759.0160273,2759.3157147,,2759.383658999999,,,,down,4.432329400000526,None,space,0.36218539999936183,None,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
0.005,0.31,22,22,0,up,3.195089700000608,None,space,0.3408122999990155,None,,,,,0,22,22,22,,,,,2759.3990465000006,,,,,,,,,,,,2759.383905999999,2759.3990465000006,2759.3990465000006,2762.5969638000006,,,,2762.5973254,2762.6124333000007,2762.6124333000007,2762.6124333000007,2762.9120707,,2762.9631511999996,,,,up,3.195089700000608,None,space,0.3408122999990155,None,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
0.31,0.005,23,23,0,down,4.183681500000603,None,space,0.3300619000001461,None,,,,,0,23,23,23,,,,,2762.9786167,,,,,,,,,,,,2762.9633976999994,2762.9786167,2762.9786167,2767.1753623000004,,,,2767.1757252999996,2767.1910338,2767.1910338,2767.1910338,2767.4906985,,2767.5252757,,,,down,4.183681500000603,None,space,0.3300619000001461,None,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
0.005,0.31,24,24,0,up,3.4049372999998013,None,space,0.33404979999977513,None,,,,,0,24,24,24,,,,,2767.5406629999998,,,,,,,,,,,,2767.5255201,2767.5406629999998,2767.5406629999998,2770.954953300001,,,,2770.9553152000008,2770.9705207000006,2770.9705207000006,2770.9705207000006,2771.270182099999,,2771.321309000001,,,,up,3.4049372999998013,None,space,0.33404979999977513,None,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
0.31,0.005,25,25,0,down,3.976719800000865,None,space,0.36144489999969664,None,,,,,0,25,25,25,,,,,2771.3368470000005,,,,,,,,,,,,2771.3215591999997,2771.3368470000005,2771.3368470000005,2775.3169935000005,,,,2775.3173571000007,2775.3327544000003,2775.3327544000003,2775.3327544000003,2775.6323372999996,,2775.7000924000004,,,,down,3.976719800000865,None,space,0.36144489999969664,None,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
10,0.005,26,26,0,up,2.8783612999995967,None,None,,,,,,,0,26,26,26,,,,,2775.715677100001,,,,,,,,,,,,2775.7003418999993,2775.715677100001,2775.715677100001,2778.5971537000005,,,,2778.5975099000007,2778.6127273,2778.6127273,2778.6127273,2778.9124128999993,2779.6117169999998,2781.6098273999996,,,,up,2.8783612999995967,None,None,,,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
10,0.005,27,27,0,down,2.0793555000000197,None,None,,,,,,,0,27,27,27,,,,,2781.6263318,,,,,,,,,,,,2781.6100566000005,2781.6263318,2781.6263318,2783.7085809,,,,2783.7089366,2783.7241063,2783.7241063,2783.7241063,2784.0238105000008,2784.7231424,2786.7212607,,,,down,2.0793555000000197,None,None,,,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
0.005,-0.31,28,28,0,up,1.6481742000014492,None,space,0.34718939999947906,None,,,,,0,28,28,28,,,,,2786.737642599999,,,,,,,,,,,,2786.721503500001,2786.737642599999,2786.737642599999,2788.3873059,,,,2788.3876586999995,2788.4026415000008,2788.4026415000008,2788.4026415000008,2788.702411800001,,2788.753444,,,,up,1.6481742000014492,None,space,0.34718939999947906,None,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
0.31,0.005,29,29,0,down,4.4413538000007975,None,space,0.6272263999999268,None,,,,,0,29,29,29,,,,,2788.7689556000005,,,,,,,,,,,,2788.7536886,2788.7689556000005,2788.7689556000005,2793.2156004999997,,,,2793.215956599999,2793.231007799999,2793.231007799999,2793.231007799999,2793.5299498999993,,2793.864556300001,,,,down,4.4413538000007975,None,space,0.6272263999999268,None,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
10,0.005,30,30,0,up,3.017086300000301,None,None,,,,,,,0,30,30,30,,,,,2793.8804645,,,,,,,,,,,,2793.8647253,2793.8804645,2793.8804645,2796.9116737999993,,,,2796.9119790000004,2796.9272438999997,2796.9272438999997,2796.9272438999997,2797.2269964999996,2797.9262314999996,2799.9243380000007,,,,up,3.017086300000301,None,None,,,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
0.31,0.005,31,31,0,down,0.7262995000000956,None,space,0.34623259999898437,None,,,,,0,31,31,31,,,,,2799.940781699999,,,,,,,,,,,,2799.924534399999,2799.940781699999,2799.940781699999,2800.6742668000006,,,,2800.674567599999,2800.6899398000005,2800.6899398000005,2800.6899398000005,2800.9897911000007,,2801.0407851,,,,down,0.7262995000000956,None,space,0.34623259999898437,None,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
0.31,0.005,32,32,0,up,3.0651168000003963,None,space,0.4008539999995264,None,,,,,0,32,32,32,,,,,2801.056488800001,,,,,,,,,,,,2801.0409894999993,2801.056488800001,2801.056488800001,2804.1375042,,,,2804.1378102,2804.1532893999993,2804.1532893999993,2804.1532893999993,2804.4529500999997,,2804.570309999999,,,,up,3.0651168000003963,None,space,0.4008539999995264,None,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
10,0.005,33,33,0,down,4.784072999998898,None,None,,,,,,,0,33,33,33,,,,,2804.5860708,,,,,,,,,,,,2804.570513299999,2804.5860708,2804.5860708,2809.3820407999992,,,,2809.3823476,2809.3978420000003,2809.3978420000003,2809.3978420000003,2809.6974883000003,2810.3968091000006,2812.394823299999,,,,down,4.784072999998898,None,None,,,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
0.005,-0.31,34,34,0,up,1.5022976000000199,None,space,0.4166837000011583,None,,,,,0,34,34,34,,,,,2812.411285,,,,,,,,,,,,2812.3950274,2812.411285,2812.411285,2813.927399800001,,,,2813.9277060999993,2813.9432290999994,2813.9432290999994,2813.9432290999994,2814.242919099999,,2814.3770592,,,,up,1.5022976000000199,None,space,0.4166837000011583,None,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
-0.31,0.005,35,35,0,down,3.3051926999996795,None,space,0.4131260000012844,None,,,,,0,35,35,35,,,,,2814.3926976000002,,,,,,,,,,,,2814.377272399999,2814.3926976000002,2814.3926976000002,2817.706862000001,,,,2817.707164900001,2817.7226658,2817.7226658,2817.7226658,2818.0223845,,2818.1399198,,,,down,3.3051926999996795,None,space,0.4131260000012844,None,,,,,,,,,,,,P132,001,2024-11-22_13h16.51.158,posner_endo_new1,2024.2.4,60.03445977934858,2024-11-22 13h17.00.049246 +0000,
