target_y,target_x,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,session_1.thisRepN,session_1.thisTrialN,session_1.thisN,session_1.thisIndex,session_2.thisRepN,session_2.thisTrialN,session_2.thisN,session_2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready.stopped,fix.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,target.started,star.started,fixation_cross_target.started,key_resp.started,star.stopped,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,key_resp.stopped,session_1.key_control2.keys,session_1.key_control2.rt,session_1.key_control2.duration,session_1.key_resp.keys,session_1.key_resp.rt,session_1.key_resp.duration,break_2.started,text.started,key_control3.started,break_2.stopped,key_control3.keys,session_2.key_control2.keys,session_2.key_control2.rt,session_2.key_control2.duration,session_2.key_resp.keys,session_2.key_resp.rt,session_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.005,0.31,8,8,0,up,4.466279199999917,None,space,0.42646430000013424,None,0,8,8,6,,,,,,,,,699.7514583000002,,,,,,,,,,,,699.7355186,699.7514583000002,699.7514583000002,704.2305906000001,up,4.466279199999917,None,704.2308275,704.2466666999999,704.2466666999999,704.2466666999999,704.5463756999998,704.6801894,space,0.42646430000013424,None,,,,,,,,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
0.005,0.31,9,9,0,down,4.106891299999916,None,space,0.33689259999982824,None,0,9,9,8,,,,,,,,,704.6963428999998,,,,,,,,,,,,704.6803521000002,704.6963428999998,704.6963428999998,708.8096507,down,4.106891299999916,None,708.8098862000002,708.8258022999999,708.8258022999999,708.8258022999999,709.1251772,709.1756783999999,space,0.33689259999982824,None,,,,,,,,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.1757815999999,709.1917557000002,712.1887772999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
-0.31,0.005,0,0,0,up,34.71553659999972,None,space,0.3442979000001287,None,,,,,0,0,0,0,,,,,712.2069237000001,,,,,,,,,,,,712.1967349000001,712.2069237000001,712.2069237000001,746.9376232999998,,,,746.9380029999998,746.9531139000001,746.9531139000001,746.9531139000001,747.2527946999999,747.3039985999999,,,,,up,34.71553659999972,None,space,0.3442979000001287,None,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
0.005,-0.31,1,1,0,down,6.3071828000001915,None,space,0.4043133999998645,None,,,,,0,1,1,1,,,,,747.3195122000002,,,,,,,,,,,,747.3042716999998,747.3195122000002,747.3195122000002,753.6307599000002,,,,753.6311338,753.6462980000001,753.6462980000001,753.6462980000001,753.9459783000002,754.0637278999998,,,,,down,6.3071828000001915,None,space,0.4043133999998645,None,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
10,0.005,2,2,0,up,1.8916721999999027,None,None,,,,,,,0,2,2,2,,,,,754.0791334999999,,,,,,,,,,,,754.0639909000001,754.0791334999999,754.0791334999999,755.9783791999998,,,,755.9787572999999,755.9937985000001,755.9937985000001,755.9937985000001,756.2934693000002,758.9909630000002,,,,756.9928894,up,1.8916721999999027,None,None,,,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
0.005,-0.31,3,3,0,down,3.010982199999944,None,space,0.4006362000000081,None,,,,,0,3,3,3,,,,,759.0073723,,,,,,,,,,,,758.9912106000002,759.0073723,759.0073723,762.0221528000002,,,,762.0225265999998,762.0376505999998,762.0376505999998,762.0376505999998,762.3375642999999,762.4549897000002,,,,,down,3.010982199999944,None,space,0.4006362000000081,None,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
0.005,-0.31,4,4,0,up,2.291496199999983,None,space,0.38419919999978447,None,,,,,0,4,4,4,,,,,762.4706135000001,,,,,,,,,,,,762.4552613999999,762.4706135000001,762.4706135000001,764.7692886999998,,,,764.7696651000001,764.7847698999999,764.7847698999999,764.7847698999999,765.0844978999999,765.1856060999999,,,,,up,2.291496199999983,None,space,0.38419919999978447,None,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
0.005,-0.31,5,5,0,down,5.896681700000045,None,space,0.35447320000002946,None,,,,,0,5,5,5,,,,,765.2012083,,,,,,,,,,,,765.1858723,765.2012083,765.2012083,771.1128269000001,,,,771.1132057,771.1283668000001,771.1283668000001,771.1283668000001,771.4280732000002,771.4957874000002,,,,,down,5.896681700000045,None,space,0.35447320000002946,None,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
0.005,0.31,6,6,0,up,9.16320259999975,None,space,0.3772276999998212,None,,,,,0,6,6,6,,,,,771.5113141000002,,,,,,,,,,,,771.4960519000001,771.5113141000002,771.5113141000002,780.6864673,,,,780.6868380999999,780.7020017,780.7020017,780.7020017,781.0016633,781.0861776000002,,,,,up,9.16320259999975,None,space,0.3772276999998212,None,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
0.005,0.31,7,7,0,down,9.77276269999993,None,space,0.4215940000003684,None,,,,,0,7,7,7,,,,,781.1014761000001,,,,,,,,,,,,781.0864403999999,781.1014761000001,781.1014761000001,790.8763152000001,,,,790.8766863000001,790.8914651999999,790.8914651999999,790.8914651999999,791.1911347,791.3254946000002,,,,,down,9.77276269999993,None,space,0.4215940000003684,None,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
-0.31,0.005,8,8,0,up,8.006275000000187,None,space,0.32794449999983044,None,,,,,0,8,8,8,,,,,791.3410442999998,,,,,,,,,,,,791.3257598,791.3410442999998,791.3410442999998,799.3506388999999,,,,799.3510096,799.3662026000002,799.3662026000002,799.3662026000002,799.6659031999998,799.7003583999999,,,,,up,8.006275000000187,None,space,0.32794449999983044,None,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
-0.31,0.005,9,9,0,down,14.373932200000127,None,space,0.3778423000003386,None,,,,,0,9,9,9,,,,,799.7158902000001,,,,,,,,,,,,799.7006237,799.7158902000001,799.7158902000001,814.1021756,,,,814.1025587999998,814.1177272999998,814.1177272999998,814.1177272999998,814.4174196999998,814.5019278999998,,,,,down,14.373932200000127,None,space,0.3778423000003386,None,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
-0.31,0.005,10,10,0,up,3.9646382999999332,None,space,0.4034217000003082,None,,,,,0,10,10,10,,,,,814.5172653,,,,,,,,,,,,814.5021934000001,814.5172653,814.5172653,818.4978433000001,,,,818.4982279000001,818.5133345999998,818.5133345999998,818.5133345999998,818.8131358,818.9306774000001,,,,,up,3.9646382999999332,None,space,0.4034217000003082,None,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
-0.31,0.005,11,11,0,down,3.3201712000000043,None,space,0.4904074999999466,None,,,,,0,11,11,11,,,,,818.9461305999998,,,,,,,,,,,,818.9309434000002,818.9461305999998,818.9461305999998,822.2772191999998,,,,822.2775963999998,822.2927315000002,822.2927315000002,822.2927315000002,822.5924077,822.7935029999999,,,,,down,3.3201712000000043,None,space,0.4904074999999466,None,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
0.005,-0.31,12,12,0,up,13.633515399999851,None,space,0.3356610999999248,None,,,,,0,12,12,12,,,,,822.8088151000002,,,,,,,,,,,,822.7937689999999,822.8088151000002,822.8088151000002,836.4461686,,,,836.4465476,836.4615352000001,836.4615352000001,836.4615352000001,836.7612254999999,836.8123301,,,,,up,13.633515399999851,None,space,0.3356610999999248,None,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
0.005,-0.31,13,13,0,down,3.4072289999999157,None,space,0.4522483000000648,None,,,,,0,13,13,13,,,,,836.8279732999999,,,,,,,,,,,,836.8125967000001,836.8279732999999,836.8279732999999,840.2421829,,,,840.2425573,840.2576598,840.2576598,840.2576598,840.5573964,840.7249965999999,,,,,down,3.4072289999999157,None,space,0.4522483000000648,None,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
-0.31,0.005,14,14,0,up,3.53395509999973,None,space,0.3365555000000313,None,,,,,0,14,14,14,,,,,840.7402957999998,,,,,,,,,,,,840.7252732000002,840.7402957999998,840.7402957999998,844.2880734999999,,,,844.2884543999999,844.3035623000001,844.3035623000001,844.3035623000001,844.6033545,844.6543035,,,,,up,3.53395509999973,None,space,0.3365555000000313,None,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
10,0.005,15,15,0,down,5.364056099999743,None,None,,,,,,,0,15,15,15,,,,,844.6697666999999,,,,,,,,,,,,844.6545698999998,844.6697666999999,844.6697666999999,850.0487705999999,,,,850.0491458000001,850.0644204999999,850.0644204999999,850.0644204999999,850.3638959999998,853.0613650999999,,,,851.0799584000001,down,5.364056099999743,None,None,,,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
0.005,0.31,16,16,0,up,8.204558800000086,None,space,0.39544809999961217,None,,,,,0,16,16,16,,,,,853.0779520000001,,,,,,,,,,,,853.0616301,853.0779520000001,853.0779520000001,861.2874176,,,,861.2877908,861.3028159,861.3028159,861.3028159,861.6025261,861.7036837999999,,,,,up,8.204558800000086,None,space,0.39544809999961217,None,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
0.005,-0.31,17,17,0,down,4.779485900000054,None,space,0.3645778000000064,None,,,,,0,17,17,17,,,,,861.7190664,,,,,,,,,,,,861.7039482999999,861.7190664,861.7190664,866.5154214999998,,,,866.5157992999998,866.5308584999998,866.5308584999998,866.5308584999998,866.8304927999998,866.8982663000002,,,,,down,4.779485900000054,None,space,0.3645778000000064,None,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
10,0.005,18,18,0,up,17.888959800000066,None,None,,,,,,,0,18,18,18,,,,,866.9138216000001,,,,,,,,,,,,866.8985394000001,866.9138216000001,866.9138216000001,884.8126978999999,,,,884.8129371999999,884.8291098,884.8291098,884.8291098,885.1285352999998,887.8261306999998,,,,885.8444708000002,up,17.888959800000066,None,None,,,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
10,0.005,19,19,0,down,0.8884198999999171,None,None,,,,,,,0,19,19,19,,,,,887.8423511999999,,,,,,,,,,,,887.8262847999999,887.8423511999999,887.8423511999999,888.7419737999999,,,,888.7422129000001,888.7581395000002,888.7581395000002,888.7581395000002,889.0579828,891.7550554,,,,889.773745,down,0.8884198999999171,None,None,,,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
0.005,0.31,20,20,0,up,0.8551026000000093,None,space,0.41277480000007927,None,,,,,0,20,20,20,,,,,891.7715238000001,,,,,,,,,,,,891.7552151999998,891.7715238000001,891.7715238000001,892.6380820999998,,,,892.6383299999998,892.6541591,892.6541591,892.6541591,892.9537915999999,893.0709548,,,,,up,0.8551026000000093,None,space,0.41277480000007927,None,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
0.005,-0.31,21,21,0,down,3.3548224999999547,None,space,0.4073293999999805,None,,,,,0,21,21,21,,,,,893.0869567,,,,,,,,,,,,893.0711231,893.0869567,893.0869567,896.4508175999999,,,,896.4510633,896.4668662999998,896.4668662999998,896.4668662999998,896.7665760999998,896.8838629000002,,,,,down,3.3548224999999547,None,space,0.4073293999999805,None,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
0.005,-0.31,22,22,0,up,3.4864102999999886,None,space,0.40189849999978833,None,,,,,0,22,22,22,,,,,896.8997304,,,,,,,,,,,,896.8840218,896.8997304,896.8997304,900.396921,,,,900.3971568000002,900.4127557000002,900.4127557000002,900.4127557000002,900.7125547999999,900.8299458000001,,,,,up,3.4864102999999886,None,space,0.40189849999978833,None,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
10,0.005,23,23,0,down,3.1815570999997362,None,None,,,,,,,0,23,23,23,,,,,900.8458415,,,,,,,,,,,,900.830113,900.8458415,900.8458415,904.0431973999998,,,,904.0434320999998,904.0592419,904.0592419,904.0592419,904.3587465999999,907.0561121999999,,,,905.0747385999998,down,3.1815570999997362,None,None,,,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
10,0.005,24,24,0,up,0.793248400000266,None,None,,,,,,,0,24,24,24,,,,,907.0727299,,,,,,,,,,,,907.0562651,907.0727299,907.0727299,907.8726117000001,,,,907.8728525000001,907.8887208000001,907.8887208000001,907.8887208000001,908.1882168000002,910.8854544000001,,,,908.9039902,up,0.793248400000266,None,None,,,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
0.005,0.31,25,25,0,down,10.26861450000024,None,space,0.3039954000000762,None,,,,,0,25,25,25,,,,,910.9020436000001,,,,,,,,,,,,910.8856092000001,910.9020436000001,910.9020436000001,921.1761786000002,,,,921.1765620000001,921.1915730999999,921.1915730999999,921.1915730999999,921.4912405999999,921.5091613999998,,,,,down,10.26861450000024,None,space,0.3039954000000762,None,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
0.31,0.005,26,26,0,up,3.7502315000001545,None,space,0.368854299999839,None,,,,,0,26,26,26,,,,,921.5246637999999,,,,,,,,,,,,921.5094284000002,921.5246637999999,921.5246637999999,925.2885691000001,,,,925.2889504999998,925.3039902,925.3039902,925.3039902,925.6036515999999,925.6878367999998,,,,,up,3.7502315000001545,None,space,0.368854299999839,None,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
-0.31,0.005,27,27,0,down,4.4029717000003075,None,space,0.36399299999993673,None,,,,,0,27,27,27,,,,,925.7038262000001,,,,,,,,,,,,925.6880221000001,925.7038262000001,925.7038262000001,930.1165056,,,,930.1167783999999,930.1322995999999,930.1322995999999,930.1322995999999,930.4322068000001,930.4995248999999,,,,,down,4.4029717000003075,None,space,0.36399299999993673,None,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
0.005,-0.31,28,28,0,up,15.318876699999691,None,space,0.419968699999572,None,,,,,0,28,28,28,,,,,930.5153086999999,,,,,,,,,,,,930.4997054,930.5153086999999,930.5153086999999,945.8503166999999,,,,945.8506002999998,945.8663077000001,945.8663077000001,945.8663077000001,946.1659611,946.3000135000002,,,,,up,15.318876699999691,None,space,0.419968699999572,None,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
0.005,-0.31,29,29,0,down,4.598316999999952,None,space,0.473244700000123,None,,,,,0,29,29,29,,,,,946.3159135999999,,,,,,,,,,,,946.3001949,946.3159135999999,946.3159135999999,950.9284818000001,,,,950.9287462000002,950.9444480000002,950.9444480000002,950.9444480000002,951.244201,951.4281692999998,,,,,down,4.598316999999952,None,space,0.473244700000123,None,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
10,0.005,30,30,0,up,6.510804200000166,None,None,,,,,,,0,30,30,30,,,,,951.4440000999998,,,,,,,,,,,,951.4283501,951.4440000999998,951.4440000999998,957.9715803999998,,,,957.9718443000002,957.9873336999999,957.9873336999999,957.9873336999999,958.2869731999999,960.9843093999998,,,,959.0028699,up,6.510804200000166,None,None,,,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
0.005,-0.31,31,31,0,down,2.3770023000001856,None,space,0.30408559999978024,None,,,,,0,31,31,31,,,,,961.0009752000001,,,,,,,,,,,,960.9844855000001,961.0009752000001,961.0009752000001,963.3826801,,,,963.3829469000002,963.3983616999999,963.3983616999999,963.3983616999999,963.6981378999999,963.7157769,,,,,down,2.3770023000001856,None,space,0.30408559999978024,None,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
0.31,0.005,32,32,0,up,1.9112126999998509,None,space,0.5103150999998434,None,,,,,0,32,32,32,,,,,963.7314832000002,,,,,,,,,,,,963.7159581999999,963.7314832000002,963.7314832000002,965.6470709999999,,,,965.6473362000002,965.6627761999998,965.6627761999998,965.6627761999998,965.9624927,966.1796568999998,,,,,up,1.9112126999998509,None,space,0.5103150999998434,None,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
0.005,-0.31,33,33,0,down,5.391332700000021,None,space,0.36938969999982874,None,,,,,0,33,33,33,,,,,966.1954621999998,,,,,,,,,,,,966.1798380999999,966.1954621999998,966.1954621999998,971.5909615,,,,971.5912321000001,971.6067478999998,971.6067478999998,971.6067478999998,971.9064966999999,971.9903755,,,,,down,5.391332700000021,None,space,0.36938969999982874,None,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
10,0.005,34,34,0,up,2.81195469999966,None,None,,,,,,,0,34,34,34,,,,,972.0062846000001,,,,,,,,,,,,971.9905562999998,972.0062846000001,972.0062846000001,974.8208460000001,,,,974.8211090999998,974.8366630999999,974.8366630999999,974.8366630999999,975.1363624,977.8338315999999,,,,975.8522671000001,up,2.81195469999966,None,None,,,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
0.31,0.005,35,35,0,down,3.0806228999999803,None,space,0.37471640000012485,None,,,,,0,35,35,35,,,,,977.8503354999998,,,,,,,,,,,,977.8340067999998,977.8503354999998,977.8503354999998,980.9479735999998,,,,980.9482438,980.9638962999998,980.9638962999998,980.9638962999998,981.2634717999999,981.3474471,,,,,down,3.0806228999999803,None,space,0.37471640000012485,None,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
0.31,0.005,36,36,0,up,5.4151296,None,space,0.2985599000003276,None,,,,,0,36,36,36,,,,,981.3633746999999,,,,,,,,,,,,981.3476316000001,981.3633746999999,981.3633746999999,986.7918005000001,,,,986.7920657999998,986.8077908,986.8077908,986.8077908,987.1073931999999,987.1082630999999,,,,,up,5.4151296,None,space,0.2985599000003276,None,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
-0.31,0.005,37,37,0,down,6.549882700000126,None,space,0.3425200000001496,None,,,,,0,37,37,37,,,,,987.1243236,,,,,,,,,,,,987.1084414000002,987.1243236,987.1243236,993.6849299,,,,993.6851947999999,993.7006878000002,993.7006878000002,993.7006878000002,994.0004328999999,994.0510577,,,,,down,6.549882700000126,None,space,0.3425200000001496,None,,,,,,,,,,,,P135,001,2024-12-12_13h15.32.470,posner_endo_new1,2024.2.4,60.05461366576052,2024-12-12 13h15.39.903285 +0000,
