target_y,target_x,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,session_1.thisRepN,session_1.thisTrialN,session_1.thisN,session_1.thisIndex,session_2.thisRepN,session_2.thisTrialN,session_2.thisN,session_2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready.stopped,fix.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,target.started,star.started,fixation_cross_target.started,key_resp.started,star.stopped,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,key_resp.stopped,session_1.key_control2.keys,session_1.key_control2.rt,session_1.key_control2.duration,session_1.key_resp.keys,session_1.key_resp.rt,session_1.key_resp.duration,break_2.started,text.started,key_control3.started,break_2.stopped,key_control3.keys,key_control3.rt,key_control3.duration,session_2.key_control2.keys,session_2.key_control2.rt,session_2.key_control2.duration,session_2.key_resp.keys,session_2.key_resp.rt,session_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.31,0.005,13,13,0,down,0.709015399999771,None,space,0.4719807999990735,None,,,,,0,13,13,13,,,,,8204.178889800001,,,,,,,,,,,,8204.1624978,8204.178889800001,8204.178889800001,8204.895742300001,,,,8204.8959888,8204.9114995,8204.9114995,8204.9114995,8205.2111903,8205.3952677,,,,,down,0.709015399999771,None,space,0.4719807999990735,None,,,,,,,,,,,,,,P130,001,2024-11-22_10h45.30.486,posner_endo_new1,2024.2.4,60.093661981565056,2024-11-22 10h45.38.085855 +0000,
10,0.005,14,14,0,up,2.220886099999916,None,None,,,,,,,0,14,14,14,,,,,8205.4110946,,,,,,,,,,,,8205.3954326,8205.4110946,8205.4110946,8207.6428649,,,,8207.643112200001,8207.6586909,8207.6586909,8207.6586909,8207.958464000001,8210.6559933,,,,8208.674331100001,up,2.220886099999916,None,None,,,,,,,,,,,,,,,,P130,001,2024-11-22_10h45.30.486,posner_endo_new1,2024.2.4,60.093661981565056,2024-11-22 10h45.38.085855 +0000,
-0.31,0.005,15,15,0,down,0.42379020000043965,None,space,0.389392000000953,None,,,,,0,15,15,15,,,,,8210.6722843,,,,,,,,,,,,8210.6561586,8210.6722843,8210.6722843,8211.1061625,,,,8211.1064127,8211.1217641,8211.1217641,8211.1217641,8211.421547900001,8211.5224402,,,,,down,0.42379020000043965,None,space,0.389392000000953,None,,,,,,,,,,,,,,P130,001,2024-11-22_10h45.30.486,posner_endo_new1,2024.2.4,60.093661981565056,2024-11-22 10h45.38.085855 +0000,
0.005,-0.31,16,16,0,up,1.982976700001018,None,space,0.32877170000028855,None,,,,,0,16,16,16,,,,,8211.5380624,,,,,,,,,,,,8211.5226059,8211.5380624,8211.5380624,8213.536909600001,,,,8213.5371575,8213.5527502,8213.5527502,8213.5527502,8213.8522924,8213.886807300001,,,,,up,1.982976700001018,None,space,0.32877170000028855,None,,,,,,,,,,,,,,P130,001,2024-11-22_10h45.30.486,posner_endo_new1,2024.2.4,60.093661981565056,2024-11-22 10h45.38.085855 +0000,
0.005,0.31,17,17,0,down,2.473972399999184,None,space,0.35962300000028335,None,,,,,0,17,17,17,,,,,8213.9023144,,,,,,,,,,,,8213.8869737,8213.9023144,8213.9023144,8216.384102400001,,,,8216.3843469,8216.399687000001,8216.399687000001,8216.399687000001,8216.6993629,8216.7668969,,,,,down,2.473972399999184,None,space,0.35962300000028335,None,,,,,,,,,,,,,,P130,001,2024-11-22_10h45.30.486,posner_endo_new1,2024.2.4,60.093661981565056,2024-11-22 10h45.38.085855 +0000,
-0.31,0.005,18,18,0,up,9.761038200000257,None,space,0.3115127000000939,None,,,,,0,18,18,18,,,,,8216.7827963,,,,,,,,,,,,8216.7670689,8216.7827963,8216.7827963,8226.556779300001,,,,8226.5570241,8226.5726507,8226.5726507,8226.5726507,8226.8723511,8226.8898317,,,,,up,9.761038200000257,None,space,0.3115127000000939,None,,,,,,,,,,,,,,P130,001,2024-11-22_10h45.30.486,posner_endo_new1,2024.2.4,60.093661981565056,2024-11-22 10h45.38.085855 +0000,
10,0.005,19,19,0,down,3.2624864999997953,None,None,,,,,,,0,19,19,19,,,,,8226.905676800001,,,,,,,,,,,,8226.8899966,8226.905676800001,8226.905676800001,8230.1699444,,,,8230.170198200001,8230.1856542,8230.1856542,8230.1856542,8230.485512000001,8233.1826146,,,,8231.1847375,down,3.2624864999997953,None,None,,,,,,,,,,,,,,,,P130,001,2024-11-22_10h45.30.486,posner_endo_new1,2024.2.4,60.093661981565056,2024-11-22 10h45.38.085855 +0000,
0.005,0.31,20,20,0,up,0.688810800000283,None,space,0.307761500000197,None,,,,,0,20,20,20,,,,,8233.199143200001,,,,,,,,,,,,8233.182776900001,8233.199143200001,8233.199143200001,8233.899503100001,,,,8233.8997523,8233.9151235,8233.9151235,8233.9151235,8234.2150777,8234.2322138,,,,,up,0.688810800000283,None,space,0.307761500000197,None,,,,,,,,,,,,,,P130,001,2024-11-22_10h45.30.486,posner_endo_new1,2024.2.4,60.093661981565056,2024-11-22 10h45.38.085855 +0000,
0.005,-0.31,21,21,0,down,2.8080168000014964,None,space,0.4133455999999569,None,,,,,0,21,21,21,,,,,8234.248263700001,,,,,,,,,,,,8234.2323846,8234.248263700001,8234.248263700001,8237.0627203,,,,8237.0629677,8237.0786775,8237.0786775,8237.0786775,8237.3783569,8237.4958621,,,,,down,2.8080168000014964,None,space,0.4133455999999569,None,,,,,,,,,,,,,,P130,001,2024-11-22_10h45.30.486,posner_endo_new1,2024.2.4,60.093661981565056,2024-11-22 10h45.38.085855 +0000,
0.005,0.31,22,22,0,up,4.48113530000046,None,space,0.3335222999994585,None,,,,,0,22,22,22,,,,,8237.5114078,,,,,,,,,,,,8237.4960357,8237.5114078,8237.5114078,8242.0075431,,,,8242.0078044,8242.023654100001,8242.023654100001,8242.023654100001,8242.3234323,8242.3740524,,,,,up,4.48113530000046,None,space,0.3335222999994585,None,,,,,,,,,,,,,,P130,001,2024-11-22_10h45.30.486,posner_endo_new1,2024.2.4,60.093661981565056,2024-11-22 10h45.38.085855 +0000,
0.31,0.005,23,23,0,down,2.53041630000007,None,space,0.3047081000004255,None,,,,,0,23,23,23,,,,,8242.3898804,,,,,,,,,,,,8242.3742184,8242.3898804,8242.3898804,8244.9213554,,,,8244.9216111,8244.937310000001,8244.937310000001,8244.937310000001,8245.2368717,8245.254321600001,,,,,down,2.53041630000007,None,space,0.3047081000004255,None,,,,,,,,,,,,,,P130,001,2024-11-22_10h45.30.486,posner_endo_new1,2024.2.4,60.093661981565056,2024-11-22 10h45.38.085855 +0000,
0.005,0.31,24,24,0,up,3.066474000001108,None,space,0.38016740000057325,None,,,,,0,24,24,24,,,,,8245.2703294,,,,,,,,,,,,8245.254486900001,8245.2703294,8245.2703294,8248.3513483,,,,8248.351601800001,8248.3671813,8248.3671813,8248.3671813,8248.6667691,8248.7509341,,,,,up,3.066474000001108,None,space,0.38016740000057325,None,,,,,,,,,,,,,,P130,001,2024-11-22_10h45.30.486,posner_endo_new1,2024.2.4,60.093661981565056,2024-11-22 10h45.38.085855 +0000,
0.31,0.005,25,25,0,down,3.722020100000009,None,space,0.3119836999994732,None,,,,,0,25,25,25,,,,,8248.766723,,,,,,,,,,,,8248.7510977,8248.766723,8248.766723,8252.496947000001,,,,8252.4971962,8252.5129467,8252.5129467,8252.5129467,8252.8127464,8252.8300755,,,,,down,3.722020100000009,None,space,0.3119836999994732,None,,,,,,,,,,,,,,P130,001,2024-11-22_10h45.30.486,posner_endo_new1,2024.2.4,60.093661981565056,2024-11-22 10h45.38.085855 +0000,
10,0.005,26,26,0,up,3.2506432000009227,None,None,,,,,,,0,26,26,26,,,,,8252.8458933,,,,,,,,,,,,8252.830243,8252.8458933,8252.8458933,8256.109853400001,,,,8256.110100400001,8256.1257815,8256.1257815,8256.1257815,8256.4255415,8259.122879100001,,,,8257.1249265,up,3.2506432000009227,None,None,,,,,,,,,,,,,,,,P130,001,2024-11-22_10h45.30.486,posner_endo_new1,2024.2.4,60.093661981565056,2024-11-22 10h45.38.085855 +0000,
10,0.005,27,27,0,down,0.9887720999995508,None,None,,,,,,,0,27,27,27,,,,,8259.1393927,,,,,,,,,,,,8259.1230402,8259.1393927,8259.1393927,8260.1391359,,,,8260.139390600001,8260.155053600001,8260.155053600001,8260.155053600001,8260.4548864,8263.152315500001,,,,8261.170789700001,down,0.9887720999995508,None,None,,,,,,,,,,,,,,,,P130,001,2024-11-22_10h45.30.486,posner_endo_new1,2024.2.4,60.093661981565056,2024-11-22 10h45.38.085855 +0000,
0.005,-0.31,28,28,0,up,7.9115607000003365,None,space,0.31354730000020936,None,,,,,0,28,28,28,,,,,8263.1687069,,,,,,,,,,,,8263.1524931,8263.1687069,8263.1687069,8271.094624700001,,,,8271.094872900001,8271.1105498,8271.1105498,8271.1105498,8271.4102956,8271.4278926,,,,,up,7.9115607000003365,None,space,0.31354730000020936,None,,,,,,,,,,,,,,P130,001,2024-11-22_10h45.30.486,posner_endo_new1,2024.2.4,60.093661981565056,2024-11-22 10h45.38.085855 +0000,
0.31,0.005,29,29,0,down,3.1244027000011556,None,space,0.3872170000013284,None,,,,,0,29,29,29,,,,,8271.4435751,,,,,,,,,,,,8271.4280682,8271.4435751,8271.4435751,8274.574496000001,,,,8274.574745400001,8274.5903915,8274.5903915,8274.5903915,8274.8901733,8274.990642300001,,,,,down,3.1244027000011556,None,space,0.3872170000013284,None,,,,,,,,,,,,,,P130,001,2024-11-22_10h45.30.486,posner_endo_new1,2024.2.4,60.093661981565056,2024-11-22 10h45.38.085855 +0000,
10,0.005,30,30,0,up,1.9936015999992378,None,None,,,,,,,0,30,30,30,,,,,8275.0064839,,,,,,,,,,,,8274.9908137,8275.0064839,8275.0064839,8277.0054371,,,,8277.0056824,8277.0213105,8277.0213105,8277.0213105,8277.3210705,8280.0182683,,,,8278.0366269,up,1.9936015999992378,None,None,,,,,,,,,,,,,,,,P130,001,2024-11-22_10h45.30.486,posner_endo_new1,2024.2.4,60.093661981565056,2024-11-22 10h45.38.085855 +0000,
0.31,0.005,31,31,0,down,4.741180700000768,None,space,0.33475580000049376,None,,,,,0,31,31,31,,,,,8280.034685300001,,,,,,,,,,,,8280.0184344,8280.034685300001,8280.034685300001,8284.7806753,,,,8284.7809261,8284.7966301,8284.7966301,8284.7966301,8285.096244600001,8285.147143400001,,,,,down,4.741180700000768,None,space,0.33475580000049376,None,,,,,,,,,,,,,,P130,001,2024-11-22_10h45.30.486,posner_endo_new1,2024.2.4,60.093661981565056,2024-11-22 10h45.38.085855 +0000,
0.31,0.005,32,32,0,up,3.7012178000004496,None,space,0.3841830999990634,None,,,,,0,32,32,32,,,,,8285.1628592,,,,,,,,,,,,8285.147309200001,8285.1628592,8285.1628592,8288.8766001,,,,8288.8768492,8288.8923243,8288.8923243,8288.8923243,8289.1921193,8289.292883400001,,,,,up,3.7012178000004496,None,space,0.3841830999990634,None,,,,,,,,,,,,,,P130,001,2024-11-22_10h45.30.486,posner_endo_new1,2024.2.4,60.093661981565056,2024-11-22 10h45.38.085855 +0000,
10,0.005,33,33,0,down,2.8914727000010316,None,None,,,,,,,0,33,33,33,,,,,8289.3085445,,,,,,,,,,,,8289.2930478,8289.3085445,8289.3085445,8292.2064458,,,,8292.206695,8292.222426100001,8292.222426100001,8292.222426100001,8292.5219798,8295.219493,,,,8293.238049700001,down,2.8914727000010316,None,None,,,,,,,,,,,,,,,,P130,001,2024-11-22_10h45.30.486,posner_endo_new1,2024.2.4,60.093661981565056,2024-11-22 10h45.38.085855 +0000,
0.005,-0.31,34,34,0,up,1.0840068999987125,None,space,0.4748945999999705,None,,,,,0,34,34,34,,,,,8295.2359602,,,,,,,,,,,,8295.2196569,8295.2359602,8295.2359602,8296.3356413,,,,8296.3358896,8296.3513354,8296.3513354,8296.3513354,8296.6509772,8296.8349878,,,,,up,1.0840068999987125,None,space,0.4748945999999705,None,,,,,,,,,,,,,,P130,001,2024-11-22_10h45.30.486,posner_endo_new1,2024.2.4,60.093661981565056,2024-11-22 10h45.38.085855 +0000,
-0.31,0.005,35,35,0,down,2.0052657000014733,None,space,0.4485568999989482,None,,,,,0,35,35,35,,,,,8296.8508628,,,,,,,,,,,,8296.835159100001,8296.8508628,8296.8508628,8298.8664243,,,,8298.8666746,8298.882186,8298.882186,8298.882186,8299.1819448,8299.332746600001,,,,,down,2.0052657000014733,None,space,0.4485568999989482,None,,,,,,,,,,,,,,P130,001,2024-11-22_10h45.30.486,posner_endo_new1,2024.2.4,60.093661981565056,2024-11-22 10h45.38.085855 +0000,
-0.31,0.005,36,36,0,up,1.4438468999996985,None,space,0.4500973000012891,None,,,,,0,36,36,36,,,,,8299.348279900001,,,,,,,,,,,,8299.3329135,8299.348279900001,8299.348279900001,8300.7978456,,,,8300.798093000001,8300.8139162,8300.8139162,8300.8139162,8301.1131946,8301.2803377,,,,,up,1.4438468999996985,None,space,0.4500973000012891,None,,,,,,,,,,,,,,P130,001,2024-11-22_10h45.30.486,posner_endo_new1,2024.2.4,60.093661981565056,2024-11-22 10h45.38.085855 +0000,
10,0.005,37,37,0,down,3.224394900000334,None,None,,,,,,,0,37,37,37,,,,,8301.2963801,,,,,,,,,,,,8301.28051,8301.2963801,8301.2963801,8304.5270658,,,,8304.5273153,8304.5430968,8304.5430968,8304.5430968,8304.842700700001,8307.5401015,,,,8305.5419888,down,3.224394900000334,None,None,,,,,,,,,,,,,,,,P130,001,2024-11-22_10h45.30.486,posner_endo_new1,2024.2.4,60.093661981565056,2024-11-22 10h45.38.085855 +0000,
