target_y,target_x,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,session_1.thisRepN,session_1.thisTrialN,session_1.thisN,session_1.thisIndex,session_2.thisRepN,session_2.thisTrialN,session_2.thisN,session_2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready.stopped,fix.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,target.started,star.started,fixation_cross_target.started,key_resp.started,star.stopped,key_resp.stopped,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,session_1.key_control2.keys,session_1.key_control2.rt,session_1.key_control2.duration,session_1.key_resp.keys,session_1.key_resp.rt,session_1.key_resp.duration,break_2.started,text.started,key_control3.started,break_2.stopped,key_control3.keys,session_2.key_control2.keys,session_2.key_control2.rt,session_2.key_control2.duration,session_2.key_resp.keys,session_2.key_resp.rt,session_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.005,-0.31,6,6,0,down,2.877748999999312,None,space,0.266637400000036,None,,,,,0,6,6,6,,,,,2917.7464580000014,,,,,,,,,,,,2917.730757000001,2917.7464580000014,2917.7464580000014,2920.627688700002,,,,2920.627939400001,2920.643426900002,2920.643426900002,2920.643426900002,,,2920.910865400001,,,,down,2.877748999999312,None,space,0.266637400000036,None,,,,,,,,,,,,P128,001,2024-11-21_13h21.59.662,posner_endo_new1,2024.2.4,60.11150684445707,2024-11-21 13h22.16.469784 +0000,
10,0.005,7,7,0,up,2.041776000001846,None,None,,,,,,,0,7,7,7,,,,,2920.9265032000003,,,,,,,,,,,,2920.9110339,2920.9265032000003,2920.9265032000003,2922.9752377000004,,,,2922.9754942,2922.9911009999996,2922.9911009999996,2922.9911009999996,2923.2908376000014,2924.0067756000026,2925.988105200002,,,,up,2.041776000001846,None,None,,,,,,,,,,,,,,P128,001,2024-11-21_13h21.59.662,posner_endo_new1,2024.2.4,60.11150684445707,2024-11-21 13h22.16.469784 +0000,
-0.31,0.005,8,8,0,down,8.491716000000451,None,space,0.3473682000003464,None,,,,,0,8,8,8,,,,,2926.004586700001,,,,,,,,,,,,2925.9882727000004,2926.004586700001,2926.004586700001,2934.4970694000003,,,,2934.497328900001,2934.5124971000005,2934.5124971000005,2934.5124971000005,2934.8123228000004,,2934.8630075,,,,down,8.491716000000451,None,space,0.3473682000003464,None,,,,,,,,,,,,P128,001,2024-11-21_13h21.59.662,posner_endo_new1,2024.2.4,60.11150684445707,2024-11-21 13h22.16.469784 +0000,
0.005,0.31,9,9,0,up,3.0729146000012406,None,space,0.3786236000014469,None,,,,,0,9,9,9,,,,,2934.878940100003,,,,,,,,,,,,2934.8631736000025,2934.878940100003,2934.878940100003,2937.959704500001,,,,2937.9599579000023,2937.9757094000015,2937.9757094000015,2937.9757094000015,2938.2754013000012,,2938.3596653000022,,,,up,3.0729146000012406,None,space,0.3786236000014469,None,,,,,,,,,,,,P128,001,2024-11-21_13h21.59.662,posner_endo_new1,2024.2.4,60.11150684445707,2024-11-21 13h22.16.469784 +0000,
0.005,-0.31,10,10,0,down,2.616824100001395,None,space,0.40915139999924577,None,,,,,0,10,10,10,,,,,2938.3753087000005,,,,,,,,,,,,2938.3598371000007,2938.3753087000005,2938.3753087000005,2941.0066817000006,,,,2941.0069382,2941.0226764,2941.0226764,2941.0226764,2941.322454100002,,2941.4396963,,,,down,2.616824100001395,None,space,0.40915139999924577,None,,,,,,,,,,,,P128,001,2024-11-21_13h21.59.662,posner_endo_new1,2024.2.4,60.11150684445707,2024-11-21 13h22.16.469784 +0000,
0.005,0.31,11,11,0,up,2.6477648000000045,None,space,0.38406880000184174,None,,,,,0,11,11,11,,,,,2941.4555989,,,,,,,,,,,,2941.439860900002,2941.4555989,2941.4555989,2944.104330500002,,,,2944.104585000001,2944.119405100002,2944.119405100002,2944.119405100002,2944.4191054000003,,2944.5198936000015,,,,up,2.6477648000000045,None,space,0.38406880000184174,None,,,,,,,,,,,,P128,001,2024-11-21_13h21.59.662,posner_endo_new1,2024.2.4,60.11150684445707,2024-11-21 13h22.16.469784 +0000,
10,0.005,12,12,0,down,2.6799073000001954,None,None,,,,,,,0,12,12,12,,,,,2944.535598600003,,,,,,,,,,,,2944.520059900002,2944.535598600003,2944.535598600003,2947.217336900001,,,,2947.2176174000015,2947.2328835000008,2947.2328835000008,2947.2328835000008,2947.532687400002,2948.2319588000028,2950.2300147000024,,,,down,2.6799073000001954,None,None,,,,,,,,,,,,,,P128,001,2024-11-21_13h21.59.662,posner_endo_new1,2024.2.4,60.11150684445707,2024-11-21 13h22.16.469784 +0000,
0.31,0.005,13,13,0,up,0.17788759999893955,None,space,0.35628990000259364,None,,,,,0,13,13,13,,,,,2950.2463610000013,,,,,,,,,,,,2950.2301848999996,2950.2463610000013,2950.2463610000013,2950.430335600002,,,,2950.4305848000004,2950.4463332000014,2950.4463332000014,2950.4463332000014,2950.7458939999997,,2950.8133549000013,,,,up,0.17788759999893955,None,space,0.35628990000259364,None,,,,,,,,,,,,P128,001,2024-11-21_13h21.59.662,posner_endo_new1,2024.2.4,60.11150684445707,2024-11-21 13h22.16.469784 +0000,
10,0.005,14,14,0,down,2.69103080000059,None,None,,,,,,,0,14,14,14,,,,,2950.829248500002,,,,,,,,,,,,2950.813519800002,2950.829248500002,2950.829248500002,2953.5274269,,,,2953.5276773000005,2953.543200100001,2953.543200100001,2953.543200100001,2953.842960500002,2954.542108400001,2956.5401727000026,,,,down,2.69103080000059,None,None,,,,,,,,,,,,,,P128,001,2024-11-21_13h21.59.662,posner_endo_new1,2024.2.4,60.11150684445707,2024-11-21 13h22.16.469784 +0000,
-0.31,0.005,15,15,0,up,6.852335800002038,None,space,0.3850227000002633,None,,,,,0,15,15,15,,,,,2956.5565290000013,,,,,,,,,,,,2956.5403374000016,2956.5565290000013,2956.5565290000013,2963.4171666,,,,2963.417418000001,2963.4331643000005,2963.4331643000005,2963.4331643000005,2963.7327541000013,,2963.8334832,,,,up,6.852335800002038,None,space,0.3850227000002633,None,,,,,,,,,,,,P128,001,2024-11-21_13h21.59.662,posner_endo_new1,2024.2.4,60.11150684445707,2024-11-21 13h22.16.469784 +0000,
0.005,-0.31,16,16,0,down,2.9102730999984487,None,space,0.37789150000025984,None,,,,,0,16,16,16,,,,,2963.849137600002,,,,,,,,,,,,2963.8336486000007,2963.849137600002,2963.849137600002,2966.7638571000025,,,,2966.7641103000024,2966.7795713000014,2966.7795713000014,2966.7795713000014,2967.0792678,,2967.1633919000014,,,,down,2.9102730999984487,None,space,0.37789150000025984,None,,,,,,,,,,,,P128,001,2024-11-21_13h21.59.662,posner_endo_new1,2024.2.4,60.11150684445707,2024-11-21 13h22.16.469784 +0000,
0.005,0.31,17,17,0,up,2.548036799998954,None,space,0.3844177999999374,None,,,,,0,17,17,17,,,,,2967.1792607000025,,,,,,,,,,,,2967.163569100001,2967.1792607000025,2967.1792607000025,2969.7438917,,,,2969.744142800002,2969.7599179999997,2969.7599179999997,2969.7599179999997,2970.0596181,,2970.160217800003,,,,up,2.548036799998954,None,space,0.3844177999999374,None,,,,,,,,,,,,P128,001,2024-11-21_13h21.59.662,posner_endo_new1,2024.2.4,60.11150684445707,2024-11-21 13h22.16.469784 +0000,
-0.31,0.005,18,18,0,down,2.703610300002765,None,space,0.3530791000011959,None,,,,,0,18,18,18,,,,,2970.1761122999997,,,,,,,,,,,,2970.1603828000007,2970.1761122999997,2970.1761122999997,2972.890696000002,,,,2972.8909494,2972.9067197000004,2972.9067197000004,2972.9067197000004,2973.206325000003,,2973.273727900003,,,,down,2.703610300002765,None,space,0.3530791000011959,None,,,,,,,,,,,,P128,001,2024-11-21_13h21.59.662,posner_endo_new1,2024.2.4,60.11150684445707,2024-11-21 13h22.16.469784 +0000,
10,0.005,19,19,0,up,1.9019293999990623,None,None,,,,,,,0,19,19,19,,,,,2973.2896870000004,,,,,,,,,,,,2973.273895000002,2973.2896870000004,2973.2896870000004,2975.2049155000022,,,,2975.205165800002,2975.2210195000007,2975.2210195000007,2975.2210195000007,2975.5206585000014,2976.236486400001,2978.2180719000025,,,,up,1.9019293999990623,None,None,,,,,,,,,,,,,,P128,001,2024-11-21_13h21.59.662,posner_endo_new1,2024.2.4,60.11150684445707,2024-11-21 13h22.16.469784 +0000,
0.005,0.31,20,20,0,down,0.4217376000015065,None,space,0.35442719999991823,None,,,,,0,20,20,20,,,,,2978.2346080999996,,,,,,,,,,,,2978.2182391999995,2978.2346080999996,2978.2346080999996,2978.6681516000026,,,,2978.668403800002,2978.683852600003,2978.683852600003,2978.683852600003,2978.9837429,,2979.051163400003,,,,down,0.4217376000015065,None,space,0.35442719999991823,None,,,,,,,,,,,,P128,001,2024-11-21_13h21.59.662,posner_endo_new1,2024.2.4,60.11150684445707,2024-11-21 13h22.16.469784 +0000,
0.005,-0.31,21,21,0,up,2.413279499996861,None,space,0.33156120000057854,None,,,,,0,21,21,21,,,,,2979.0669973000004,,,,,,,,,,,,2979.0513277000027,2979.0669973000004,2979.0669973000004,2981.4821095000007,,,,2981.482368000001,2981.497679400003,2981.497679400003,2981.497679400003,2981.7976855000015,,2981.831851500003,,,,up,2.413279499996861,None,space,0.33156120000057854,None,,,,,,,,,,,,P128,001,2024-11-21_13h21.59.662,posner_endo_new1,2024.2.4,60.11150684445707,2024-11-21 13h22.16.469784 +0000,
0.005,0.31,22,22,0,down,2.2084289000013086,None,space,0.26479789999939385,None,,,,,0,22,22,22,,,,,2981.8475346000014,,,,,,,,,,,,2981.8320144000027,2981.8475346000014,2981.8475346000014,2984.062476500003,,,,2984.0627263000024,2984.0786135000017,2984.0786135000017,2984.0786135000017,,,2984.3457753000002,,,,down,2.2084289000013086,None,space,0.26479789999939385,None,,,,,,,,,,,,P128,001,2024-11-21_13h21.59.662,posner_endo_new1,2024.2.4,60.11150684445707,2024-11-21 13h22.16.469784 +0000,
0.31,0.005,23,23,0,up,2.229997000002186,None,space,0.31195329999900423,None,,,,,0,23,23,23,,,,,2984.3615186000025,,,,,,,,,,,,2984.3459435000004,2984.3615186000025,2984.3615186000025,2986.5933952000014,,,,2986.5936531000007,2986.6095478000025,2986.6095478000025,2986.6095478000025,2986.9089346,,2986.92641,,,,up,2.229997000002186,None,space,0.31195329999900423,None,,,,,,,,,,,,P128,001,2024-11-21_13h21.59.662,posner_endo_new1,2024.2.4,60.11150684445707,2024-11-21 13h22.16.469784 +0000,
0.005,0.31,24,24,0,down,2.337876099998539,None,space,0.2509156999985862,None,,,,,0,24,24,24,,,,,2986.942255500002,,,,,,,,,,,,2986.926581800002,2986.942255500002,2986.942255500002,2989.2904952999997,,,,2989.2907519,2989.3065368999996,2989.3065368999996,2989.3065368999996,,,2989.573916100002,,,,down,2.337876099998539,None,space,0.2509156999985862,None,,,,,,,,,,,,P128,001,2024-11-21_13h21.59.662,posner_endo_new1,2024.2.4,60.11150684445707,2024-11-21 13h22.16.469784 +0000,
0.31,0.005,25,25,0,up,2.561993100000109,None,space,0.23645540000143228,None,,,,,0,25,25,25,,,,,2989.589504300002,,,,,,,,,,,,2989.574080600003,2989.589504300002,2989.589504300002,2992.1543754000013,,,,2992.1546364000023,2992.1701791000014,2992.1701791000014,2992.1701791000014,,,2992.420841700001,,,,up,2.561993100000109,None,space,0.23645540000143228,None,,,,,,,,,,,,P128,001,2024-11-21_13h21.59.662,posner_endo_new1,2024.2.4,60.11150684445707,2024-11-21 13h22.16.469784 +0000,
10,0.005,26,26,0,down,2.579742300000362,None,None,,,,,,,0,26,26,26,,,,,2992.436660700001,,,,,,,,,,,,2992.4210077000025,2992.436660700001,2992.436660700001,2995.018206200002,,,,2995.0184609999997,2995.034095500003,2995.034095500003,2995.034095500003,2995.3337210000027,2996.0496650000023,2998.030955000002,,,,down,2.579742300000362,None,None,,,,,,,,,,,,,,P128,001,2024-11-21_13h21.59.662,posner_endo_new1,2024.2.4,60.11150684445707,2024-11-21 13h22.16.469784 +0000,
10,0.005,27,27,0,down,2.896503899999516,None,None,,,,,,,0,27,27,27,,,,,2998.0476524000005,,,,,,,,,,,,2998.0311182000005,2998.0476524000005,2998.0476524000005,3000.945558800002,,,,3000.9458102000026,3000.9612954000004,3000.9612954000004,3000.9612954000004,3001.260930700002,3001.976962800003,3003.958311000002,,,,down,2.896503899999516,None,None,,,,,,,,,,,,,,P128,001,2024-11-21_13h21.59.662,posner_endo_new1,2024.2.4,60.11150684445707,2024-11-21 13h22.16.469784 +0000,
0.005,-0.31,28,28,0,up,0.5533242000019527,None,space,0.3132910999993328,None,,,,,0,28,28,28,,,,,3003.9748247000025,,,,,,,,,,,,3003.9584725000022,3003.9748247000025,3003.9748247000025,3004.5415514000015,,,,3004.5417992000002,3004.5574608000024,3004.5574608000024,3004.5574608000024,3004.857365400003,,3004.8747387000003,,,,up,0.5533242000019527,None,space,0.3132910999993328,None,,,,,,,,,,,,P128,001,2024-11-21_13h21.59.662,posner_endo_new1,2024.2.4,60.11150684445707,2024-11-21 13h22.16.469784 +0000,
0.31,0.005,29,29,0,down,3.1087609000023804,None,space,0.2797601000020222,None,,,,,0,29,29,29,,,,,3004.890640200003,,,,,,,,,,,,3004.8749016,3004.890640200003,3004.890640200003,3008.0049655000003,,,,3008.005222900003,3008.0207020000016,3008.0207020000016,3008.0207020000016,3008.3203114000025,,3008.304560300003,,,,down,3.1087609000023804,None,space,0.2797601000020222,None,,,,,,,,,,,,P128,001,2024-11-21_13h21.59.662,posner_endo_new1,2024.2.4,60.11150684445707,2024-11-21 13h22.16.469784 +0000,
10,0.005,30,30,0,up,2.31189330000052,None,None,,,,,,,0,30,30,30,,,,,3008.3203114000025,,,,,,,,,,,,3008.3047239000007,3008.3203114000025,3008.3203114000025,3010.6353412000026,,,,3010.635592300001,3010.6512734000025,3010.6512734000025,3010.6512734000025,3010.950957000001,3011.6503204,3013.6483915000026,,,,up,2.31189330000052,None,None,,,,,,,,,,,,,,P128,001,2024-11-21_13h21.59.662,posner_endo_new1,2024.2.4,60.11150684445707,2024-11-21 13h22.16.469784 +0000,
0.31,0.005,31,31,0,down,0.8382275000003574,None,space,0.27148400000078254,None,,,,,0,31,31,31,,,,,3013.6650346999995,,,,,,,,,,,,3013.6485586000017,3013.6650346999995,3013.6650346999995,3014.514925200001,,,,3014.5151736000007,3014.530501600002,3014.530501600002,3014.530501600002,3014.8304088000004,,3014.8146122,,,,down,0.8382275000003574,None,space,0.27148400000078254,None,,,,,,,,,,,,P128,001,2024-11-21_13h21.59.662,posner_endo_new1,2024.2.4,60.11150684445707,2024-11-21 13h22.16.469784 +0000,
0.31,0.005,32,32,0,up,2.6652415999997174,None,space,0.3644136000002618,None,,,,,0,32,32,32,,,,,3014.8304088000004,,,,,,,,,,,,3014.8147763000015,3014.8304088000004,3014.8304088000004,3017.5118656000013,,,,3017.512117500002,3017.5276668000006,3017.5276668000006,3017.5276668000006,3017.827278500001,,3017.8948167000017,,,,up,2.6652415999997174,None,space,0.3644136000002618,None,,,,,,,,,,,,P128,001,2024-11-21_13h21.59.662,posner_endo_new1,2024.2.4,60.11150684445707,2024-11-21 13h22.16.469784 +0000,
10,0.005,33,33,0,down,2.560946600002353,None,None,,,,,,,0,33,33,33,,,,,3017.9104714000023,,,,,,,,,,,,3017.8949888000025,3017.9104714000023,3017.9104714000023,3020.4754810000013,,,,3020.4757323000013,3020.4912704000017,3020.4912704000017,3020.4912704000017,3020.7909844000023,3021.4903067000014,3023.4883520000003,,,,down,2.560946600002353,None,None,,,,,,,,,,,,,,P128,001,2024-11-21_13h21.59.662,posner_endo_new1,2024.2.4,60.11150684445707,2024-11-21 13h22.16.469784 +0000,
0.005,-0.31,34,34,0,up,0.5025769999992917,None,space,0.32536629999958677,None,,,,,0,34,34,34,,,,,3023.504864300001,,,,,,,,,,,,3023.4885114999997,3023.504864300001,3023.504864300001,3024.021919900002,,,,3024.0221722000024,3024.0377302000015,3024.0377302000015,3024.0377302000015,3024.337457400001,,3024.3714421000004,,,,up,0.5025769999992917,None,space,0.32536629999958677,None,,,,,,,,,,,,P128,001,2024-11-21_13h21.59.662,posner_endo_new1,2024.2.4,60.11150684445707,2024-11-21 13h22.16.469784 +0000,
-0.31,0.005,35,35,0,down,3.0284540000029665,None,space,0.2688510999978462,None,,,,,0,35,35,35,,,,,3024.3873405000013,,,,,,,,,,,,3024.3716093000003,3024.3873405000013,3024.3873405000013,3027.418190700002,,,,3027.418442000002,3027.4341851000027,3027.4341851000027,3027.4341851000027,3027.7338726000016,,3027.717910000003,,,,down,3.0284540000029665,None,space,0.2688510999978462,None,,,,,,,,,,,,P128,001,2024-11-21_13h21.59.662,posner_endo_new1,2024.2.4,60.11150684445707,2024-11-21 13h22.16.469784 +0000,
