target_y,target_x,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,session_1.thisRepN,session_1.thisTrialN,session_1.thisN,session_1.thisIndex,session_2.thisRepN,session_2.thisTrialN,session_2.thisN,session_2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready.stopped,fix.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,target.started,star.started,fixation_cross_target.started,key_resp.started,star.stopped,key_resp.stopped,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,session_1.key_control2.keys,session_1.key_control2.rt,session_1.key_control2.duration,session_1.key_resp.keys,session_1.key_resp.rt,session_1.key_resp.duration,break_2.started,text.started,key_control3.started,break_2.stopped,key_control3.keys,session_2.key_control2.keys,session_2.key_control2.rt,session_2.key_control2.duration,session_2.key_resp.keys,session_2.key_resp.rt,session_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,0.007446300001902273,0.0195056000011391,0.0195056000011391,940.2615050999993,up,940.2248545999973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P123,001,2024-11-20_15h48.45.032,posner_endo_new1,2024.2.4,60.060889729995196,2024-11-20 15h48.53.149324 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.2615852999988,940.2735324999994,943.2697909999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P123,001,2024-11-20_15h48.45.032,posner_endo_new1,2024.2.4,60.060889729995196,2024-11-20 15h48.53.149324 +0000,
0.005,10,0,0,0,down,13.095562200000131,None,None,,,0,0,0,9,,,,,,,,,943.3017275999991,,,,,,,,,,,,943.2922842000007,943.3017275999991,943.3017275999991,956.4086590000006,down,13.095562200000131,None,956.4094951000006,956.4273852000006,956.4273852000006,956.4273852000006,956.7385658000021,957.437840300001,959.4193673000009,None,,,,,,,,,,,,,,,,,,,,P123,001,2024-11-20_15h48.45.032,posner_endo_new1,2024.2.4,60.060889729995196,2024-11-20 15h48.53.149324 +0000,
0.005,-0.31,1,1,0,down,2.9526776999991853,None,space,0.3471347999984573,None,0,1,1,7,,,,,,,,,959.4358164000005,,,,,,,,,,,,959.4196856999988,959.4358164000005,959.4358164000005,962.4009824999994,down,2.9526776999991853,None,962.4014833000001,962.4160979000008,962.4160979000008,962.4160979000008,962.7162843000006,,962.767487000001,space,0.3471347999984573,None,,,,,,,,,,,,,,,,,,P123,001,2024-11-20_15h48.45.032,posner_endo_new1,2024.2.4,60.060889729995196,2024-11-20 15h48.53.149324 +0000,
0.31,0.005,2,2,0,up,2.6302830999993603,None,space,0.4120612999977311,None,0,2,2,3,,,,,,,,,962.7828042000001,,,,,,,,,,,,962.7677237999997,962.7828042000001,962.7828042000001,965.4145042000018,up,2.6302830999993603,None,965.4148296999992,965.4300799000011,965.4300799000011,965.4300799000011,965.7299036000004,,965.8473239000014,space,0.4120612999977311,None,,,,,,,,,,,,,,,,,,P123,001,2024-11-20_15h48.45.032,posner_endo_new1,2024.2.4,60.060889729995196,2024-11-20 15h48.53.149324 +0000,
-0.31,0.005,3,3,0,down,2.197368200002529,None,space,0.3257981999995536,None,0,3,3,2,,,,,,,,,965.8630852999995,,,,,,,,,,,,965.8475474000006,965.8630852999995,965.8630852999995,968.0619401000004,down,2.197368200002529,None,968.062269099999,968.0774721000016,968.0774721000016,968.0774721000016,968.3772572000016,,968.411680600002,space,0.3257981999995536,None,,,,,,,,,,,,,,,,,,P123,001,2024-11-20_15h48.45.032,posner_endo_new1,2024.2.4,60.060889729995196,2024-11-20 15h48.53.149324 +0000,
0.005,-0.31,4,4,0,up,5.065676199999871,None,space,0.32084910000048694,None,0,4,4,5,,,,,,,,,968.427185200002,,,,,,,,,,,,968.4119028999994,968.427185200002,968.427185200002,973.5062901999991,up,5.065676199999871,None,973.5066240000015,973.5219108000019,973.5219108000019,973.5219108000019,973.8217015000009,,973.8559396000019,space,0.32084910000048694,None,,,,,,,,,,,,,,,,,,P123,001,2024-11-20_15h48.45.032,posner_endo_new1,2024.2.4,60.060889729995196,2024-11-20 15h48.53.149324 +0000,
-0.31,0.005,5,5,0,down,2.6453271999998833,None,space,0.34411850000105915,None,0,5,5,0,,,,,,,,,973.8715145999995,,,,,,,,,,,,973.8561609999997,973.8715145999995,973.8715145999995,976.5199314999991,down,2.6453271999998833,None,976.5202591000016,976.5354856000013,976.5354856000013,976.5354856000013,976.8351729999995,,976.8861146000017,space,0.34411850000105915,None,,,,,,,,,,,,,,,,,,P123,001,2024-11-20_15h48.45.032,posner_endo_new1,2024.2.4,60.060889729995196,2024-11-20 15h48.53.149324 +0000,
0.31,0.005,6,6,0,up,3.214552500001446,None,space,0.36572829999931855,None,0,6,6,1,,,,,,,,,976.9018625999997,,,,,,,,,,,,976.8863358000017,976.9018625999997,976.9018625999997,980.1328257999994,up,3.214552500001446,None,980.133152800001,980.1484773000011,980.1484773000011,980.1484773000011,980.4482052999992,,980.515830100001,space,0.36572829999931855,None,,,,,,,,,,,,,,,,,,P123,001,2024-11-20_15h48.45.032,posner_endo_new1,2024.2.4,60.060889729995196,2024-11-20 15h48.53.149324 +0000,
10,0.005,7,7,0,down,2.488826599997992,None,None,,,0,7,7,4,,,,,,,,,980.5314896999989,,,,,,,,,,,,980.5160501999999,980.5314896999989,980.5314896999989,983.0298250000014,down,2.488826599997992,None,983.0301510999998,983.0453123000007,983.0453123000007,983.0453123000007,983.3452364000004,984.0444724000008,986.0426633999996,None,,,,,,,,,,,,,,,,,,,,P123,001,2024-11-20_15h48.45.032,posner_endo_new1,2024.2.4,60.060889729995196,2024-11-20 15h48.53.149324 +0000,
