target_y,target_x,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,session_1.thisRepN,session_1.thisTrialN,session_1.thisN,session_1.thisIndex,session_2.thisRepN,session_2.thisTrialN,session_2.thisN,session_2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready.stopped,fix.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,target.started,star.started,fixation_cross_target.started,key_resp.started,star.stopped,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,key_resp.stopped,session_1.key_control2.keys,session_1.key_control2.rt,session_1.key_control2.duration,session_1.key_resp.keys,session_1.key_resp.rt,session_1.key_resp.duration,break_2.started,text.started,key_control3.started,break_2.stopped,key_control3.keys,session_2.key_control2.keys,session_2.key_control2.rt,session_2.key_control2.duration,session_2.key_resp.keys,session_2.key_resp.rt,session_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,0.007577100001071813,0.027578999997786013,0.027578999997786013,640.5926168000005,up,640.5585070999987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P129,001,2024-11-21_14h56.10.551,posner_endo_new1,2024.2.4,60.082866288473106,2024-11-21 14h56.19.697644 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.5926657999989,640.6060405999997,643.6026566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P129,001,2024-11-21_14h56.10.551,posner_endo_new1,2024.2.4,60.082866288473106,2024-11-21 14h56.19.697644 +0000,
0.005,0.31,0,0,0,down,11.596269099998608,None,space,0.6647484999994049,None,0,0,0,8,,,,,,,,,643.6220771999979,,,,,,,,,,,,643.6093768999999,643.6220771999979,643.6220771999979,655.2248887999995,down,11.596269099998608,None,655.2251599999981,655.2405890000009,655.2405890000009,655.2405890000009,655.5401944999976,655.907293100001,space,0.6647484999994049,None,,,,,,,,,,,,,,,,,,,P129,001,2024-11-21_14h56.10.551,posner_endo_new1,2024.2.4,60.082866288473106,2024-11-21 14h56.19.697644 +0000,
10,0.005,1,1,0,down,6.583010700000159,None,None,,,0,1,1,4,,,,,,,,,655.9233060999977,,,,,,,,,,,,655.9074519999995,655.9233060999977,655.9233060999977,662.5171964000001,down,6.583010700000159,None,662.5174440999981,662.5331092999986,662.5331092999986,662.5331092999986,662.8328390999995,665.5301483000003,None,,,663.5319821999983,,,,,,,,,,,,,,,,,,P129,001,2024-11-21_14h56.10.551,posner_endo_new1,2024.2.4,60.082866288473106,2024-11-21 14h56.19.697644 +0000,
-0.31,0.005,2,2,0,up,0.9997786000021733,None,space,0.4898907999995572,None,0,2,2,0,,,,,,,,,665.5466185999976,,,,,,,,,,,,665.5302970999983,665.5466185999976,665.5466185999976,666.5631828000005,up,0.9997786000021733,None,666.5634250000003,666.5788818000001,666.5788818000001,666.5788818000001,666.8791818999998,667.0793439000008,space,0.4898907999995572,None,,,,,,,,,,,,,,,,,,,P129,001,2024-11-21_14h56.10.551,posner_endo_new1,2024.2.4,60.082866288473106,2024-11-21 14h56.19.697644 +0000,
0.31,0.005,3,3,0,down,2.282666099999915,None,space,0.5965880000003381,None,0,3,3,1,,,,,,,,,667.095214099998,,,,,,,,,,,,667.0794977999976,667.095214099998,667.095214099998,669.3934816000001,down,2.282666099999915,None,669.3937225000009,669.4095568999983,669.4095568999983,669.4095568999983,669.7091345000008,670.0097418000005,space,0.5965880000003381,None,,,,,,,,,,,,,,,,,,,P129,001,2024-11-21_14h56.10.551,posner_endo_new1,2024.2.4,60.082866288473106,2024-11-21 14h56.19.697644 +0000,
-0.31,0.005,4,4,0,up,3.098062300003221,None,space,0.5432975999974587,None,0,4,4,2,,,,,,,,,670.025366599999,,,,,,,,,,,,670.0098990999977,670.025366599999,670.025366599999,673.1396065999979,up,3.098062300003221,None,673.1398483999983,673.1557285999988,673.1557285999988,673.1557285999988,673.4553812999984,673.7057260000001,space,0.5432975999974587,None,,,,,,,,,,,,,,,,,,,P129,001,2024-11-21_14h56.10.551,posner_endo_new1,2024.2.4,60.082866288473106,2024-11-21 14h56.19.697644 +0000,
0.31,0.005,5,5,0,down,2.1761907000000065,None,space,0.449197699999786,None,0,5,5,3,,,,,,,,,673.7216980999983,,,,,,,,,,,,673.7058773999997,673.7216980999983,673.7216980999983,675.9036906000001,down,2.1761907000000065,None,675.9039413999999,675.919567500001,675.919567500001,675.919567500001,676.2192580999981,676.3697857999978,space,0.449197699999786,None,,,,,,,,,,,,,,,,,,,P129,001,2024-11-21_14h56.10.551,posner_endo_new1,2024.2.4,60.082866288473106,2024-11-21 14h56.19.697644 +0000,
0.005,-0.31,6,6,0,up,3.000826200001029,None,space,0.5757746000017505,None,0,6,6,7,,,,,,,,,676.3856435999987,,,,,,,,,,,,676.3699381000006,676.3856435999987,676.3856435999987,679.3999896999994,up,3.000826200001029,None,679.4002294999991,679.4157889999988,679.4157889999988,679.4157889999988,679.7156039000001,679.9993995000004,space,0.5757746000017505,None,,,,,,,,,,,,,,,,,,,P129,001,2024-11-21_14h56.10.551,posner_endo_new1,2024.2.4,60.082866288473106,2024-11-21 14h56.19.697644 +0000,
0.005,0.31,7,7,0,down,2.307193200002075,None,space,0.5524934999994002,None,0,7,7,6,,,,,,,,,680.0150747000007,,,,,,,,,,,,679.9995520999983,680.0150747000007,680.0150747000007,682.3301264000002,down,2.307193200002075,None,682.3303759999981,682.3463219999976,682.3463219999976,682.3463219999976,682.645912,682.9130191999975,space,0.5524934999994002,None,,,,,,,,,,,,,,,,,,,P129,001,2024-11-21_14h56.10.551,posner_endo_new1,2024.2.4,60.082866288473106,2024-11-21 14h56.19.697644 +0000,
0.005,10,8,8,0,up,3.209702100000868,None,None,,,0,8,8,9,,,,,,,,,682.9289855999996,,,,,,,,,,,,682.913180399999,682.9289855999996,682.9289855999996,686.1431651999992,up,3.209702100000868,None,686.1434054999991,686.1590147999996,686.1590147999996,686.1590147999996,686.4585590999995,689.1559205999984,None,,,687.1746758000008,,,,,,,,,,,,,,,,,,P129,001,2024-11-21_14h56.10.551,posner_endo_new1,2024.2.4,60.082866288473106,2024-11-21 14h56.19.697644 +0000,
0.005,-0.31,9,9,0,down,0.33401600000070175,None,space,0.5660268999999971,None,0,9,9,5,,,,,,,,,689.172206700001,,,,,,,,,,,,689.1560737,689.172206700001,689.172206700001,689.5228251000008,down,0.33401600000070175,None,689.5230645999982,689.5388658000011,689.5388658000011,689.5388658000011,689.8385616999985,690.105738899998,space,0.5660268999999971,None,,,,,,,,,,,,,,,,,,,P129,001,2024-11-21_14h56.10.551,posner_endo_new1,2024.2.4,60.082866288473106,2024-11-21 14h56.19.697644 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.105842500001,690.1214919999984,693.1186840000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P129,001,2024-11-21_14h56.10.551,posner_endo_new1,2024.2.4,60.082866288473106,2024-11-21 14h56.19.697644 +0000,
-0.31,0.005,0,0,0,down,15.104251599997951,None,space,0.6035687000003236,None,,,,,0,0,0,0,,,,,693.1374748999988,,,,,,,,,,,,693.1269248999997,693.1374748999988,693.1374748999988,708.254146299998,,,,708.2546747999986,708.2692452999981,708.2692452999981,708.2692452999981,708.569268700001,708.8866916999978,,,,,down,15.104251599997951,None,space,0.6035687000003236,None,,,,,,,,,,,,P129,001,2024-11-21_14h56.10.551,posner_endo_new1,2024.2.4,60.082866288473106,2024-11-21 14h56.19.697644 +0000,
0.005,0.31,1,1,0,up,3.355628199999046,None,space,0.5199634999989939,None,,,,,0,1,1,1,,,,,708.9022770999982,,,,,,,,,,,,708.8869371000001,708.9022770999982,708.9022770999982,712.2664861999983,,,,712.2668412999992,712.2821431000011,712.2821431000011,712.2821431000011,712.5818235999977,712.8159758000002,,,,,up,3.355628199999046,None,space,0.5199634999989939,None,,,,,,,,,,,,P129,001,2024-11-21_14h56.10.551,posner_endo_new1,2024.2.4,60.082866288473106,2024-11-21 14h56.19.697644 +0000,
