target_y,target_x,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,session_1.thisRepN,session_1.thisTrialN,session_1.thisN,session_1.thisIndex,session_2.thisRepN,session_2.thisTrialN,session_2.thisN,session_2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready.stopped,fix.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,target.started,star.started,fixation_cross_target.started,key_resp.started,star.stopped,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,session_1.key_control2.keys,session_1.key_control2.rt,session_1.key_control2.duration,session_1.key_resp.keys,session_1.key_resp.rt,session_1.key_resp.duration,break_2.started,text.started,key_control3.started,break_2.stopped,key_control3.keys,session_2.key_control2.keys,session_2.key_control2.rt,session_2.key_control2.duration,session_2.key_resp.keys,session_2.key_resp.rt,session_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.005,0.31,50,0,5,up,2.2688073000008444,None,space,0.4170195999995485,None,,,,,,,,,5,0,50,8,3778.0613704000007,,,,,,,,,,,,3778.0458584000007,3778.0613704000007,3778.0613704000007,3780.3430964,,,,3780.3433477,3780.3590384,3780.3590384,3780.3590384,3780.658675999999,3780.7928601999993,,,,,,,,,,,,,,,up,2.2688073000008444,None,space,0.4170195999995485,None,P105,001,2024-11-15_10h07.20.578,posner_endo_new1,2024.2.4,60.20665331710967,2024-11-15 10h07.29.011246 +0000,
0.005,10,51,1,5,down,2.7538781000002928,None,None,,,,,,,,,,,5,1,51,9,3780.808352,,,,,,,,,,,,3780.7930287,3780.808352,3780.808352,3783.5731546999996,,,,3783.5734033999997,3783.589194,3783.589194,3783.589194,3783.8887443000003,3786.5861700999994,,,,,,,,,,,,,,,down,2.7538781000002928,None,None,,,P105,001,2024-11-15_10h07.20.578,posner_endo_new1,2024.2.4,60.20665331710967,2024-11-15 10h07.29.011246 +0000,
10,0.005,52,2,5,down,1.7185437000007369,None,None,,,,,,,,,,,5,2,52,4,3786.602803399999,,,,,,,,,,,,3786.5863298999993,3786.602803399999,3786.602803399999,3788.3350721000006,,,,3788.3353174999993,3788.3507850000005,3788.3507850000005,3788.3507850000005,3788.6506702999995,3791.3479540999997,,,,,,,,,,,,,,,down,1.7185437000007369,None,None,,,P105,001,2024-11-15_10h07.20.578,posner_endo_new1,2024.2.4,60.20665331710967,2024-11-15 10h07.29.011246 +0000,
0.31,0.005,53,3,5,down,1.5334917999989557,None,space,0.39176059999954305,None,,,,,,,,,5,3,53,1,3791.364326000001,,,,,,,,,,,,3791.3481137,3791.364326000001,3791.364326000001,3792.913615199999,,,,3792.913861700001,3792.9295416999994,3792.9295416999994,3792.9295416999994,3793.229311699999,3793.3298441999996,,,,,,,,,,,,,,,down,1.5334917999989557,None,space,0.39176059999954305,None,P105,001,2024-11-15_10h07.20.578,posner_endo_new1,2024.2.4,60.20665331710967,2024-11-15 10h07.29.011246 +0000,
-0.31,0.005,54,4,5,up,2.6082826999991084,None,space,0.3812866000007489,None,,,,,,,,,5,4,54,2,3793.3457844999994,,,,,,,,,,,,3793.3300096000003,3793.3457844999994,3793.3457844999994,3795.9606048999995,,,,3795.9608528999997,3795.9763366999996,3795.9763366999996,3795.9763366999996,3796.2761601,3796.3602094,,,,,,,,,,,,,,,up,2.6082826999991084,None,space,0.3812866000007489,None,P105,001,2024-11-15_10h07.20.578,posner_endo_new1,2024.2.4,60.20665331710967,2024-11-15 10h07.29.011246 +0000,
0.005,0.31,55,5,5,down,2.681691600000704,None,space,0.49722189999920374,None,,,,,,,,,5,5,55,6,3796.376182599999,,,,,,,,,,,,3796.360371999999,3796.376182599999,3796.376182599999,3799.0740086000005,,,,3799.0742563999993,3799.0900144999996,3799.0900144999996,3799.0900144999996,3799.3895699999994,3799.5901116999994,,,,,,,,,,,,,,,down,2.681691600000704,None,space,0.49722189999920374,None,P105,001,2024-11-15_10h07.20.578,posner_endo_new1,2024.2.4,60.20665331710967,2024-11-15 10h07.29.011246 +0000,
0.005,-0.31,56,6,5,up,3.73140020000028,None,space,0.6450898999992205,None,,,,,,,,,5,6,56,5,3799.6062469000008,,,,,,,,,,,,3799.590274099999,3799.6062469000008,3799.6062469000008,3803.3530094,,,,3803.3532560000003,3803.3689735999997,3803.3689735999997,3803.3689735999997,3803.6686052999994,3804.0191042000006,,,,,,,,,,,,,,,up,3.73140020000028,None,space,0.6450898999992205,None,P105,001,2024-11-15_10h07.20.578,posner_endo_new1,2024.2.4,60.20665331710967,2024-11-15 10h07.29.011246 +0000,
0.005,-0.31,57,7,5,down,1.5273252999995748,None,space,0.36714240000037535,None,,,,,,,,,5,7,57,7,3804.0348419,,,,,,,,,,,,3804.0192683000005,3804.0348419,3804.0348419,3805.5676110000004,,,,3805.5678589,3805.5832336999993,3805.5832336999993,3805.5832336999993,3805.8829879000004,3805.9671622000005,,,,,,,,,,,,,,,down,1.5273252999995748,None,space,0.36714240000037535,None,P105,001,2024-11-15_10h07.20.578,posner_endo_new1,2024.2.4,60.20665331710967,2024-11-15 10h07.29.011246 +0000,
-0.31,0.005,58,8,5,up,3.266872099999091,None,space,0.4799729999995179,None,,,,,,,,,5,8,58,0,3805.9829011,,,,,,,,,,,,3805.9673299999995,3805.9829011,3805.9829011,3809.2635245,,,,3809.2637703,3809.2794809999996,3809.2794809999996,3809.2794809999996,3809.579197700001,3809.7631985000007,,,,,,,,,,,,,,,up,3.266872099999091,None,space,0.4799729999995179,None,P105,001,2024-11-15_10h07.20.578,posner_endo_new1,2024.2.4,60.20665331710967,2024-11-15 10h07.29.011246 +0000,
0.31,0.005,59,9,5,down,1.879085100001248,None,space,0.41323670000019774,None,,,,,,,,,5,9,59,3,3809.7789374000004,,,,,,,,,,,,3809.7633618,3809.7789374000004,3809.7789374000004,3811.6614441,,,,3811.661886600001,3811.6766061,3811.6766061,3811.6766061,3811.9763126,3812.0942541999993,,,,,,,,,,,,,,,down,1.879085100001248,None,space,0.41323670000019774,None,P105,001,2024-11-15_10h07.20.578,posner_endo_new1,2024.2.4,60.20665331710967,2024-11-15 10h07.29.011246 +0000,
