"participant_ID","target_y","validity","trial","phase","response","rt"
"P117",10,"catch",0,"inhale","correct",NA
"P117",10,"catch",1,"inhale","correct",NA
"P117",0.31,"invalid",2,"inhale","correct",0.362188200000674
"P117",0.31,"invalid",3,"inhale","correct",0.631265499978326
"P117",-0.31,"valid",4,"inhale","correct",0.377962900005514
"P117",-0.31,"invalid",5,"inhale","correct",0.435956399975112
"P117",0.31,"valid",6,"inhale","correct",0.33463510000729
"P117",-0.31,"invalid",7,"inhale","correct",0.337273700017249
"P117",-0.31,"valid",8,"inhale","correct",0.295617399999173
"P117",-0.31,"invalid",9,"inhale","correct",0.349328100011917
"P117",0.31,"invalid",10,"inhale","correct",0.436412900016876
"P117",-0.31,"invalid",11,"inhale","correct",0.310293799993815
"P117",0.31,"valid",12,"inhale","correct",0.323181099985959
"P117",10,"catch",13,"inhale","incorrect",0.373572500015143
"P117",-0.31,"invalid",14,"inhale","correct",0.48693149999599
"P117",-0.31,"valid",15,"inhale","correct",0.372721599997021
"P117",10,"catch",16,"inhale","correct",NA
"P117",10,"catch",17,"inhale","correct",NA
"P117",0.31,"invalid",18,"inhale","correct",0.420325399987632
"P117",10,"catch",19,"inhale","correct",NA
"P117",0.31,"invalid",20,"inhale","correct",0.475183900009142
"P117",-0.31,"valid",21,"inhale","correct",0.371674499998335
"P117",0.31,"valid",22,"inhale","correct",0.501545199978864
"P117",-0.31,"invalid",23,"inhale","correct",0.518864899990149
"P117",0.31,"valid",24,"inhale","correct",0.400072199990973
"P117",-0.31,"invalid",25,"inhale","correct",0.397482600004878
"P117",-0.31,"valid",26,"inhale","correct",0.344587900006445
"P117",0.31,"valid",27,"inhale","correct",0.439044400001876
"P117",10,"catch",28,"inhale","correct",NA
"P117",0.31,"valid",29,"inhale","correct",0.445883700012928
"P117",0.31,"valid",30,"inhale","correct",0.423583900002996
"P117",-0.31,"valid",31,"inhale","correct",0.365328800020507
"P117",0.31,"valid",32,"inhale","correct",0.403516599995783
"P117",-0.31,"invalid",33,"inhale","correct",0.476969699986512
"P117",10,"catch",34,"inhale","correct",NA
"P117",0.31,"valid",35,"inhale","correct",0.51812510000309
"P117",-0.31,"invalid",36,"inhale","correct",0.382916800008388
"P117",0.31,"invalid",37,"inhale","correct",0.505365000019083
"P117",0.31,"invalid",38,"inhale","correct",0.395429299998796
"P117",0.31,"valid",39,"inhale","correct",0.326825800002553
"P117",0.31,"invalid",40,"inhale","correct",0.354628400004003
"P117",10,"catch",41,"inhale","correct",NA
"P117",-0.31,"valid",42,"inhale","correct",0.353863199998159
"P117",10,"catch",43,"inhale","correct",NA
"P117",0.31,"invalid",44,"inhale","correct",0.40178190000006
"P117",0.31,"invalid",45,"inhale","correct",0.392953100003069
"P117",0.31,"valid",46,"inhale","correct",0.333408700011205
"P117",-0.31,"valid",47,"inhale","correct",0.351017999986652
"P117",-0.31,"invalid",48,"inhale","correct",0.329114800028037
"P117",10,"catch",49,"inhale","correct",NA
"P117",-0.31,"valid",50,"inhale","correct",0.388179900008254
"P117",-0.31,"valid",51,"inhale","correct",0.397622499993304
"P117",-0.31,"invalid",52,"inhale","correct",0.360540199995739
"P117",-0.31,"valid",53,"inhale","correct",0.348846100008814
"P117",10,"catch",54,"inhale","correct",NA
"P117",0.31,"invalid",55,"inhale","correct",0.3819882000098
"P117",-0.31,"valid",56,"inhale","correct",0.388252800010378
"P117",0.31,"valid",57,"inhale","correct",0.41948370001046
"P117",-0.31,"invalid",58,"inhale","correct",0.555710600019665
"P117",0.31,"invalid",59,"inhale","correct",0.402896699990379
"P117",10,"catch",0,"exhale","correct",NA
"P117",10,"catch",1,"exhale","correct",NA
"P117",0.31,"invalid",2,"exhale","correct",0.386779699998442
"P117",0.31,"invalid",3,"exhale","correct",0.455891399993561
"P117",-0.31,"valid",4,"exhale","correct",0.349008200020762
"P117",-0.31,"invalid",5,"exhale","correct",0.467736499995226
"P117",0.31,"valid",6,"exhale","correct",0.364199000003282
"P117",-0.31,"invalid",7,"exhale","correct",0.359961300011491
"P117",-0.31,"valid",8,"exhale","correct",0.414736100006849
"P117",-0.31,"invalid",9,"exhale","correct",0.387924899987411
"P117",0.31,"invalid",10,"exhale","correct",0.389025799988303
"P117",-0.31,"invalid",11,"exhale","correct",0.42154219999793
"P117",0.31,"valid",12,"exhale","correct",0.361312000022735
"P117",10,"catch",13,"exhale","correct",NA
"P117",-0.31,"invalid",14,"exhale","correct",0.349229999992531
"P117",-0.31,"valid",15,"exhale","correct",0.417153399990639
"P117",10,"catch",16,"exhale","correct",NA
"P117",10,"catch",17,"exhale","correct",NA
"P117",0.31,"invalid",18,"exhale","correct",0.445543699985137
"P117",10,"catch",19,"exhale","correct",NA
"P117",0.31,"invalid",20,"exhale","correct",0.484968599979766
"P117",-0.31,"valid",21,"exhale","correct",0.514692600001581
"P117",0.31,"valid",22,"exhale","correct",0.361774199991487
"P117",-0.31,"invalid",23,"exhale","correct",0.37774470000295
"P117",0.31,"valid",24,"exhale","correct",0.410037699999521
"P117",-0.31,"invalid",25,"exhale","correct",0.398024699999951
"P117",-0.31,"valid",26,"exhale","correct",0.413368100009393
"P117",0.31,"valid",27,"exhale","correct",0.605343800008995
"P117",10,"catch",28,"exhale","correct",NA
"P117",0.31,"valid",29,"exhale","correct",0.40555769999628
"P117",0.31,"valid",30,"exhale","correct",0.379314000019804
"P117",-0.31,"valid",31,"exhale","correct",0.398963599989656
"P117",0.31,"valid",32,"exhale","correct",0.382303099991987
"P117",-0.31,"invalid",33,"exhale","correct",0.502844799979357
"P117",10,"catch",34,"exhale","correct",NA
