"participant_ID","target_y","validity","trial","phase","response","rt"
"P135",10,"catch",0,"exhale","correct",NA
"P135",10,"catch",1,"exhale","correct",NA
"P135",0.31,"invalid",2,"exhale","correct",0.407952899811789
"P135",0.31,"invalid",3,"exhale","correct",0.360277000116184
"P135",-0.31,"valid",4,"exhale","correct",0.305401500081643
"P135",-0.31,"invalid",5,"exhale","correct",0.43363089999184
"P135",0.31,"valid",6,"exhale","correct",0.440546999918297
"P135",-0.31,"invalid",7,"exhale","correct",0.394733400084078
"P135",-0.31,"valid",8,"exhale","correct",0.390566300135106
"P135",-0.31,"invalid",9,"exhale","correct",0.397301999852061
"P135",0.31,"invalid",10,"exhale","correct",0.370436399942264
"P135",-0.31,"invalid",11,"exhale","correct",0.342109099961817
"P135",0.31,"valid",12,"exhale","correct",0.376542400103062
"P135",10,"catch",13,"exhale","correct",NA
"P135",-0.31,"invalid",14,"exhale","correct",0.417866900097579
"P135",-0.31,"valid",15,"exhale","correct",0.451788500184193
"P135",10,"catch",16,"exhale","correct",NA
"P135",10,"catch",17,"exhale","correct",NA
"P135",0.31,"invalid",18,"exhale","correct",0.392766299890354
"P135",10,"catch",19,"exhale","correct",NA
"P135",0.31,"invalid",20,"exhale","correct",0.428311900002882
"P135",-0.31,"valid",21,"exhale","correct",0.603880600072443
"P135",0.31,"valid",22,"exhale","correct",1.03054920001887
"P135",-0.31,"invalid",23,"exhale","correct",0.593412399990484
"P135",0.31,"valid",24,"exhale","correct",0.446146599948406
"P135",-0.31,"invalid",25,"exhale","correct",0.410465799970552
"P135",-0.31,"valid",26,"exhale","correct",0.37772319978103
"P135",0.31,"valid",27,"exhale","correct",0.407523500034586
"P135",10,"catch",28,"exhale","correct",NA
"P135",0.31,"valid",29,"exhale","correct",0.496213200036436
"P135",0.31,"valid",30,"exhale","correct",0.435512700118124
"P135",-0.31,"valid",31,"exhale","correct",0.47479150001891
"P135",0.31,"valid",32,"exhale","correct",0.429764100117609
"P135",-0.31,"invalid",33,"exhale","correct",0.391879200004041
"P135",10,"catch",34,"exhale","correct",NA
"P135",0.31,"valid",35,"exhale","correct",0.393477000063285
"P135",-0.31,"invalid",36,"exhale","correct",0.547712799860165
"P135",0.31,"invalid",37,"exhale","correct",0.516103900037706
"P135",0.31,"invalid",38,"exhale","correct",0.468771799933165
"P135",0.31,"valid",39,"exhale","correct",0.494099000003189
"P135",0.31,"invalid",40,"exhale","correct",0.450632699998096
"P135",10,"catch",41,"exhale","correct",NA
"P135",-0.31,"valid",42,"exhale","correct",0.69093140005134
"P135",10,"catch",43,"exhale","correct",NA
"P135",0.31,"invalid",44,"exhale","correct",0.393461900064722
"P135",0.31,"invalid",45,"exhale","correct",0.598818499827757
"P135",0.31,"valid",46,"exhale","correct",0.48660820000805
"P135",-0.31,"valid",47,"exhale","correct",0.367742400150746
"P135",-0.31,"invalid",48,"exhale","correct",0.417534299893305
"P135",10,"catch",49,"exhale","correct",NA
"P135",-0.31,"valid",50,"exhale","correct",0.439173799939454
"P135",-0.31,"valid",51,"exhale","correct",0.475400700001046
"P135",-0.31,"invalid",52,"exhale","correct",0.427065999945626
"P135",-0.31,"valid",53,"exhale","correct",0.626327499980107
"P135",10,"catch",54,"exhale","correct",NA
"P135",0.31,"invalid",55,"exhale","correct",0.416826900094748
"P135",-0.31,"valid",56,"exhale","correct",0.471154600149021
"P135",0.31,"valid",57,"exhale","correct",0.377095199888572
"P135",-0.31,"invalid",58,"exhale","correct",0.619863600004464
"P135",0.31,"invalid",59,"exhale","correct",0.453906000126153
"P135",10,"catch",0,"inhale","correct",NA
"P135",10,"catch",1,"inhale","correct",NA
"P135",0.31,"invalid",2,"inhale","correct",0.452585499966517
"P135",0.31,"invalid",3,"inhale","correct",0.455811999971047
"P135",-0.31,"valid",4,"inhale","correct",0.442589699989185
"P135",-0.31,"invalid",5,"inhale","correct",0.454274100018665
"P135",0.31,"valid",6,"inhale","correct",0.520882399985567
"P135",-0.31,"invalid",7,"inhale","correct",0.514084199909121
"P135",-0.31,"valid",8,"inhale","correct",0.367085400037467
"P135",-0.31,"invalid",9,"inhale","correct",0.461927900090814
"P135",0.31,"invalid",10,"inhale","correct",0.390899799996987
"P135",-0.31,"invalid",11,"inhale","correct",0.428758600028232
"P135",0.31,"valid",12,"inhale","correct",0.396144800120965
"P135",10,"catch",13,"inhale","correct",NA
"P135",-0.31,"invalid",14,"inhale","correct",0.438309999881312
"P135",-0.31,"valid",15,"inhale","correct",0.359321999829262
"P135",10,"catch",16,"inhale","correct",NA
"P135",10,"catch",17,"inhale","correct",NA
"P135",0.31,"invalid",18,"inhale","correct",0.477460200199857
"P135",10,"catch",19,"inhale","correct",NA
"P135",0.31,"invalid",20,"inhale","correct",0.626205200096592
"P135",-0.31,"valid",21,"inhale","correct",0.522771300049499
"P135",0.31,"valid",22,"inhale","correct",0.461530799977481
"P135",-0.31,"invalid",23,"inhale","correct",0.711668099975213
"P135",0.31,"valid",24,"inhale","correct",0.61192990001291
"P135",-0.31,"invalid",25,"inhale","correct",0.53644090006128
"P135",-0.31,"valid",26,"inhale","correct",0.391565600177273
"P135",0.31,"valid",27,"inhale","correct",0.355535199865699
"P135",10,"catch",28,"inhale","correct",NA
"P135",0.31,"valid",29,"inhale","correct",0.328647299902514
"P135",0.31,"valid",30,"inhale","correct",0.571600200142711
"P135",-0.31,"valid",31,"inhale","correct",0.362251000013202
"P135",0.31,"valid",32,"inhale","correct",0.357402000110596
"P135",-0.31,"invalid",33,"inhale","correct",0.393379600020126
"P135",10,"catch",34,"inhale","correct",NA
"P135",0.31,"valid",35,"inhale","correct",0.399605700047687
"P135",-0.31,"invalid",36,"inhale","correct",0.488026299979538
"P135",0.31,"invalid",37,"inhale","correct",0.369371500099078
"P135",0.31,"invalid",38,"inhale","correct",0.353842299897224
"P135",0.31,"valid",39,"inhale","correct",0.365298599936068
"P135",0.31,"invalid",40,"inhale","correct",0.398839400149882
"P135",10,"catch",41,"inhale","correct",NA
"P135",-0.31,"valid",42,"inhale","correct",0.387992300093174
"P135",10,"catch",43,"inhale","correct",NA
"P135",0.31,"invalid",44,"inhale","correct",0.512662699911743
"P135",0.31,"invalid",45,"inhale","correct",0.641649500001222
"P135",0.31,"valid",46,"inhale","correct",0.618306100135669
"P135",-0.31,"valid",47,"inhale","correct",0.529370199888945
"P135",-0.31,"invalid",48,"inhale","correct",0.5312755999621
"P135",10,"catch",49,"inhale","correct",NA
"P135",-0.31,"valid",50,"inhale","correct",0.515835899859667
