num Df,den Df,MSE,F,pes,Pr(>F)
1,52,9.250098652693743e-4,34.366715937377506,0.3979162060798515,3.1738994058490574e-7
1,52,8.233511865692018e-4,0.5799563267533159,0.011029988749880856,0.44976958862772287
1,52,9.519810239428694e-4,0.29635884215683667,0.005666911592283507,0.5885011148299915
