num Df,den Df,MSE,F,pes,Pr(>F)
1,52,3.473879601383817e-4,4.6710564495092894,0.08242402281084941,0.035301307171666824
1,52,0.001085934535994202,9.30075605154615,0.15172334976954274,0.0035990753127606236
1,52,1.7532136381861872e-4,0.1878376747563669,0.003599261497036988,0.6665150681519938
