num Df,den Df,MSE,F,pes,Pr(>F)
1,52,3.0472824840578096e-4,2.4366611419808386,0.04476139959476165,0.12459428072837098
1,52,7.28941986820423e-4,8.604889001599375,0.1419834132749965,0.004977381675179662
1,52,1.9203900009688173e-4,0.14810926569418356,0.0028401655933404622,0.701918397290572
