num Df,den Df,MSE,F,pes,Pr(>F)
1,52,0.0011305821206455263,37.66567684618671,0.42006794763618127,1.1681629170839838e-7
1,52,8.263387844019923e-4,0.0026138540047302102,5.026389658159303e-5,0.9594211158131589
1,52,9.034481858666037e-4,2.426392691842682,0.04458117784106506,0.125373103404759
