num Df,den Df,MSE,F,pes,Pr(>F)
1,52,5.659113723043279e-4,29.651228527699494,0.36314491603320537,1.4246992112775931e-6
1,52,0.001283778480241827,9.680243975296905,0.1569423749227365,0.0030227153701547762
1,52,3.394427648816727e-4,0.01864249826651494,3.5838109899035114e-4,0.8919236071531536
